dimension_a,dimension_b,cooccurrence_count,city_balanced_joint_probability,ppmi
D097,D107,0,0.0,0.0
D097,D108,0,0.0,0.0
D097,D109,0,0.0,0.0
D097,D110,0,0.0,0.0
D097,D111,0,0.0,0.0
D097,D112,0,0.0,0.0
D097,D113,0,0.0,0.0
D097,D114,0,0.0,0.0
D097,D115,0,0.0,0.0
D097,D116,0,0.0,0.0
D097,D117,0,0.0,0.0
D097,D118,0,0.0,0.0
D097,D119,0,0.0,0.0
D097,D120,0,0.0,0.0
D097,D121,0,0.0,0.0
D097,D122,0,0.0,0.0
D097,D123,0,0.0,0.0
D097,D124,0,0.0,0.0
D097,D125,0,0.0,0.0
D097,D126,0,0.0,0.0
D097,D127,0,0.0,0.0
D097,D128,0,0.0,0.0
D097,D129,0,0.0,0.0
D097,D130,0,0.0,0.0
D097,D131,0,0.0,0.0
D097,D132,0,0.0,0.0
D097,D133,0,0.0,0.0
D097,D134,0,0.0,0.0
D097,D135,0,0.0,0.0
D097,D136,0,0.0,0.0
D097,D137,0,0.0,0.0
D097,D138,0,0.0,0.0
D097,D139,0,0.0,0.0
D097,D140,0,0.0,0.0
D097,D141,0,0.0,0.0
D097,D142,0,0.0,0.0
D097,D143,0,0.0,0.0
D097,D144,0,0.0,0.0
D097,D145,0,0.0,0.0
D097,D146,0,0.0,0.0
D097,D147,0,0.0,0.0
D097,D148,0,0.0,0.0
D097,D149,0,0.0,0.0
D097,D150,0,0.0,0.0
D097,D151,0,0.0,0.0
D097,D152,0,0.0,0.0
D097,D153,0,0.0,0.0
D097,D154,0,0.0,0.0
D097,D155,0,0.0,0.0
D097,D156,0,0.0,0.0
D097,D157,0,0.0,0.0
D097,D158,0,0.0,0.0
D097,D159,0,0.0,0.0
D097,D160,0,0.0,0.0
D097,D161,0,0.0,0.0
D097,D162,0,0.0,0.0
D097,D164,0,0.0,0.0
D097,D165,0,0.0,0.0
D097,D166,0,0.0,0.0
D097,D168,0,0.0,0.0
D097,D169,0,0.0,0.0
D097,D170,0,0.0,0.0
D097,D172,0,0.0,0.0
D097,D173,0,0.0,0.0
D097,D174,0,0.0,0.0
D097,D175,0,0.0,0.0
D097,D176,0,0.0,0.0
D097,D177,0,0.0,0.0
D097,D178,0,0.0,0.0
D097,D179,0,0.0,0.0
D097,D180,0,0.0,0.0
D097,D181,0,0.0,0.0
D097,D182,0,0.0,0.0
D097,D183,0,0.0,0.0
D097,D184,0,0.0,0.0
D097,D185,0,0.0,0.0
D097,D186,0,0.0,0.0
D097,D187,0,0.0,0.0
D097,D188,0,0.0,0.0
D097,D189,0,0.0,0.0
D097,D190,0,0.0,0.0
D097,D191,0,0.0,0.0
D097,D192,0,0.0,0.0
D097,D193,0,0.0,0.0
D097,D194,0,0.0,0.0
D097,D195,0,0.0,0.0
D097,D196,0,0.0,0.0
D097,D197,0,0.0,0.0
D097,D198,0,0.0,0.0
D097,D199,0,0.0,0.0
D097,D200,0,0.0,0.0
D097,D201,0,0.0,0.0
D097,D202,0,0.0,0.0
D097,D203,0,0.0,0.0
D097,D204,0,0.0,0.0
D097,D205,0,0.0,0.0
D097,D206,0,0.0,0.0
D097,D208,0,0.0,0.0
D097,D209,0,0.0,0.0
D097,D210,0,0.0,0.0
D097,D211,0,0.0,0.0
D097,D212,0,0.0,0.0
D097,D213,0,0.0,0.0
D097,D214,0,0.0,0.0
D097,D215,0,0.0,0.0
D097,D216,0,0.0,0.0
D097,D217,0,0.0,0.0
D097,D218,0,0.0,0.0
D097,D219,0,0.0,0.0
D097,D220,0,0.0,0.0
D097,D221,0,0.0,0.0
D097,D222,0,0.0,0.0
D097,D223,0,0.0,0.0
D097,D224,0,0.0,0.0
D097,D225,0,0.0,0.0
D097,D226,0,0.0,0.0
D097,D227,0,0.0,0.0
D097,D228,0,0.0,0.0
D097,D229,0,0.0,0.0
D097,D230,0,0.0,0.0
D097,D231,0,0.0,0.0
D097,D232,0,0.0,0.0
D097,D233,0,0.0,0.0
D097,D234,0,0.0,0.0
D097,D235,0,0.0,0.0
D097,D236,0,0.0,0.0
D097,D237,0,0.0,0.0
D097,D238,0,0.0,0.0
D097,D239,0,0.0,0.0
D097,D240,0,0.0,0.0
D097,D241,0,0.0,0.0
D097,D242,0,0.0,0.0
D097,D243,0,0.0,0.0
D097,D244,0,0.0,0.0
D097,D245,0,0.0,0.0
D097,D246,0,0.0,0.0
D097,D247,0,0.0,0.0
D097,D248,0,0.0,0.0
D097,D249,0,0.0,0.0
D097,D250,0,0.0,0.0
D097,D251,0,0.0,0.0
D097,D252,0,0.0,0.0
D097,D253,0,0.0,0.0
D097,D254,0,0.0,0.0
D097,D255,0,0.0,0.0
D097,D256,0,0.0,0.0
D097,D257,0,0.0,0.0
D097,D258,0,0.0,0.0
D097,D259,0,0.0,0.0
D097,D260,0,0.0,0.0
D097,D261,0,0.0,0.0
D097,D262,0,0.0,0.0
D097,D263,0,0.0,0.0
D097,D264,0,0.0,0.0
D097,D265,0,0.0,0.0
D097,D266,0,0.0,0.0
D097,D267,0,0.0,0.0
D097,D268,0,0.0,0.0
D097,D269,0,0.0,0.0
D097,D270,0,0.0,0.0
D097,D271,0,0.0,0.0
D097,D272,0,0.0,0.0
D097,D273,0,0.0,0.0
D097,D274,0,0.0,0.0
D097,D275,0,0.0,0.0
D097,D276,0,0.0,0.0
D097,D277,0,0.0,0.0
D097,D278,0,0.0,0.0
D097,D279,0,0.0,0.0
D097,D280,0,0.0,0.0
D097,D281,0,0.0,0.0
D097,D282,0,0.0,0.0
D097,D283,0,0.0,0.0
D097,D284,0,0.0,0.0
D097,D285,0,0.0,0.0
D097,D286,0,0.0,0.0
D097,D287,0,0.0,0.0
D097,D288,0,0.0,0.0
D097,D289,0,0.0,0.0
D097,D290,0,0.0,0.0
D097,D291,0,0.0,0.0
D097,D292,0,0.0,0.0
D097,D293,0,0.0,0.0
D097,D294,0,0.0,0.0
D097,D295,0,0.0,0.0
D097,D296,0,0.0,0.0
D097,D297,0,0.0,0.0
D097,D298,0,0.0,0.0
D097,D299,0,0.0,0.0
D097,D300,0,0.0,0.0
D097,D301,0,0.0,0.0
D097,D302,0,0.0,0.0
D097,D303,0,0.0,0.0
D097,D304,0,0.0,0.0
D097,D305,0,0.0,0.0
D097,D306,0,0.0,0.0
D097,D307,0,0.0,0.0
D097,D308,0,0.0,0.0
D097,D309,0,0.0,0.0
D097,D310,0,0.0,0.0
D097,D311,0,0.0,0.0
D097,D312,0,0.0,0.0
D097,D313,0,0.0,0.0
D097,D314,0,0.0,0.0
D097,D315,0,0.0,0.0
D097,D316,0,0.0,0.0
D097,D317,0,0.0,0.0
D097,D318,0,0.0,0.0
D097,D319,0,0.0,0.0
D097,D320,0,0.0,0.0
D097,D321,0,0.0,0.0
D097,D322,0,0.0,0.0
D097,D323,0,0.0,0.0
D097,D324,0,0.0,0.0
D097,D325,0,0.0,0.0
D097,D326,0,0.0,0.0
D097,D327,0,0.0,0.0
D097,D328,0,0.0,0.0
D097,D330,0,0.0,0.0
D097,D331,0,0.0,0.0
D097,D332,0,0.0,0.0
D097,D333,0,0.0,0.0
D097,D334,0,0.0,0.0
D097,D335,0,0.0,0.0
D097,D336,0,0.0,0.0
D097,D338,0,0.0,0.0
D097,D339,0,0.0,0.0
D097,D340,0,0.0,0.0
D097,D341,0,0.0,0.0
D097,D342,0,0.0,0.0
D097,D343,0,0.0,0.0
D097,D344,0,0.0,0.0
D097,D345,0,0.0,0.0
D097,D346,0,0.0,0.0
D097,D347,0,0.0,0.0
D097,D348,0,0.0,0.0
D097,D349,0,0.0,0.0
D097,D350,0,0.0,0.0
D097,D351,0,0.0,0.0
D097,D352,0,0.0,0.0
D097,D353,0,0.0,0.0
D097,D354,0,0.0,0.0
D097,D355,0,0.0,0.0
D097,D356,0,0.0,0.0
D097,D357,0,0.0,0.0
D097,D358,0,0.0,0.0
D097,D359,0,0.0,0.0
D097,D360,0,0.0,0.0
D097,D361,0,0.0,0.0
D097,D362,0,0.0,0.0
D097,D363,0,0.0,0.0
D097,D364,0,0.0,0.0
D097,D365,0,0.0,0.0
D097,D366,0,0.0,0.0
D097,D367,0,0.0,0.0
D097,D368,0,0.0,0.0
D097,D369,0,0.0,0.0
D097,D370,0,0.0,0.0
D097,D371,0,0.0,0.0
D097,D372,0,0.0,0.0
D097,D373,0,0.0,0.0
D097,D374,0,0.0,0.0
D097,D375,0,0.0,0.0
D097,D376,0,0.0,0.0
D097,D377,0,0.0,0.0
D097,D378,0,0.0,0.0
D097,D379,0,0.0,0.0
D097,D380,0,0.0,0.0
D097,D381,0,0.0,0.0
D097,D382,0,0.0,0.0
D097,D383,0,0.0,0.0
D097,D384,0,0.0,0.0
D097,D385,0,0.0,0.0
D097,D387,0,0.0,0.0
D097,D388,0,0.0,0.0
D097,D389,0,0.0,0.0
D097,D390,0,0.0,0.0
D097,D391,0,0.0,0.0
D097,D392,0,0.0,0.0
D097,D393,0,0.0,0.0
D097,D394,0,0.0,0.0
D097,D395,0,0.0,0.0
D097,D396,0,0.0,0.0
D097,D397,0,0.0,0.0
D097,D398,0,0.0,0.0
D097,D399,0,0.0,0.0
D097,D400,0,0.0,0.0
D097,D401,0,0.0,0.0
D097,D402,0,0.0,0.0
D097,D403,0,0.0,0.0
D097,D404,0,0.0,0.0
D097,D405,0,0.0,0.0
D097,D406,0,0.0,0.0
D097,D407,0,0.0,0.0
D097,D408,0,0.0,0.0
D097,D409,0,0.0,0.0
D097,D410,0,0.0,0.0
D097,D411,0,0.0,0.0
D097,D413,0,0.0,0.0
D097,D414,0,0.0,0.0
D097,D415,0,0.0,0.0
D097,D416,0,0.0,0.0
D097,D417,0,0.0,0.0
D097,D418,0,0.0,0.0
D097,D419,0,0.0,0.0
D097,D420,0,0.0,0.0
D097,D421,0,0.0,0.0
D097,D422,0,0.0,0.0
D097,D423,0,0.0,0.0
D097,D424,0,0.0,0.0
D097,D425,0,0.0,0.0
D097,D426,0,0.0,0.0
D097,D427,0,0.0,0.0
D097,D428,0,0.0,0.0
D097,D429,0,0.0,0.0
D097,D430,0,0.0,0.0
D097,D431,0,0.0,0.0
D097,D432,0,0.0,0.0
D097,D433,0,0.0,0.0
D097,D434,0,0.0,0.0
D097,D435,0,0.0,0.0
D097,D436,0,0.0,0.0
D097,D437,0,0.0,0.0
D097,D438,0,0.0,0.0
D097,D439,0,0.0,0.0
D097,D440,0,0.0,0.0
D097,D441,0,0.0,0.0
D097,D442,0,0.0,0.0
D097,D443,0,0.0,0.0
D097,D444,0,0.0,0.0
D097,D445,0,0.0,0.0
D097,D446,0,0.0,0.0
D097,D447,0,0.0,0.0
D097,D448,0,0.0,0.0
D097,D449,0,0.0,0.0
D097,D450,0,0.0,0.0
D097,D451,0,0.0,0.0
D097,D452,0,0.0,0.0
D097,D453,0,0.0,0.0
D097,D454,0,0.0,0.0
D097,D455,0,0.0,0.0
D097,D456,0,0.0,0.0
D097,D457,0,0.0,0.0
D097,D458,0,0.0,0.0
D097,D459,0,0.0,0.0
D097,D460,0,0.0,0.0
D097,D461,0,0.0,0.0
D097,D462,0,0.0,0.0
D097,D463,0,0.0,0.0
D097,D464,0,0.0,0.0
D097,D465,0,0.0,0.0
D097,D466,0,0.0,0.0
D097,D467,0,0.0,0.0
D097,D468,0,0.0,0.0
D097,D469,0,0.0,0.0
D097,D470,0,0.0,0.0
D097,D472,0,0.0,0.0
D097,D473,0,0.0,0.0
D097,D474,0,0.0,0.0
D097,D475,0,0.0,0.0
D097,D476,0,0.0,0.0
D097,D478,0,0.0,0.0
D097,D479,0,0.0,0.0
D097,D480,0,0.0,0.0
D097,D481,0,0.0,0.0
D097,D482,0,0.0,0.0
D097,D483,0,0.0,0.0
D097,D484,0,0.0,0.0
D097,D485,0,0.0,0.0
D097,D486,0,0.0,0.0
D097,D487,0,0.0,0.0
D097,D488,0,0.0,0.0
D097,D489,0,0.0,0.0
D097,D490,0,0.0,0.0
D097,D491,0,0.0,0.0
D097,D492,0,0.0,0.0
D097,D493,0,0.0,0.0
D097,D494,0,0.0,0.0
D097,D495,0,0.0,0.0
D097,D497,0,0.0,0.0
D097,D498,0,0.0,0.0
D097,D500,0,0.0,0.0
D097,D501,0,0.0,0.0
D097,D502,0,0.0,0.0
D097,D503,0,0.0,0.0
D097,D504,0,0.0,0.0
D097,D505,0,0.0,0.0
D097,D506,0,0.0,0.0
D097,D508,0,0.0,0.0
D097,D509,0,0.0,0.0
D097,D510,0,0.0,0.0
D097,D511,0,0.0,0.0
D098,D099,0,0.0,0.0
D098,D107,0,0.0,0.0
D098,D121,0,0.0,0.0
D098,D129,0,0.0,0.0
D098,D134,0,0.0,0.0
D098,D166,0,0.0,0.0
D098,D187,0,0.0,0.0
D098,D189,0,0.0,0.0
D098,D200,0,0.0,0.0
D098,D204,0,0.0,0.0
D098,D205,0,0.0,0.0
D098,D220,0,0.0,0.0
D098,D225,0,0.0,0.0
D098,D226,0,0.0,0.0
D098,D227,0,0.0,0.0
D098,D230,0,0.0,0.0
D098,D238,0,0.0,0.0
D098,D239,0,0.0,0.0
D098,D242,0,0.0,0.0
D098,D243,0,0.0,0.0
D098,D249,0,0.0,0.0
D098,D253,0,0.0,0.0
D098,D258,0,0.0,0.0
D098,D259,0,0.0,0.0
D098,D264,0,0.0,0.0
D098,D273,0,0.0,0.0
D098,D275,0,0.0,0.0
D098,D277,0,0.0,0.0
D098,D283,0,0.0,0.0
D098,D291,0,0.0,0.0
D098,D296,0,0.0,0.0
D098,D297,0,0.0,0.0
D098,D302,0,0.0,0.0
D098,D307,0,0.0,0.0
D098,D309,0,0.0,0.0
D098,D320,0,0.0,0.0
D098,D323,0,0.0,0.0
D098,D338,0,0.0,0.0
D098,D347,0,0.0,0.0
D098,D351,0,0.0,0.0
D098,D365,0,0.0,0.0
D098,D367,0,0.0,0.0
D098,D371,0,0.0,0.0
D098,D376,0,0.0,0.0
D098,D377,0,0.0,0.0
D098,D384,0,0.0,0.0
D098,D401,0,0.0,0.0
D098,D402,0,0.0,0.0
D098,D408,0,0.0,0.0
D098,D414,0,0.0,0.0
D098,D415,0,0.0,0.0
D098,D416,0,0.0,0.0
D098,D423,0,0.0,0.0
D098,D428,0,0.0,0.0
D098,D445,0,0.0,0.0
D098,D452,0,0.0,0.0
D098,D462,0,0.0,0.0
D098,D468,0,0.0,0.0
D098,D469,0,0.0,0.0
D098,D473,0,0.0,0.0
D098,D475,0,0.0,0.0
D098,D484,0,0.0,0.0
D098,D489,0,0.0,0.0
D098,D493,0,0.0,0.0
D098,D497,0,0.0,0.0
D098,D501,0,0.0,0.0
D098,D506,0,0.0,0.0
D098,D509,0,0.0,0.0
D099,D100,0,0.0,0.0
D099,D101,0,0.0,0.0
D099,D102,0,0.0,0.0
D099,D103,0,0.0,0.0
D099,D104,0,0.0,0.0
D099,D105,0,0.0,0.0
D099,D106,0,0.0,0.0
D099,D107,0,0.0,0.0
D099,D108,0,0.0,0.0
D099,D109,0,0.0,0.0
D099,D110,0,0.0,0.0
D099,D111,0,0.0,0.0
D099,D112,0,0.0,0.0
D099,D113,0,0.0,0.0
D099,D114,0,0.0,0.0
D099,D115,0,0.0,0.0
D099,D116,0,0.0,0.0
D099,D117,0,0.0,0.0
D099,D118,0,0.0,0.0
D099,D119,0,0.0,0.0
D099,D120,0,0.0,0.0
D099,D121,0,0.0,0.0
D099,D122,0,0.0,0.0
D099,D123,0,0.0,0.0
D099,D124,0,0.0,0.0
D099,D125,0,0.0,0.0
D099,D126,0,0.0,0.0
D099,D127,0,0.0,0.0
D099,D128,0,0.0,0.0
D099,D129,0,0.0,0.0
D099,D130,0,0.0,0.0
D099,D131,0,0.0,0.0
D099,D132,0,0.0,0.0
D099,D133,0,0.0,0.0
D099,D134,0,0.0,0.0
D099,D135,0,0.0,0.0
D099,D136,0,0.0,0.0
D099,D137,0,0.0,0.0
D099,D138,0,0.0,0.0
D099,D139,0,0.0,0.0
D099,D140,0,0.0,0.0
D099,D141,0,0.0,0.0
D099,D142,0,0.0,0.0
D099,D143,0,0.0,0.0
D099,D144,0,0.0,0.0
D099,D145,0,0.0,0.0
D099,D146,0,0.0,0.0
D099,D147,0,0.0,0.0
D099,D148,0,0.0,0.0
D099,D149,0,0.0,0.0
D099,D150,0,0.0,0.0
D099,D151,0,0.0,0.0
D099,D152,0,0.0,0.0
D099,D153,0,0.0,0.0
D099,D154,0,0.0,0.0
D099,D155,0,0.0,0.0
D099,D156,0,0.0,0.0
D099,D157,0,0.0,0.0
D099,D158,0,0.0,0.0
D099,D159,0,0.0,0.0
D099,D160,0,0.0,0.0
D099,D161,0,0.0,0.0
D099,D162,0,0.0,0.0
D099,D163,0,0.0,0.0
D099,D164,0,0.0,0.0
D099,D165,0,0.0,0.0
D099,D166,0,0.0,0.0
D099,D167,0,0.0,0.0
D099,D168,0,0.0,0.0
D099,D169,0,0.0,0.0
D099,D170,0,0.0,0.0
D099,D171,0,0.0,0.0
D099,D172,0,0.0,0.0
D099,D173,0,0.0,0.0
D099,D174,0,0.0,0.0
D099,D175,0,0.0,0.0
D099,D176,0,0.0,0.0
D099,D177,0,0.0,0.0
D099,D178,0,0.0,0.0
D099,D179,0,0.0,0.0
D099,D180,0,0.0,0.0
D099,D181,0,0.0,0.0
D099,D182,0,0.0,0.0
D099,D183,0,0.0,0.0
D099,D184,0,0.0,0.0
D099,D185,0,0.0,0.0
D099,D186,0,0.0,0.0
D099,D187,0,0.0,0.0
D099,D188,0,0.0,0.0
D099,D189,0,0.0,0.0
D099,D190,0,0.0,0.0
D099,D191,0,0.0,0.0
D099,D192,0,0.0,0.0
D099,D193,0,0.0,0.0
D099,D194,0,0.0,0.0
D099,D195,0,0.0,0.0
D099,D196,0,0.0,0.0
D099,D197,0,0.0,0.0
D099,D198,0,0.0,0.0
D099,D199,0,0.0,0.0
D099,D200,0,0.0,0.0
D099,D201,0,0.0,0.0
D099,D202,0,0.0,0.0
D099,D203,0,0.0,0.0
D099,D204,0,0.0,0.0
D099,D205,0,0.0,0.0
D099,D206,0,0.0,0.0
D099,D207,0,0.0,0.0
D099,D208,0,0.0,0.0
D099,D209,0,0.0,0.0
D099,D210,0,0.0,0.0
D099,D211,0,0.0,0.0
D099,D212,0,0.0,0.0
D099,D213,0,0.0,0.0
D099,D214,0,0.0,0.0
D099,D215,0,0.0,0.0
D099,D216,0,0.0,0.0
D099,D217,0,0.0,0.0
D099,D218,0,0.0,0.0
D099,D219,0,0.0,0.0
D099,D220,0,0.0,0.0
D099,D221,0,0.0,0.0
D099,D222,0,0.0,0.0
D099,D223,0,0.0,0.0
D099,D224,0,0.0,0.0
D099,D225,0,0.0,0.0
D099,D226,0,0.0,0.0
D099,D227,0,0.0,0.0
D099,D228,0,0.0,0.0
D099,D229,0,0.0,0.0
D099,D230,0,0.0,0.0
D099,D231,0,0.0,0.0
D099,D232,0,0.0,0.0
D099,D233,0,0.0,0.0
D099,D234,0,0.0,0.0
D099,D235,0,0.0,0.0
D099,D236,0,0.0,0.0
D099,D237,0,0.0,0.0
D099,D238,0,0.0,0.0
D099,D239,0,0.0,0.0
D099,D240,0,0.0,0.0
D099,D241,0,0.0,0.0
D099,D242,0,0.0,0.0
D099,D243,0,0.0,0.0
D099,D244,0,0.0,0.0
D099,D245,0,0.0,0.0
D099,D246,0,0.0,0.0
D099,D247,0,0.0,0.0
D099,D248,0,0.0,0.0
D099,D249,0,0.0,0.0
D099,D250,0,0.0,0.0
D099,D251,0,0.0,0.0
D099,D252,0,0.0,0.0
D099,D253,0,0.0,0.0
D099,D254,0,0.0,0.0
D099,D255,0,0.0,0.0
D099,D256,0,0.0,0.0
D099,D257,0,0.0,0.0
D099,D258,0,0.0,0.0
D099,D259,0,0.0,0.0
D099,D260,0,0.0,0.0
D099,D261,0,0.0,0.0
D099,D262,0,0.0,0.0
D099,D263,0,0.0,0.0
D099,D264,0,0.0,0.0
D099,D265,0,0.0,0.0
D099,D266,0,0.0,0.0
D099,D267,0,0.0,0.0
D099,D268,0,0.0,0.0
D099,D269,0,0.0,0.0
D099,D270,0,0.0,0.0
D099,D271,0,0.0,0.0
D099,D272,0,0.0,0.0
D099,D273,0,0.0,0.0
D099,D274,0,0.0,0.0
D099,D275,0,0.0,0.0
D099,D276,0,0.0,0.0
D099,D277,0,0.0,0.0
D099,D278,0,0.0,0.0
D099,D279,0,0.0,0.0
D099,D280,0,0.0,0.0
D099,D281,0,0.0,0.0
D099,D282,0,0.0,0.0
D099,D283,0,0.0,0.0
D099,D284,0,0.0,0.0
D099,D285,0,0.0,0.0
D099,D286,0,0.0,0.0
D099,D287,0,0.0,0.0
D099,D288,0,0.0,0.0
D099,D289,0,0.0,0.0
D099,D290,0,0.0,0.0
D099,D291,0,0.0,0.0
D099,D292,0,0.0,0.0
D099,D293,0,0.0,0.0
D099,D294,0,0.0,0.0
D099,D295,0,0.0,0.0
D099,D296,0,0.0,0.0
D099,D297,0,0.0,0.0
D099,D298,0,0.0,0.0
D099,D299,0,0.0,0.0
D099,D300,0,0.0,0.0
D099,D301,0,0.0,0.0
D099,D302,0,0.0,0.0
D099,D303,0,0.0,0.0
D099,D304,0,0.0,0.0
D099,D305,0,0.0,0.0
D099,D306,0,0.0,0.0
D099,D307,0,0.0,0.0
D099,D308,0,0.0,0.0
D099,D309,0,0.0,0.0
D099,D310,0,0.0,0.0
D099,D311,0,0.0,0.0
D099,D312,0,0.0,0.0
D099,D313,0,0.0,0.0
D099,D314,0,0.0,0.0
D099,D315,0,0.0,0.0
D099,D316,0,0.0,0.0
D099,D317,0,0.0,0.0
D099,D318,0,0.0,0.0
D099,D319,0,0.0,0.0
D099,D320,0,0.0,0.0
D099,D321,0,0.0,0.0
D099,D322,0,0.0,0.0
D099,D323,0,0.0,0.0
D099,D324,0,0.0,0.0
D099,D325,0,0.0,0.0
D099,D326,0,0.0,0.0
D099,D327,0,0.0,0.0
D099,D328,0,0.0,0.0
D099,D329,0,0.0,0.0
D099,D330,0,0.0,0.0
D099,D331,0,0.0,0.0
D099,D332,0,0.0,0.0
D099,D333,0,0.0,0.0
D099,D334,0,0.0,0.0
D099,D335,0,0.0,0.0
D099,D336,0,0.0,0.0
D099,D337,0,0.0,0.0
D099,D338,0,0.0,0.0
D099,D339,0,0.0,0.0
D099,D340,0,0.0,0.0
D099,D341,0,0.0,0.0
D099,D342,0,0.0,0.0
D099,D343,0,0.0,0.0
D099,D344,0,0.0,0.0
D099,D345,0,0.0,0.0
D099,D346,0,0.0,0.0
D099,D347,0,0.0,0.0
D099,D348,0,0.0,0.0
D099,D349,0,0.0,0.0
D099,D350,0,0.0,0.0
D099,D351,0,0.0,0.0
D099,D352,0,0.0,0.0
D099,D353,0,0.0,0.0
D099,D354,0,0.0,0.0
D099,D355,0,0.0,0.0
D099,D356,0,0.0,0.0
D099,D357,0,0.0,0.0
D099,D358,0,0.0,0.0
D099,D359,0,0.0,0.0
D099,D360,0,0.0,0.0
D099,D361,0,0.0,0.0
D099,D362,0,0.0,0.0
D099,D363,0,0.0,0.0
D099,D364,0,0.0,0.0
D099,D365,0,0.0,0.0
D099,D366,0,0.0,0.0
D099,D367,0,0.0,0.0
D099,D368,0,0.0,0.0
D099,D369,0,0.0,0.0
D099,D370,0,0.0,0.0
D099,D371,0,0.0,0.0
D099,D372,0,0.0,0.0
D099,D373,0,0.0,0.0
D099,D374,0,0.0,0.0
D099,D375,0,0.0,0.0
D099,D376,0,0.0,0.0
D099,D377,0,0.0,0.0
D099,D378,0,0.0,0.0
D099,D379,0,0.0,0.0
D099,D380,0,0.0,0.0
D099,D381,0,0.0,0.0
D099,D382,0,0.0,0.0
D099,D383,0,0.0,0.0
D099,D384,0,0.0,0.0
D099,D385,0,0.0,0.0
D099,D386,0,0.0,0.0
D099,D387,0,0.0,0.0
D099,D388,0,0.0,0.0
D099,D389,0,0.0,0.0
D099,D390,0,0.0,0.0
D099,D391,0,0.0,0.0
D099,D392,0,0.0,0.0
D099,D393,0,0.0,0.0
D099,D394,0,0.0,0.0
D099,D395,0,0.0,0.0
D099,D396,0,0.0,0.0
D099,D397,0,0.0,0.0
D099,D398,0,0.0,0.0
D099,D399,0,0.0,0.0
D099,D400,0,0.0,0.0
D099,D401,0,0.0,0.0
D099,D402,0,0.0,0.0
D099,D403,0,0.0,0.0
D099,D404,0,0.0,0.0
D099,D405,0,0.0,0.0
D099,D406,0,0.0,0.0
D099,D407,0,0.0,0.0
D099,D408,0,0.0,0.0
D099,D409,0,0.0,0.0
D099,D410,0,0.0,0.0
D099,D411,0,0.0,0.0
D099,D412,0,0.0,0.0
D099,D413,0,0.0,0.0
D099,D414,0,0.0,0.0
D099,D415,0,0.0,0.0
D099,D416,0,0.0,0.0
D099,D417,0,0.0,0.0
D099,D418,0,0.0,0.0
D099,D419,0,0.0,0.0
D099,D420,0,0.0,0.0
D099,D421,0,0.0,0.0
D099,D422,0,0.0,0.0
D099,D423,0,0.0,0.0
D099,D424,0,0.0,0.0
D099,D425,0,0.0,0.0
D099,D426,0,0.0,0.0
D099,D427,0,0.0,0.0
D099,D428,0,0.0,0.0
D099,D429,0,0.0,0.0
D099,D430,0,0.0,0.0
D099,D431,0,0.0,0.0
D099,D432,0,0.0,0.0
D099,D433,0,0.0,0.0
D099,D434,0,0.0,0.0
D099,D435,0,0.0,0.0
D099,D436,0,0.0,0.0
D099,D437,0,0.0,0.0
D099,D438,0,0.0,0.0
D099,D439,0,0.0,0.0
D099,D440,0,0.0,0.0
D099,D441,0,0.0,0.0
D099,D442,0,0.0,0.0
D099,D443,0,0.0,0.0
D099,D444,0,0.0,0.0
D099,D445,0,0.0,0.0
D099,D446,0,0.0,0.0
D099,D447,0,0.0,0.0
D099,D448,0,0.0,0.0
D099,D449,0,0.0,0.0
D099,D450,0,0.0,0.0
D099,D451,0,0.0,0.0
D099,D452,0,0.0,0.0
D099,D453,0,0.0,0.0
D099,D454,0,0.0,0.0
D099,D455,0,0.0,0.0
D099,D456,0,0.0,0.0
D099,D457,0,0.0,0.0
D099,D458,0,0.0,0.0
D099,D459,0,0.0,0.0
D099,D460,0,0.0,0.0
D099,D461,0,0.0,0.0
D099,D462,0,0.0,0.0
D099,D463,0,0.0,0.0
D099,D464,0,0.0,0.0
D099,D465,0,0.0,0.0
D099,D466,0,0.0,0.0
D099,D467,0,0.0,0.0
D099,D468,0,0.0,0.0
D099,D469,0,0.0,0.0
D099,D470,0,0.0,0.0
D099,D471,0,0.0,0.0
D099,D472,0,0.0,0.0
D099,D473,0,0.0,0.0
D099,D474,0,0.0,0.0
D099,D475,0,0.0,0.0
D099,D476,0,0.0,0.0
D099,D477,0,0.0,0.0
D099,D478,0,0.0,0.0
D099,D479,0,0.0,0.0
D099,D480,0,0.0,0.0
D099,D481,0,0.0,0.0
D099,D482,0,0.0,0.0
D099,D483,0,0.0,0.0
D099,D484,0,0.0,0.0
D099,D485,0,0.0,0.0
D099,D486,0,0.0,0.0
D099,D487,0,0.0,0.0
D099,D488,0,0.0,0.0
D099,D489,0,0.0,0.0
D099,D490,0,0.0,0.0
D099,D491,0,0.0,0.0
D099,D492,0,0.0,0.0
D099,D493,0,0.0,0.0
D099,D494,0,0.0,0.0
D099,D495,0,0.0,0.0
D099,D496,0,0.0,0.0
D099,D497,0,0.0,0.0
D099,D498,0,0.0,0.0
D099,D499,0,0.0,0.0
D099,D500,0,0.0,0.0
D099,D501,0,0.0,0.0
D099,D502,0,0.0,0.0
D099,D503,0,0.0,0.0
D099,D504,0,0.0,0.0
D099,D505,0,0.0,0.0
D099,D506,0,0.0,0.0
D099,D507,0,0.0,0.0
D099,D508,0,0.0,0.0
D099,D509,0,0.0,0.0
D099,D510,0,0.0,0.0
D099,D511,0,0.0,0.0
