dimension_id,dimension_index,fine_cluster,coarse_cluster,image_occurrence_count,image_prevalence,city_balanced_prevalence,mean_patch_share_all_images,mean_patch_share_when_present,strong_activation_count,strong_activation_prevalence,city_balanced_strong_activation_prevalence,mean_activation_share_all_images,mean_activation_share_when_strong
D304,304,F001,C001,137,0.00036165124149327644,0.00036167265897462145,0.00010607646275886509,0.023834351258751676,7290,0.019244069711576536,0.019249824405506242,0.00167387564596448,0.08698137509642968
D305,305,F034,C018,8214,0.02168323574909323,0.02162079191717783,0.0013047701222309005,0.038839239128814415,14809,0.03909265135236446,0.03894245381867137,0.00390596532109958,0.0999155899121008
D306,306,F051,C020,1290,0.0034053292082213624,0.003390739886616999,0.00025958833712726837,0.028539788008226548,8829,0.023306706650687136,0.02320938302317975,0.002759283862636337,0.11839012280849155
D307,307,F010,C004,533,0.001407008114714718,0.0013951615797448424,0.0001305214576683801,0.027089635103572384,16448,0.04341926729986431,0.0432653216280097,0.004710802786956049,0.1084956766870815
D308,308,F025,C019,4212,0.011118795833355332,0.01123516941514401,0.0009114144630974046,0.02621155299726728,10890,0.02874731401358964,0.02908362958125832,0.00246623380006143,0.08579006020860153
D309,309,F044,C026,1,2.639790083892529e-06,2.6102845210127905e-06,4.175178193911653e-07,0.025510204081632654,9361,0.02471107497531796,0.024644389757811587,0.0021355767441743486,0.08642184713969003
D310,310,F012,C011,364,0.0009608835905368805,0.0009583220122529176,0.00010707311819870207,0.02782294236375869,8578,0.022644119339630113,0.022632670587776852,0.0015527670631515231,0.06857264086371342
D311,311,F003,C003,721,0.0019032886504865133,0.001915798447571406,0.00011439988251317929,0.03454668968835801,17260,0.04556277684798505,0.045922626119503616,0.0027638777006142533,0.060660870381882406
D312,312,F044,C026,391,0.0010321579228019788,0.001035286399363144,9.403578758029406e-05,0.029463959496842215,10767,0.028422619833270858,0.02855336176809869,0.0018690075347869012,0.06575775019159509
D313,313,F001,C001,3760,0.009925610715435908,0.009957205485547195,0.0007357202710342514,0.028236267911419886,10552,0.027855064965233964,0.027969524751079153,0.002019204250018141,0.07248966220464102
D314,314,F040,C013,67,0.00017686593562079943,0.0001793296796728933,2.0081260281039593e-05,0.026576302162656107,10844,0.02862588366973058,0.02895976648439859,0.0025616555669495025,0.08948738828482816
D315,315,F010,C004,12489,0.032968338357733794,0.032981218858860246,0.0019699702867383086,0.0389228235132631,12222,0.03226351440533449,0.03228133581748313,0.0023887455291904734,0.0740386028372506
D316,316,F053,C030,14478,0.038218880834596035,0.03856575782176342,0.001989916863851803,0.03250604012844259,3292,0.008690188956174206,0.00867418845218232,0.0004553365130866359,0.052396618230392836
D317,317,F016,C015,14028,0.0370309752968444,0.037056702685764296,0.001973350834243702,0.031552056237379465,3906,0.010311020067684218,0.010285150219395458,0.0006208918883068021,0.060216339821967786
D318,318,F044,C026,12827,0.033860587406089465,0.034319298999726425,0.0020891379533826,0.032079176100158625,8782,0.02318263651674419,0.02348230596870243,0.000999057401749303,0.043095072513763086
D319,319,F007,C007,31919,0.08425945968776563,0.08391814539728501,0.004311167788182382,0.03574609454671934,6969,0.018396697094647033,0.018301298762839903,0.0016762077137820399,0.09111460090679938
D320,320,F008,C008,8,2.1118320671140232e-05,2.0977505403276856e-05,1.6566029608101075e-06,0.025510204081632654,6952,0.01835182066322086,0.018277537230041708,0.001289752179850567,0.0702792493191358
D321,321,F021,C017,959,0.002531558690452935,0.0025401123914921557,0.00020982290671919237,0.02843097614436807,10571,0.027905220976827922,0.028018658051245433,0.0017620331048682236,0.06314349226373765
D322,322,F036,C024,2410,0.0063618941021809945,0.006375336515125791,0.0006114750489734933,0.026909560504699805,7316,0.01931270425375774,0.01935616248618267,0.0013038923359596207,0.06751474670906937
D323,323,F014,C013,2,5.279580167785058e-06,5.265102560518025e-06,1.2390851414189422e-06,0.02040816326530612,10261,0.027086886050821237,0.02709390548097478,0.0023669591552777235,0.08738395217659065
D324,324,F015,C014,1344,0.0035478778727515586,0.003562736334600125,0.00041195540457153457,0.024470055879494655,10226,0.026994493397885,0.027110103965584102,0.0020232161714596034,0.0749492180363763
D325,325,F060,C031,41741,0.11018747789175805,0.11039783467766566,0.0062657841938204995,0.04065608179497572,11002,0.029042970502985602,0.02913399178028486,0.0020105097644875078,0.06922534884235855
D326,326,F014,C013,1754,0.004630191807147496,0.004710675059654527,0.00033179198324843087,0.03151106508738045,10688,0.02821407641664335,0.028569433488522252,0.002082541538316145,0.07381214637554691
D327,327,F006,C006,111,0.0002930166993120707,0.00029228731268691967,3.9704597792424365e-05,0.02587791873506159,12163,0.03210776679038483,0.03210149320846367,0.0027199641682538753,0.08471358926988379
D328,328,F055,C014,2810,0.007417810135738006,0.007406599827406049,0.0006925139108856431,0.028565981552763454,8996,0.02374755159469719,0.023701809061439674,0.002532067970102651,0.10662438020212828
D329,329,F036,C024,172359,0.4549915790696324,0.456298818116668,0.02850337586053116,0.0580313444020673,16412,0.04332423485684418,0.04379059127825515,0.003653994543530534,0.08434065957781806
D330,330,F054,C023,6,1.5838740503355174e-05,1.6189609133074784e-05,2.235740581255917e-06,0.025510204081632654,8851,0.023364782032532772,0.023500719863343837,0.0017953964601197636,0.0768419948287932
D331,331,F057,C027,1857,0.004902090185788426,0.004878687187384018,0.00030659276260066085,0.030848526809754598,12406,0.032749235780770714,0.032628922032587125,0.0038286508996080754,0.1169080990236766
D332,332,F042,C025,6278,0.016572602146677298,0.01664266840807923,0.0010651418305338807,0.03699345300401142,9379,0.02475859119682803,0.024855377486677783,0.001451725682214016,0.05863522971371672
D333,333,F032,C012,7219,0.019056644615620167,0.019016693636749456,0.0018668164487151819,0.025296765055932334,9720,0.02565875961543538,0.025589556399521478,0.002476370086840306,0.09651168349348468
D334,334,F015,C014,708,0.0018689713793959104,0.0018767707423352526,0.00016434040103906447,0.02645422575809985,3902,0.010300460907348648,0.010282444938051773,0.0008846060927992876,0.08588024368581254
D335,335,F029,C022,105874,0.2794851353420376,0.279573496671726,0.014705637546477815,0.04476672887641182,6277,0.016569962356593405,0.016533111505494788,0.0015474339903274385,0.09338790016693638
D336,336,F058,C031,252965,0.6677744985718735,0.6676099443921546,0.04134400171273891,0.058977687886966695,3604,0.009513803462348674,0.009475462961215105,0.0008013980288918462,0.08423529370387109
D337,337,F021,C017,124805,0.32945900142020706,0.3287855792776741,0.016752956376337527,0.04212158722709468,10332,0.02727431114677761,0.027164167308457828,0.00238197021864228,0.08733383607100573
D338,338,F052,C026,17,4.4876431426172994e-05,4.478309588139219e-05,6.572538576222214e-06,0.022809123649459785,12130,0.03202065371761637,0.032126258999584746,0.0017888775721306197,0.055866366374227296
D339,339,F027,C020,1549,0.0040890348399495275,0.004071312783835717,0.0003088419714986713,0.027410706051303673,4902,0.012940250991241176,0.012877991700418564,0.0007493295509710935,0.05790687920027901
D340,340,F014,C013,23,6.071517192952816e-05,6.016254140896554e-05,1.2188826662871115e-05,0.023070097604259095,7966,0.021028567808287886,0.02107770359521831,0.0015702001371939482,0.07466985633586957
D341,341,F005,C005,5982,0.01579122428184511,0.015909226308236265,0.0009878067557292335,0.030591775325977934,7069,0.018660676103036285,0.01876853672921942,0.001069969627591914,0.057338202629100825
D342,342,F046,C021,66557,0.17569650861363503,0.17534352811531928,0.008756143303321254,0.03832168713451996,5763,0.015213110253472644,0.015170135251291161,0.001462646890602459,0.09614384345032835
D343,343,F021,C017,3931,0.010377014819781531,0.010349045347799611,0.0006695908357693927,0.03240723916124578,11957,0.03156397003310297,0.0314911731281222,0.0020611778775143303,0.06530160418200415
D344,344,F027,C020,8532,0.022522688995771055,0.022471778313123632,0.0012896856074658004,0.044837801505975106,14154,0.03736358884741486,0.037263056011304,0.0019039895445156717,0.050958422444138604
D345,345,F031,C001,2004,0.005290139328120628,0.0053812630482638355,0.0006566612516850211,0.02492464051488859,4668,0.012322540111610325,0.012466074282289031,0.0007928908508095167,0.06434475713838035
D346,346,F007,C007,104,0.000274538168724823,0.00027416776606730293,3.594693741790388e-05,0.02712912087912088,7063,0.01864483736253293,0.018611107619337174,0.0014454215796153452,0.07752395751758825
D347,347,F002,C002,0,0.0,0.0,6.73415837727686e-08,0.0,8442,0.022285107888220728,0.022335657338615898,0.0018375769468150082,0.0824576195023179
D348,348,F017,C011,1342,0.0035425982925837737,0.003575693496481459,0.000394379251206842,0.026586118799233553,5808,0.015331900807247808,0.015441137159050424,0.001048277220271529,0.06837229339339188
D349,349,F022,C005,333,0.0008790500979362121,0.000877325525456104,9.881704002816064e-05,0.025081203652632222,10281,0.02713968185249909,0.0271226525169065,0.0018835873114582437,0.06940344111973436
D350,350,F017,C011,400,0.0010559160335570116,0.0010499100001306071,8.393455001437878e-05,0.029375,9820,0.025922738623824635,0.025801427490226785,0.0019599566189200737,0.07560762183972143
D351,351,F048,C028,2,5.279580167785058e-06,5.223842414971297e-06,4.5792276965482645e-07,0.025510204081632654,8976,0.02369475579301934,0.02360636598418541,0.001796237163039597,0.07580737183916378
D352,352,F055,C014,272,0.0007180229028187679,0.0007193581864907187,0.00012646749432525942,0.023653211284513805,13417,0.03541806355558606,0.03543811333535904,0.0034408409788588045,0.09714932532826523
D353,353,F007,C007,13273,0.03503793378350554,0.03484834539690575,0.0020306315854008187,0.032368149550183974,5885,0.015535164643707532,0.015447661431782004,0.0015080082744833143,0.0970706335638437
D354,354,F002,C002,4218,0.011134634573858687,0.011194015263773317,0.0006130643103505307,0.03976882360341007,14033,0.037044174247263854,0.037169464697014404,0.0023826183716757357,0.06431830159776661
D355,355,F050,C030,233,0.0006150710895469593,0.0006123960505636361,4.770477794462927e-05,0.0297144608916528,7863,0.020756669429646955,0.02068840601600289,0.001312248817691474,0.06322058662345781
D356,356,F022,C005,24941,0.06583900448236356,0.06599640309911081,0.003823951429586401,0.04239883676496941,14360,0.03790738560469671,0.03803727031191988,0.0028721493180395314,0.07576753902236068
D357,357,F013,C012,219,0.0005781140283724638,0.000584789202385665,4.9253634371402946e-05,0.024904482340881558,11867,0.03132638892555264,0.031757039865003174,0.0022527045779389358,0.07191076454079984
D358,358,F049,C029,661,0.0017449012454529616,0.0017388521364083847,0.00021166806611456625,0.025595109450739447,12402,0.03273867662043514,0.03264846531376459,0.0026530033255301377,0.08103575340837572
D359,359,F034,C018,4836,0.01276602484570427,0.01275245166250652,0.0008067252369642587,0.03142671460643811,11121,0.029357105522968812,0.029322333719204115,0.0022229520410806105,0.07572109039637395
D360,360,F048,C028,83,0.0002191025769630799,0.00021790031060135373,5.7092194722553215e-05,0.025141381853946397,11708,0.030906662302213728,0.030799820994904713,0.003006772174441166,0.09728556726831684
D361,361,F036,C024,85836,0.22658902164099912,0.22604475157764445,0.017820697592005035,0.0736243819490609,6974,0.018409896045066498,0.01838490723247933,0.0012494372845072725,0.06786769905971839
D362,362,F061,C014,533,0.001407008114714718,0.0014020308234745495,0.00013966644474472208,0.02805643833518398,8271,0.021833703783875107,0.021774696457956093,0.0012531920423694597,0.05739713494212477
D363,363,F028,C021,177,0.0004672428448489776,0.0004677423031655059,0.00010806977363853904,0.024587801222183788,8292,0.02188913937563685,0.02190094077977595,0.0021456722800866274,0.09802451541218718
D364,364,F042,C025,18212,0.048075857007850734,0.04808349766109628,0.0026139443840405402,0.02818588999403847,8363,0.02207656447159322,0.022025748546892557,0.0018944140276032709,0.0858110884979811
D365,365,F026,C016,7,1.8478530587247703e-05,1.8706728730588043e-05,5.373858385066934e-06,0.033527696793002916,8462,0.02233790368989858,0.022456042230752014,0.001728700647523604,0.07738866956908493
D366,366,F002,C002,1121,0.002959204684043525,0.0029571025011467726,0.0003526274692677255,0.02448615485444847,8094,0.021366460939026128,0.02140724424476729,0.0014610174058352953,0.06837900811016986
D367,367,F036,C024,0,0.0,0.0,2.963029686001818e-07,0.0,7157,0.01889297763041883,0.018921660623084317,0.0013059202664701891,0.06912199294448848
D368,368,F009,C009,328,0.0008658511475167494,0.0008603439176693483,8.81770697920632e-05,0.026474614235938276,5723,0.015107518650116943,0.015023121130314974,0.001170288577405739,0.07746398363020919
D369,369,F016,C015,7811,0.020619400345284544,0.020717745835711936,0.0012064244732891494,0.04147539184666313,7210,0.019032886504865135,0.019111992341952835,0.0010815575894986692,0.05682572578900234
D370,370,F040,C013,153,0.0004038878828355569,0.00040127001804278294,7.565153521032824e-05,0.024809923969587835,9142,0.0241329609469455,0.024037783119759723,0.0020750602643591757,0.08598448689827327
D371,371,F056,C021,0,0.0,0.0,3.0977128535473555e-07,0.0,7259,0.019162236218975868,0.01922237152047033,0.0015809334066398627,0.08250255286354864
D372,372,F001,C001,113822,0.30046618692881544,0.29981300544565354,0.018786483649840573,0.05634477965774702,12930,0.034132485784730396,0.034042870621163415,0.00270746094579622,0.07932211450615874
D373,373,F056,C021,3090,0.008156951359227914,0.008225953527018602,0.000621293451887563,0.02773264645664091,7897,0.0208464222924993,0.021029651520094488,0.0016713594929707795,0.08017488418490627
D374,374,F013,C012,262,0.0006916250019798426,0.0006951151238726112,5.324025613075085e-05,0.035577971646673937,13827,0.036500377489982,0.03649309764599296,0.0036901154372778007,0.10109800750117176
D375,375,F061,C014,36054,0.09517499168466123,0.09528205958303947,0.005035466926608771,0.036146743603415736,6979,0.01842309499548596,0.018420055525139267,0.00150394460157116,0.08163365612236476
D376,376,F043,C015,28,7.391412234899081e-05,7.475428032918109e-05,7.030461345877041e-06,0.02587463556851312,10218,0.02697337507721386,0.027018315764534468,0.0024278327807816255,0.09000849073694793
D377,377,F054,C023,56,0.00014782824469798163,0.00014719939626428908,1.5596310801773208e-05,0.025965743440233235,5348,0.014117597368657244,0.01420818202203273,0.0010564973490010034,0.07483549228755837
D378,378,F055,C014,716,0.0018900897000670507,0.0018925166816863065,0.00021596445915926887,0.0368971610990765,11112,0.02933334741221378,0.029413789697775975,0.002431671582087052,0.08289785505607027
D379,379,F007,C007,1859,0.004907369765956211,0.004916856074651344,0.0003192395120331868,0.035261441854848447,13773,0.0363578288254518,0.03643521259693822,0.0027153318341901697,0.07468355294883117
D380,380,F010,C004,556,0.001467723286644246,0.0014641098232895803,0.00016160633273789007,0.025638672735281164,8222,0.021704354069764373,0.021642213847413213,0.0016713750349125524,0.07700643979269074
D381,381,F005,C005,98,0.0002586994282214678,0.00025847630831979536,3.6014279001676645e-05,0.025926697209496044,9290,0.024523649879361592,0.024528312136645837,0.0019107571952160808,0.07791487827528151
D382,382,F031,C001,3069,0.00810151576746617,0.008069902176080035,0.0007745898331878935,0.02657084339111989,6437,0.016992328770016208,0.016956380507167797,0.0015664639208077943,0.09218653558374507
D383,383,F011,C010,685,0.0018082562074663822,0.0018041807239974562,0.00011623157359179859,0.03516311634142708,18941,0.05000026397900839,0.04989147293956241,0.004351744958161596,0.0870344396579304
D384,384,F060,C031,0,0.0,0.0,2.0202475131830578e-07,0.0,7888,0.020822664181744267,0.020738598274773024,0.002092521282022267,0.10049248567610435
D385,385,F026,C016,1551,0.004094314420117312,0.004084383652049534,0.00028189186967280934,0.028789852498059185,8921,0.02354956733840525,0.02348527925957966,0.0018597363230476052,0.07897114610741483
D386,386,F045,C027,76677,0.20241118426262744,0.20315736277067592,0.01015944763092847,0.040716384366650135,7543,0.019911936602801345,0.020046237210654995,0.001107153104576663,0.055602482403489625
D387,387,F049,C029,2989,0.007890332560754769,0.007884511785252757,0.001067795088934528,0.024428004724807287,11066,0.029211917068354725,0.02917431031387461,0.0024726814083870547,0.08464632439565943
D388,388,F020,C013,727,0.0019191273909898686,0.0019152973389687784,0.00015927631393935227,0.031075428796002582,11454,0.030236155620905026,0.03019459548307843,0.002070898721205383,0.06849080773263322
D389,389,F020,C013,1002,0.002645069664060314,0.0026733934688890444,0.0001953848711583108,0.028071408204000163,14427,0.03808425154031751,0.03841556860651206,0.0032125355442937952,0.08435338530659783
D390,390,F022,C005,401,0.001058555823640904,0.0010568847071961652,0.00011941009634587327,0.027049722632195024,9494,0.025062167056475668,0.024975938641846322,0.001987111881863944,0.0792873129201533
D391,391,F048,C028,1358,0.0035848349339260544,0.003566323028329864,0.0006392871230716468,0.024777584082233777,5070,0.01338373572533512,0.013304641879435494,0.0010224034075975463,0.0763914820629758
D392,392,F009,C009,4213,0.011121435623439225,0.011077233984975149,0.0006604323803762962,0.03560892669434258,7847,0.020714432788304673,0.02066288199634571,0.0017742315079730662,0.08565194741778272
D393,393,F004,C004,7353,0.019410376486861766,0.019418296970694946,0.001087957159116095,0.03592730441829935,13296,0.03509864895543506,0.03509682447942997,0.0021422769264646973,0.061035880018765316
D394,394,F022,C005,7619,0.02011256064917718,0.020036665458886514,0.0013387237487691305,0.03077764771744109,7847,0.020714432788304673,0.020635499265026565,0.0013634217061081425,0.06581989089645397
D395,395,F038,C000,21496,0.0567449276433538,0.05682842590721308,0.003281326415862186,0.028887196858646696,9239,0.024389020585083073,0.024401707459995075,0.0017279073300115748,0.07084775397124415
D396,396,F037,C003,1016,0.0026820267252348094,0.002692542189331272,0.0002703495222141568,0.02780511811023622,11704,0.030896103141878156,0.031024566100014327,0.0024634375692679554,0.0797329539571897
D397,397,F015,C014,1759,0.004643390757566959,0.004624751896423646,0.0003023906477732401,0.030003132577647317,8004,0.0211288798314758,0.021039644394688046,0.0017038124165707819,0.08063903198657052
D398,398,F015,C014,1561,0.004120712320956238,0.004110871935249415,0.00030629645963206067,0.026830655388356495,6852,0.01808784165483161,0.018047198449164695,0.001152458063193983,0.06371451526313751
D399,399,F015,C014,3779,0.009975766727029867,0.010016186383665599,0.0006131989935180762,0.030145109115358237,6197,0.016358779149882003,0.016423503765774904,0.0011753310222900493,0.07184711105403774
D400,400,F060,C031,1756,0.004635471387315281,0.004719587378399282,0.00032266046448884344,0.02763702291850681,13069,0.03449941660639146,0.03498393719659822,0.0026684659977920006,0.07734814846978118
D401,401,F015,C014,5,1.3198950419462645e-05,1.3388801616938403e-05,1.2390851414189422e-06,0.02857142857142857,11995,0.031664282056290884,0.03217601570231886,0.0020069172099274448,0.06338110576325925
D402,402,F048,C028,3,7.919370251677587e-06,8.17403086380591e-06,4.713910864093802e-06,0.02040816326530612,11051,0.029172320217096336,0.02913613469929057,0.0019746349039504677,0.06768864763774393
D403,403,F040,C013,397,0.0010479966633053339,0.0010724506316484943,8.390761338086966e-05,0.0328227008687606,9403,0.024821946158841448,0.025385838755750043,0.0023404067966286287,0.09428780409287078
D404,404,F011,C010,6715,0.01772619041333833,0.017687333460955634,0.0011236212618821531,0.029501420821493155,8264,0.02181522525328786,0.02176745859114668,0.001973474688171042,0.0904631818034339
D405,405,F052,C026,7,1.8478530587247703e-05,1.8411607396899667e-05,9.831871230824215e-07,0.03279883381924198,10034,0.026487653701777636,0.02655463393613915,0.0015389392064581644,0.0581002463934691
D406,406,F036,C024,1071,0.0028272151798488985,0.0028130345757224526,0.0002534602530039464,0.025786505078221764,8145,0.021501090233304647,0.021442189482718938,0.0014061729702775489,0.06540007762487422
D407,407,F002,C002,1867,0.004928488086627351,0.004913659681574246,0.00029340728049795275,0.034326049648568585,7809,0.020614120765116758,0.02054650948543232,0.0018219890028875695,0.08838548214827294
D408,408,F013,C012,0,0.0,0.0,1.3468316754553718e-08,0.0,13444,0.035489337887851156,0.035487691420620644,0.003626074688536396,0.1021736359239795
D409,409,F010,C004,83,0.0002191025769630799,0.00021846262375574204,4.207502154122582e-05,0.025264322596508484,7864,0.020759309219730848,0.020676926128617257,0.0016751813973767179,0.08069543064489491
D410,410,F029,C022,2293,0.006053038662365569,0.006045525248092645,0.0003702170909491726,0.036533104301467646,11831,0.03123135648253251,0.031170647809229072,0.0036883363328290247,0.1180972185723629
D411,411,F009,C009,219,0.0005781140283724638,0.00057604915306913,6.949651445349719e-05,0.025626689031777096,10715,0.028285350748908446,0.028180386793413535,0.0026198805410841868,0.09262322975384316
D412,412,F033,C023,14243,0.03759853016488129,0.037614648183342314,0.0020393994596080334,0.03293096358110751,5540,0.01462443706476461,0.01463998262691983,0.0012616387380157332,0.08626921723062166
D413,413,F047,C008,32603,0.08606507610514812,0.08576649774170471,0.004369983927449517,0.03579159173407731,11300,0.029829627947985576,0.029705973448793145,0.0029346135345827327,0.09837915309235058
D414,414,F051,C020,1,2.639790083892529e-06,2.806781183338947e-06,2.424297015819669e-07,0.02040816326530612,20306,0.05360357744352169,0.05427072070271523,0.004657571036410993,0.08688918274751992
D415,415,F035,C010,7,1.8478530587247703e-05,1.8862023904581128e-05,2.20880394774681e-06,0.026239067055393587,9865,0.026041529177599797,0.026092235856163742,0.002040511762151982,0.07835606535376478
D416,416,F063,C013,0,0.0,0.0,1.0774653403642974e-07,0.0,8889,0.02346509405572069,0.02374577421503078,0.0014176021018306518,0.06041322904840633
D417,417,F047,C008,3569,0.009421410809412436,0.009492580525729427,0.0005238097752181032,0.03662347539183788,14192,0.03746390087060277,0.03769125320214447,0.0034187423211073905,0.09125430725741682
D418,418,F010,C004,136118,0.35932294663928327,0.3601082088240693,0.02020499370706368,0.049845144863805146,11134,0.029391422794059416,0.029588774926066624,0.0025569260971936222,0.0869956556751117
D419,419,F018,C013,66498,0.17554076099868537,0.17505681349615196,0.009140758024881046,0.03976327966899112,9858,0.02602305064701255,0.025940551654184688,0.0021634492176156044,0.08313588006884845
D420,420,F061,C014,1207,0.0031862266312582825,0.0031754424189569777,0.00019807853450922155,0.028418409617368075,13963,0.03685938894139138,0.03680492007300358,0.0034243849012528206,0.09290400626819387
D421,421,F010,C004,669,0.0017660195661241018,0.0017585748988264511,0.00015786214068012414,0.028126048625728317,6801,0.01795321236055309,0.01789610176748511,0.0015203740080224296,0.08468534641538608
D422,422,F016,C015,22,5.807538184563563e-05,5.8045544117747194e-05,3.120608992030097e-05,0.021799628942486084,10107,0.02668035837790179,0.026703589475302117,0.002314802006532377,0.08676052899085604
D423,423,F025,C019,1,2.639790083892529e-06,2.9201343261790043e-06,1.7104762278283222e-06,0.02040816326530612,7004,0.018489089747583273,0.018407721870139056,0.0013390879235835888,0.07242584366591776
D424,424,F028,C021,989,0.002610752392969711,0.0026051853185431206,0.00028509732906039314,0.02744474938610429,10157,0.026812347882096417,0.026813732150767686,0.0015863568835774596,0.05916516116206026
D425,425,F033,C023,651,0.0017185033446140362,0.0017121851428844852,0.0001218747983119566,0.036882033919558604,13080,0.03452845429731428,0.03441094938785653,0.0018121543246121302,0.052482926371629816
D426,426,F002,C002,6193,0.01634821998954643,0.016395059062276417,0.001070475283968684,0.03317768250526434,13429,0.03544974103659277,0.03555943420665611,0.0025064362463752656,0.07070393670261266
D427,427,F045,C027,770,0.002032638364597247,0.002051041005801855,0.00012613078640639558,0.030280943546249668,10256,0.027073687100401776,0.027276811878925788,0.002296709384518848,0.08483179169507224
D428,428,F031,C001,0,0.0,0.0,1.0774653403642974e-07,0.0,16728,0.044158408523354224,0.0446912136598633,0.003375999735901239,0.07645202462665206
D429,429,F052,C026,50793,0.13408285773115322,0.13425267203026145,0.0070342998161520886,0.041961430487970984,14971,0.03952029734595505,0.03951799133814676,0.0026568770940452245,0.06722816558760429
D430,430,F041,C011,13501,0.03563980592263303,0.03562956518056481,0.0021781635271302,0.03378358972653575,8406,0.0221900754452006,0.022170440630358987,0.001109925057586573,0.050018985303929384
D431,431,F009,C009,137,0.00036165124149327644,0.000363361509203317,3.385934832094805e-05,0.027632950990615225,10116,0.026704116488656823,0.026773906820015642,0.00187286625510306,0.07013399061147005
D432,432,F061,C014,166,0.0004382051539261598,0.0004363820239384087,0.00011306651915447847,0.023082124416031472,9186,0.02424911171063677,0.024188407869354504,0.0015973778110015232,0.06587366292270574
D433,433,F012,C011,6433,0.016981769609680637,0.01693787493871939,0.001021046561479472,0.03894380696472589,11983,0.031632604575284176,0.03157165157974591,0.0024345861591844745,0.07696445461486642
D434,434,F062,C005,3010,0.007945768152516512,0.007947178732160814,0.0005773867392677179,0.029600311885551563,7074,0.01867387505345575,0.018637458268847117,0.0015320060441361052,0.08204007147689442
D435,435,F047,C008,230,0.0006071517192952817,0.0006068967246092317,3.907158690496034e-05,0.031033717834960072,8225,0.02171227344001605,0.021671761085707425,0.0016773065284837578,0.07725153854190397
D436,436,F054,C023,92457,0.24406707178645154,0.2434183309789657,0.013458444478372631,0.046313200642858134,10381,0.027403660860888343,0.027266571980681175,0.0027037757751645357,0.09866476559062509
D437,437,F057,C027,174828,0.46150922078676304,0.46095045924011746,0.037418216340171326,0.07771334905023854,4622,0.012201109767751269,0.012170435712597143,0.0008655076723176956,0.07093679909390845
D438,438,F058,C031,24213,0.0639172373012898,0.0636318109589794,0.0034657480771822903,0.032458739907808,4938,0.013035283434261307,0.012964121295764543,0.0008974242517200876,0.06884577970597411
D439,439,F038,C000,1342,0.0035425982925837737,0.0035184151117883247,0.0007597612164411298,0.023107454606283648,9326,0.024618682322381725,0.024449725598398798,0.0019216495093866734,0.07805655413326623
D440,440,F062,C005,410,0.0010823139343959368,0.001079554873520006,6.925408475191523e-05,0.029616724738675958,1644,0.004339814897919317,0.004331810365562212,0.00024398343210954208,0.05621977845795165
D441,441,F036,C024,2155,0.0056887476307884,0.00567952383724579,0.00044263623013840795,0.02837018798238553,6862,0.018114239555670535,0.018210857215345846,0.001205332040017647,0.06654058186176115
D442,442,F029,C022,64531,0.1703482939036688,0.17013288878217037,0.008313951527635748,0.03779768559265457,7170,0.01892729490150943,0.01889318477470571,0.0014448722961726895,0.07633802419686833
D443,443,F044,C026,59,0.0001557476149496592,0.0001548291430709669,4.65599710204922e-05,0.022483569699066067,10289,0.02716080017317023,0.027217205878026018,0.0022134760926307783,0.08149524603539762
D444,444,F043,C015,470,0.0012407013394294885,0.0012606416565398583,0.00010472963108340971,0.027920104211897525,11654,0.03076411363768353,0.030975252057801037,0.001959382797119696,0.06369053307356179
D445,445,F056,C021,46,0.00012143034385905632,0.0001219856410628419,2.0633461267976296e-05,0.025732031943212066,11469,0.030275752472163412,0.03026703566609515,0.002316874596942308,0.07652574776044042
D446,446,F063,C013,656,0.0017317022950334988,0.0017263337627598829,0.00023209950263122423,0.02654461174713788,10626,0.028050409431442012,0.028033567642057687,0.00189698286745659,0.06762763559986547
D447,447,F042,C025,1973,0.0052083058355199595,0.005197372400898904,0.00045968711914967295,0.02557226641290069,7347,0.01939453774635841,0.01933307643522309,0.0014862069714980638,0.0766301827315848
D448,448,F037,C003,817,0.002156708498540196,0.0021426350760498495,0.00016964691784035864,0.02956935528189244,8790,0.023203754837415328,0.023129845969898845,0.0019732876439588327,0.08504173819217259
D449,449,F009,C009,44869,0.11844474127417388,0.11786937672997115,0.007074852917900051,0.04987580625867321,9635,0.025434377458304517,0.02529668249332663,0.003133774006772881,0.12321017142684891
D450,450,F021,C017,117084,0.3090771821824729,0.30955610367043646,0.017931959356714402,0.050824360183757834,9364,0.02471899434556964,0.024727740413121514,0.0017147335020196689,0.0693690640504151
D451,451,F008,C008,41029,0.10830794735202656,0.10850467100741738,0.0062830505758998375,0.04977775799198277,11201,0.029568288729680217,0.029552165879601862,0.0018619107896022179,0.06296985282524176
D452,452,F022,C005,27,7.127433226509828e-05,7.14684667122599e-05,7.340232631231777e-06,0.028533635676492818,12629,0.03333790896947875,0.03328176786924476,0.00305003975107356,0.09148863397119202
D453,453,F028,C021,73,0.0001927046761241546,0.00019220831085015651,1.8896048406638866e-05,0.0273972602739726,13255,0.03499041756199547,0.03496588365574931,0.0030853740501548817,0.08817768592467537
D454,454,F023,C018,13389,0.03534414943323707,0.03544438734847807,0.002160398817330944,0.03466941336247697,10799,0.02850709311595542,0.028565210334799074,0.0024508995669183737,0.08597507844623432
D455,455,F054,C023,18292,0.048287040214562135,0.04811694012338138,0.002509632270776522,0.03419890260937088,11795,0.03113632403951238,0.031022492954704863,0.002567258864732921,0.08245221438070333
