city,grid_id,longitude,latitude,number_of_panoramas,environment_id,assignment_confidence,low_confidence
SaoPaulo,SaoPaulo_-5207_-2714,-46.77078526768288,-23.672078053322764,11,E05,0.09323989457406158,True
SaoPaulo,SaoPaulo_-5207_-2699,-46.77078526768288,-23.54861043094841,10,E03,0.04990776212470299,True
SaoPaulo,SaoPaulo_-5206_-2715,-46.76180211484169,-23.68030509002784,12,E05,0.08357233981927764,True
SaoPaulo,SaoPaulo_-5206_-2709,-46.76180211484169,-23.630935103958528,11,E06,0.12766806557951685,False
SaoPaulo,SaoPaulo_-5206_-2701,-46.76180211484169,-23.565079496708517,11,E05,0.1635102886959855,False
SaoPaulo,SaoPaulo_-5206_-2695,-46.76180211484169,-23.515666110402535,11,E05,0.11281839250973322,False
SaoPaulo,SaoPaulo_-5206_-2694,-46.76180211484169,-23.507428741690106,11,E05,0.04973061349736684,True
SaoPaulo,SaoPaulo_-5205_-2715,-46.7528189620005,-23.68030509002784,13,E05,0.1181250215155329,False
SaoPaulo,SaoPaulo_-5203_-2687,-46.7348526563181,-23.449752744116903,10,E05,0.14486448778987024,False
SaoPaulo,SaoPaulo_-5202_-2691,-46.72586950347691,-23.48271354517893,10,E03,0.022330084787985306,True
SaoPaulo,SaoPaulo_-5199_-2705,-46.698920044953326,-23.598011433692808,12,E03,0.03668427461068241,True
SaoPaulo,SaoPaulo_-5199_-2697,-46.698920044953326,-23.53213930181213,11,E05,0.0019155480959816883,True
SaoPaulo,SaoPaulo_-5198_-2723,-46.68993689211213,-23.746102722643936,10,E05,0.046604806166020946,True
SaoPaulo,SaoPaulo_-5198_-2721,-46.68993689211213,-23.72965642657615,10,E05,0.08015358224224496,True
SaoPaulo,SaoPaulo_-5197_-2708,-46.68095373927093,-23.622704961878064,11,E03,0.022885854546056957,True
SaoPaulo,SaoPaulo_-5197_-2697,-46.68095373927093,-23.53213930181213,10,E02,0.03254557447500637,True
SaoPaulo,SaoPaulo_-5197_-2693,-46.68095373927093,-23.499190857823297,11,E05,0.030716205181546125,True
SaoPaulo,SaoPaulo_-5196_-2699,-46.67197058642974,-23.54861043094841,11,E09,0.042547384634600276,True
SaoPaulo,SaoPaulo_-5196_-2692,-46.67197058642974,-23.490952458940185,12,E05,0.06955855910118842,True
SaoPaulo,SaoPaulo_-5196_-2688,-46.67197058642974,-23.45799371600837,11,E05,0.19378833780170732,False
SaoPaulo,SaoPaulo_-5194_-2693,-46.65400428074735,-23.499190857823297,11,E05,0.11656754728837279,False
SaoPaulo,SaoPaulo_-5193_-2708,-46.64502112790616,-23.622704961878064,11,E03,0.024180268083460285,True
SaoPaulo,SaoPaulo_-5193_-2690,-46.64502112790616,-23.474474116677705,10,E05,0.09125546906487832,True
SaoPaulo,SaoPaulo_-5190_-2720,-46.618071669382566,-23.721432500178828,10,E02,0.02626822960104678,True
SaoPaulo,SaoPaulo_-5190_-2700,-46.618071669382566,-23.55684522181938,13,E05,0.06081150866108125,True
SaoPaulo,SaoPaulo_-5189_-2713,-46.60908851654137,-23.66385049871228,13,E05,0.06571221683570497,True
SaoPaulo,SaoPaulo_-5189_-2706,-46.60908851654137,-23.60624312660782,11,E03,0.026499461849816917,True
SaoPaulo,SaoPaulo_-5188_-2708,-46.60010536370018,-23.622704961878064,10,E03,0.01535666348032952,True
SaoPaulo,SaoPaulo_-5187_-2716,-46.59112221085898,-23.68853160869053,12,E08,0.057671334649104046,True
SaoPaulo,SaoPaulo_-5186_-2702,-46.58213905801778,-23.573313255478077,10,E05,0.18111945079139,False
SaoPaulo,SaoPaulo_-5186_-2692,-46.58213905801778,-23.490952458940185,10,E05,0.10420900063716727,False
SaoPaulo,SaoPaulo_-5185_-2720,-46.57315590517659,-23.721432500178828,10,E05,0.042094810562594565,True
SaoPaulo,SaoPaulo_-5185_-2700,-46.57315590517659,-23.55684522181938,13,E05,0.021718486065945654,True
SaoPaulo,SaoPaulo_-5185_-2688,-46.57315590517659,-23.45799371600837,10,E05,0.08207913197140207,True
SaoPaulo,SaoPaulo_-5184_-2712,-46.5641727523354,-23.65562242633348,11,E05,0.02725200552701495,True
SaoPaulo,SaoPaulo_-5184_-2711,-46.5641727523354,-23.64739383632347,12,E05,0.02042013651554764,True
SaoPaulo,SaoPaulo_-5184_-2709,-46.5641727523354,-23.630935103958528,10,E08,0.014100964970939055,True
SaoPaulo,SaoPaulo_-5183_-2693,-46.5551895994942,-23.499190857823297,13,E06,0.018945678042070244,True
SaoPaulo,SaoPaulo_-5183_-2688,-46.5551895994942,-23.45799371600837,10,E05,0.0664823863946692,True
SaoPaulo,SaoPaulo_-5182_-2703,-46.54620644665301,-23.58154649799039,10,E05,0.032671675505549454,True
SaoPaulo,SaoPaulo_-5180_-2716,-46.52824014097061,-23.68853160869053,10,E06,0.12078362383807491,False
SaoPaulo,SaoPaulo_-5180_-2710,-46.52824014097061,-23.63916472881941,11,E05,0.09189918372110781,True
SaoPaulo,SaoPaulo_-5180_-2709,-46.52824014097061,-23.630935103958528,10,E08,0.04022400833824613,True
SaoPaulo,SaoPaulo_-5180_-2705,-46.52824014097061,-23.598011433692808,11,E05,0.14417216841113106,False
SaoPaulo,SaoPaulo_-5180_-2703,-46.52824014097061,-23.58154649799039,11,E08,0.13913670633776132,False
SaoPaulo,SaoPaulo_-5180_-2698,-46.52824014097061,-23.54037512423339,10,E05,0.15000533480316514,False
SaoPaulo,SaoPaulo_-5180_-2686,-46.52824014097061,-23.441511258038744,11,E05,0.19797173874838833,False
SaoPaulo,SaoPaulo_-5180_-2684,-46.52824014097061,-23.4250267438762,11,E05,0.12258353315228222,False
SaoPaulo,SaoPaulo_-5179_-2713,-46.51925698812942,-23.66385049871228,12,E03,0.042664913403965894,True
SaoPaulo,SaoPaulo_-5179_-2706,-46.51925698812942,-23.60624312660782,10,E05,0.1847944478146383,False
SaoPaulo,SaoPaulo_-5179_-2700,-46.51925698812942,-23.55684522181938,14,E05,0.15934447451085648,False
SaoPaulo,SaoPaulo_-5179_-2695,-46.51925698812942,-23.515666110402535,11,E05,0.053315797099645935,True
SaoPaulo,SaoPaulo_-5179_-2688,-46.51925698812942,-23.45799371600837,11,E05,0.13780927205407797,False
SaoPaulo,SaoPaulo_-5179_-2687,-46.51925698812942,-23.449752744116903,12,E05,0.06463573731759181,True
SaoPaulo,SaoPaulo_-5178_-2718,-46.510273835288224,-23.70498309134091,10,E05,0.24401996518582725,False
SaoPaulo,SaoPaulo_-5178_-2710,-46.510273835288224,-23.63916472881941,11,E05,0.04532175376931721,True
SaoPaulo,SaoPaulo_-5178_-2702,-46.510273835288224,-23.573313255478077,10,E05,0.25998081819469276,False
SaoPaulo,SaoPaulo_-5178_-2700,-46.510273835288224,-23.55684522181938,11,E05,0.25218355874113,False
SaoPaulo,SaoPaulo_-5178_-2696,-46.510273835288224,-23.52390296382254,11,E07,0.09382385554193759,True
SaoPaulo,SaoPaulo_-5178_-2687,-46.510273835288224,-23.449752744116903,10,E08,0.06732136553449726,True
SaoPaulo,SaoPaulo_-5176_-2705,-46.49230752960584,-23.598011433692808,10,E05,0.07933701340107548,True
SaoPaulo,SaoPaulo_-5176_-2698,-46.49230752960584,-23.54037512423339,10,E05,0.009248139118569138,True
SaoPaulo,SaoPaulo_-5176_-2697,-46.49230752960584,-23.53213930181213,10,E05,0.06878136435149995,True
SaoPaulo,SaoPaulo_-5176_-2695,-46.49230752960584,-23.515666110402535,11,E05,0.11838803483323325,False
SaoPaulo,SaoPaulo_-5176_-2692,-46.49230752960584,-23.490952458940185,12,E05,0.10409049062069149,False
SaoPaulo,SaoPaulo_-5175_-2695,-46.48332437676464,-23.515666110402535,10,E05,0.1592383718664784,False
SaoPaulo,SaoPaulo_-5175_-2694,-46.48332437676464,-23.507428741690106,11,E05,0.04794471991254713,True
SaoPaulo,SaoPaulo_-5174_-2713,-46.47434122392344,-23.66385049871228,11,E03,0.046634954763942985,True
SaoPaulo,SaoPaulo_-5174_-2700,-46.47434122392344,-23.55684522181938,10,E05,0.21823675198002715,False
SaoPaulo,SaoPaulo_-5174_-2695,-46.47434122392344,-23.515666110402535,11,E08,0.053812859023071966,True
SaoPaulo,SaoPaulo_-5173_-2708,-46.46535807108225,-23.622704961878064,11,E05,0.13906005638446434,False
SaoPaulo,SaoPaulo_-5172_-2706,-46.45637491824105,-23.60624312660782,13,E05,0.027927462352506267,True
SaoPaulo,SaoPaulo_-5172_-2692,-46.45637491824105,-23.490952458940185,12,E05,0.26975172760760935,False
SaoPaulo,SaoPaulo_-5171_-2706,-46.44739176539986,-23.60624312660782,11,E05,0.004680287091923891,True
SaoPaulo,SaoPaulo_-5170_-2681,-46.43840861255866,-23.400296119695057,10,E05,0.24589927527281613,False
SaoPaulo,SaoPaulo_-5169_-2691,-46.42942545971746,-23.48271354517893,11,E05,0.08155896365984157,True
SaoPaulo,SaoPaulo_-5169_-2686,-46.42942545971746,-23.441511258038744,11,E05,0.05156066142611799,True
SaoPaulo,SaoPaulo_-5168_-2696,-46.42044230687627,-23.52390296382254,10,E05,0.1613802529346608,False
SaoPaulo,SaoPaulo_-5168_-2692,-46.42044230687627,-23.490952458940185,10,E05,0.13141434480930192,False
SaoPaulo,SaoPaulo_-5168_-2682,-46.42044230687627,-23.408540174628936,11,E05,0.21014460523469314,False
SaoPaulo,SaoPaulo_-5167_-2700,-46.41145915403508,-23.55684522181938,10,E05,0.10447907989690829,False
SaoPaulo,SaoPaulo_-5167_-2695,-46.41145915403508,-23.515666110402535,11,E05,0.010626206934548849,True
SaoPaulo,SaoPaulo_-5166_-2699,-46.40247600119388,-23.54861043094841,10,E06,0.10071411083176418,False
SaoPaulo,SaoPaulo_-5166_-2682,-46.40247600119388,-23.408540174628936,10,E06,0.008979531836881032,True
SaoPaulo,SaoPaulo_-5165_-2693,-46.393492848352686,-23.499190857823297,10,E05,0.08970453944077683,True
SaoPaulo,SaoPaulo_-5162_-2698,-46.3665433898291,-23.54037512423339,17,E05,0.21975013881413463,False
SaoPaulo,SaoPaulo_-5162_-2693,-46.3665433898291,-23.499190857823297,11,E05,0.22721628464089647,False
SaoPaulo,SaoPaulo_-5145_-2700,-46.21382979152878,-23.55684522181938,10,E07,0.011908674120335722,True
SaoPaulo,SaoPaulo_-5141_-2698,-46.177897180164,-23.54037512423339,12,E06,0.07785722218660575,True
Toronto,Toronto_-8888_5418,-79.83777087612248,43.69588714058319,12,E06,0.057924648913213896,True
Toronto,Toronto_-8879_5398,-79.75692250055172,43.56584705631297,10,E07,0.01620444800172581,True
Toronto,Toronto_-8877_5383,-79.73895619486932,43.46813236516064,11,E06,0.15901062053235174,False
Toronto,Toronto_-8875_5385,-79.72098988918692,43.48117013297142,10,E06,0.10480074918505501,False
Toronto,Toronto_-8874_5385,-79.71200673634573,43.48117013297142,12,E07,0.04452905154167247,True
Toronto,Toronto_-8874_5403,-79.71200673634573,43.59838345478039,12,E06,0.029385164401593604,True
Toronto,Toronto_-8871_5379,-79.68505727782215,43.44204839111276,11,E06,0.11691146635414312,False
Toronto,Toronto_-8870_5402,-79.67607412498096,43.59187758179903,10,E07,0.05051152390859619,True
Toronto,Toronto_-8865_5394,-79.63115836077498,43.539805277512,15,E06,0.01683089965971042,True
Toronto,Toronto_-8864_5395,-79.62217520793378,43.546316777182376,13,E06,0.14048653838006472,False
Toronto,Toronto_-8864_5406,-79.62217520793378,43.6178968534625,10,E06,0.0552989117525461,True
Toronto,Toronto_-8864_5432,-79.62217520793378,43.78674777384543,11,E07,0.038223838653703025,True
Toronto,Toronto_-8863_5436,-79.61319205509258,43.812682626614986,10,E06,0.04672131270463939,True
Toronto,Toronto_-8858_5400,-79.56827629088662,43.57886372575232,10,E06,0.16080200176649664,False
Toronto,Toronto_-8858_5439,-79.56827629088662,43.83212637831332,11,E07,0.1307520350705839,False
Toronto,Toronto_-8857_5440,-79.55929313804542,43.83860622162935,11,E07,0.09621079528852142,True
Toronto,Toronto_-8855_5443,-79.54132683236303,43.85804152973658,10,E07,0.014097438025866526,True
Toronto,Toronto_-8852_5403,-79.51437737383944,43.59838345478039,11,E07,0.02751537399626677,True
Toronto,Toronto_-8850_5407,-79.49641106815704,43.62439991291,11,E06,0.0735379550661944,True
Toronto,Toronto_-8850_5414,-79.49641106815704,43.669901633338505,10,E06,0.059358969938165515,True
Toronto,Toronto_-8850_5443,-79.49641106815704,43.85804152973658,10,E06,0.13799432335993145,False
Toronto,Toronto_-8848_5422,-79.47844476247467,43.72186139206953,10,E06,0.15407432048566747,False
Toronto,Toronto_-8847_5451,-79.46946160963347,43.90983805674088,10,E07,0.022059486451038578,True
Toronto,Toronto_-8846_5427,-79.46047845679227,43.754313377317,10,E06,0.08797671324038447,True
Toronto,Toronto_-8845_5434,-79.45149530395108,43.79971660742314,11,E07,0.0008765582498053065,True
Toronto,Toronto_-8844_5443,-79.44251215110988,43.85804152973658,12,E07,0.07211520132202938,True
Toronto,Toronto_-8843_5423,-79.43352899826868,43.72835319617474,11,E07,0.033043230272061436,True
Toronto,Toronto_-8842_5421,-79.42454584542749,43.71536888445061,10,E07,0.033726799259983974,True
Toronto,Toronto_-8842_5430,-79.42454584542749,43.77377612593558,10,E06,0.009377591580734005,True
Toronto,Toronto_-8840_5419,-79.4065795397451,43.702381758700255,10,E07,0.04960142400571487,True
Toronto,Toronto_-8840_5429,-79.4065795397451,43.76728924662308,13,E07,0.14913353522576892,False
Toronto,Toronto_-8838_5411,-79.38861323406272,43.650405116595806,10,E02,0.1387036215874818,False
Toronto,Toronto_-8837_5431,-79.37963008122152,43.780262301678654,10,E07,0.057264025380100746,True
Toronto,Toronto_-8836_5429,-79.37064692838032,43.76728924662308,12,E06,0.14459987800279717,False
Toronto,Toronto_-8835_5442,-79.36166377553913,43.8515637973474,10,E03,0.03221676669441867,True
Toronto,Toronto_-8833_5427,-79.34369746985674,43.754313377317,10,E06,0.1865696189904241,False
Toronto,Toronto_-8832_5422,-79.33471431701554,43.72186139206953,10,E06,0.07974305057434922,True
Toronto,Toronto_-8830_5448,-79.31674801133315,43.89041963673053,10,E06,0.08708980182705085,True
Toronto,Toronto_-8828_5420,-79.29878170565075,43.70887567332514,12,E07,0.07592756618091306,True
Toronto,Toronto_-8828_5448,-79.29878170565075,43.89041963673053,10,E06,0.009806675738761662,True
Toronto,Toronto_-8823_5420,-79.25386594144479,43.70887567332514,10,E07,0.027015529589108196,True
Toronto,Toronto_-8821_5436,-79.23589963576238,43.812682626614986,10,E06,0.1943137179006712,False
HongKong,HongKong_12695_2554,114.04561689539383,22.35748462687581,12,E03,0.0013986091159552234,True
HongKong,HongKong_12695_2555,114.04561689539383,22.36579225529596,15,E09,0.029396651049398016,True
HongKong,HongKong_12696_2555,114.05460004823505,22.36579225529596,17,E09,0.24578017782730505,False
HongKong,HongKong_12697_2553,114.06358320107624,22.34917650298417,14,E09,0.11468754489661616,False
HongKong,HongKong_12697_2555,114.06358320107624,22.36579225529596,32,E09,0.27164582310614754,False
HongKong,HongKong_12698_2553,114.07256635391742,22.34917650298417,14,E09,0.027485122227032966,True
HongKong,HongKong_12698_2555,114.07256635391742,22.36579225529596,31,E09,0.15821300916067071,False
HongKong,HongKong_12699_2553,114.08154950675862,22.34917650298417,12,E09,0.04984291843785734,True
HongKong,HongKong_12699_2554,114.08154950675862,22.35748462687581,36,E09,0.16992116725057055,False
HongKong,HongKong_12699_2555,114.08154950675862,22.36579225529596,22,E09,0.1832477139221398,False
HongKong,HongKong_12700_2551,114.09053265959982,22.33255876936708,13,E09,0.07946528215105636,True
HongKong,HongKong_12700_2552,114.09053265959982,22.34086788376619,10,E09,0.11176145419130674,False
HongKong,HongKong_12700_2553,114.09053265959982,22.34917650298417,47,E09,0.24397193795137373,False
HongKong,HongKong_12700_2554,114.09053265959982,22.35748462687581,24,E03,0.05012552279807097,True
HongKong,HongKong_12700_2555,114.09053265959982,22.36579225529596,14,E09,0.13615742481729173,False
HongKong,HongKong_12701_2552,114.09951581244104,22.34086788376619,30,E09,0.11693285781605345,False
HongKong,HongKong_12701_2553,114.09951581244104,22.34917650298417,31,E09,0.10844915306885239,False
HongKong,HongKong_12701_2554,114.09951581244104,22.35748462687581,62,E09,0.3940272167824786,False
HongKong,HongKong_12701_2555,114.09951581244104,22.36579225529596,15,E09,0.15681853933630288,False
HongKong,HongKong_12701_2556,114.09951581244104,22.37409938809952,24,E09,0.2798733876663931,False
HongKong,HongKong_12702_2551,114.10849896528222,22.33255876936708,65,E09,0.08817013302952581,True
HongKong,HongKong_12702_2552,114.10849896528222,22.34086788376619,44,E09,0.25310496685165773,False
HongKong,HongKong_12702_2553,114.10849896528222,22.34917650298417,71,E09,0.31995157392803225,False
HongKong,HongKong_12702_2554,114.10849896528222,22.35748462687581,32,E09,0.22800597995618982,False
HongKong,HongKong_12702_2555,114.10849896528222,22.36579225529596,15,E09,0.1657639512813684,False
HongKong,HongKong_12702_2556,114.10849896528222,22.37409938809952,122,E09,0.4224864463800155,False
HongKong,HongKong_12702_2557,114.10849896528222,22.38240602514145,10,E02,0.0038109694140395296,True
HongKong,HongKong_12703_2544,114.11748211812342,22.27438111570851,18,E09,0.15589423498123853,False
HongKong,HongKong_12703_2550,114.11748211812342,22.32424915993206,15,E03,0.0015679026064126845,True
HongKong,HongKong_12703_2553,114.11748211812342,22.34917650298417,52,E09,0.22078230422096545,False
HongKong,HongKong_12703_2554,114.11748211812342,22.35748462687581,40,E09,0.4025877441313031,False
HongKong,HongKong_12703_2555,114.11748211812342,22.36579225529596,110,E09,0.360059282402221,False
HongKong,HongKong_12703_2556,114.11748211812342,22.37409938809952,96,E09,0.5035484181183736,False
HongKong,HongKong_12704_2543,114.1264652709646,22.266068045093448,38,E09,0.19980146506563873,False
HongKong,HongKong_12704_2544,114.1264652709646,22.27438111570851,42,E09,0.18165679693480463,False
HongKong,HongKong_12704_2545,114.1264652709646,22.28269369230584,37,E02,0.2576387306764447,False
HongKong,HongKong_12704_2550,114.1264652709646,22.32424915993206,24,E09,0.08335573085645866,True
HongKong,HongKong_12704_2552,114.1264652709646,22.34086788376619,48,E09,0.163538228523777,False
HongKong,HongKong_12704_2553,114.1264652709646,22.34917650298417,82,E09,0.3229115709542361,False
HongKong,HongKong_12704_2554,114.1264652709646,22.35748462687581,98,E09,0.4118469718778705,False
HongKong,HongKong_12704_2555,114.1264652709646,22.36579225529596,60,E09,0.35007023834859613,False
HongKong,HongKong_12704_2556,114.1264652709646,22.37409938809952,72,E09,0.37558392144591046,False
HongKong,HongKong_12704_2557,114.1264652709646,22.38240602514145,33,E09,0.26863281024583324,False
HongKong,HongKong_12705_2541,114.1354484238058,22.24944042239275,26,E09,0.26509947398865275,False
HongKong,HongKong_12705_2542,114.1354484238058,22.25775448060629,46,E09,0.32519735389505067,False
HongKong,HongKong_12705_2543,114.1354484238058,22.266068045093448,14,E09,0.17563701885280802,False
HongKong,HongKong_12705_2545,114.1354484238058,22.28269369230584,39,E02,0.052234692089945405,True
HongKong,HongKong_12705_2546,114.1354484238058,22.29100577473982,47,E09,0.2913267228100056,False
HongKong,HongKong_12705_2550,114.1354484238058,22.32424915993206,34,E09,0.10032543739246455,False
HongKong,HongKong_12705_2551,114.1354484238058,22.33255876936708,45,E09,0.049004115122927114,True
HongKong,HongKong_12705_2552,114.1354484238058,22.34086788376619,100,E09,0.29785968227533505,False
HongKong,HongKong_12705_2553,114.1354484238058,22.34917650298417,60,E09,0.17928898056556097,False
HongKong,HongKong_12705_2554,114.1354484238058,22.35748462687581,52,E09,0.19680162928878872,False
HongKong,HongKong_12705_2555,114.1354484238058,22.36579225529596,101,E09,0.13060871447495478,False
HongKong,HongKong_12705_2556,114.1354484238058,22.37409938809952,42,E09,0.3443038318277879,False
HongKong,HongKong_12705_2557,114.1354484238058,22.38240602514145,21,E09,0.18806599211341588,False
HongKong,HongKong_12706_2541,114.144431576647,22.24944042239275,37,E09,0.3766110171105992,False
HongKong,HongKong_12706_2544,114.144431576647,22.27438111570851,13,E09,0.12938730726039643,False
HongKong,HongKong_12706_2545,114.144431576647,22.28269369230584,94,E02,0.18650642721276742,False
HongKong,HongKong_12706_2546,114.144431576647,22.29100577473982,85,E09,0.29343288754745306,False
HongKong,HongKong_12706_2551,114.144431576647,22.33255876936708,154,E09,0.39838817757470646,False
HongKong,HongKong_12706_2552,114.144431576647,22.34086788376619,72,E09,0.4104864469395904,False
HongKong,HongKong_12706_2555,114.144431576647,22.36579225529596,16,E09,0.21131831934087478,False
HongKong,HongKong_12707_2540,114.1534147294882,22.241125870598577,41,E09,0.25582702857002465,False
HongKong,HongKong_12707_2541,114.1534147294882,22.24944042239275,46,E09,0.12359944494902109,False
HongKong,HongKong_12707_2543,114.1534147294882,22.266068045093448,46,E09,0.1374242165376848,False
HongKong,HongKong_12707_2544,114.1534147294882,22.27438111570851,52,E09,0.12640610166881744,False
HongKong,HongKong_12707_2545,114.1534147294882,22.28269369230584,135,E02,0.3259253218909426,False
HongKong,HongKong_12707_2546,114.1534147294882,22.29100577473982,31,E09,0.3176727030862308,False
HongKong,HongKong_12707_2550,114.1534147294882,22.32424915993206,67,E09,0.31094561778587126,False
HongKong,HongKong_12707_2551,114.1534147294882,22.33255876936708,98,E09,0.32950233772464343,False
HongKong,HongKong_12707_2552,114.1534147294882,22.34086788376619,81,E09,0.2516979920102412,False
HongKong,HongKong_12707_2554,114.1534147294882,22.35748462687581,12,E09,0.027930919101675628,True
HongKong,HongKong_12708_2540,114.1623978823294,22.241125870598577,18,E09,0.27409920002072363,False
HongKong,HongKong_12708_2541,114.1623978823294,22.24944042239275,44,E09,0.2798219067387444,False
HongKong,HongKong_12708_2543,114.1623978823294,22.266068045093448,29,E09,0.07982887663732517,True
HongKong,HongKong_12708_2544,114.1623978823294,22.27438111570851,58,E09,0.25879233186039297,False
HongKong,HongKong_12708_2545,114.1623978823294,22.28269369230584,112,E09,0.311743398591795,False
HongKong,HongKong_12708_2547,114.1623978823294,22.29931736286491,20,E09,0.22054932344334888,False
HongKong,HongKong_12708_2548,114.1623978823294,22.307628456535596,122,E09,0.3424267327468283,False
HongKong,HongKong_12708_2549,114.1623978823294,22.31593905560645,159,E09,0.40824802973842966,False
HongKong,HongKong_12708_2550,114.1623978823294,22.32424915993206,143,E02,0.18705158955468484,False
HongKong,HongKong_12708_2551,114.1623978823294,22.33255876936708,110,E02,0.13398080313271093,False
HongKong,HongKong_12708_2552,114.1623978823294,22.34086788376619,71,E09,0.3558622178392808,False
HongKong,HongKong_12709_2540,114.17138103517058,22.241125870598577,10,E09,0.024679780800510132,True
HongKong,HongKong_12709_2541,114.17138103517058,22.24944042239275,47,E09,0.33182864208561663,False
HongKong,HongKong_12709_2543,114.17138103517058,22.266068045093448,28,E09,0.059129545642016744,True
HongKong,HongKong_12709_2544,114.17138103517058,22.27438111570851,102,E02,0.281487957899954,False
HongKong,HongKong_12709_2545,114.17138103517058,22.28269369230584,93,E09,0.26638681496224226,False
HongKong,HongKong_12709_2546,114.17138103517058,22.29100577473982,10,E09,0.11877286430687678,False
HongKong,HongKong_12709_2547,114.17138103517058,22.29931736286491,98,E02,0.2728160557679463,False
HongKong,HongKong_12709_2548,114.17138103517058,22.307628456535596,138,E02,0.09551928615444079,True
HongKong,HongKong_12709_2549,114.17138103517058,22.31593905560645,130,E02,0.26620703937240453,False
HongKong,HongKong_12709_2550,114.17138103517058,22.32424915993206,88,E02,0.2007520311974573,False
HongKong,HongKong_12709_2551,114.17138103517058,22.33255876936708,60,E09,0.2114345275543377,False
HongKong,HongKong_12709_2552,114.17138103517058,22.34086788376619,58,E09,0.25702991900938094,False
HongKong,HongKong_12710_2541,114.18036418801177,22.24944042239275,42,E09,0.20649740514964326,False
HongKong,HongKong_12710_2542,114.18036418801177,22.25775448060629,17,E09,0.08140856167128294,True
HongKong,HongKong_12710_2543,114.18036418801177,22.266068045093448,60,E09,0.22639854405547116,False
HongKong,HongKong_12710_2544,114.18036418801177,22.27438111570851,93,E02,0.10189868915227335,False
HongKong,HongKong_12710_2545,114.18036418801177,22.28269369230584,123,E09,0.18577951891040106,False
HongKong,HongKong_12710_2546,114.18036418801177,22.29100577473982,10,E09,0.04401074185561266,True
HongKong,HongKong_12710_2547,114.18036418801177,22.29931736286491,83,E09,0.3474582838222993,False
HongKong,HongKong_12710_2548,114.18036418801177,22.307628456535596,115,E09,0.48597576577303153,False
HongKong,HongKong_12710_2549,114.18036418801177,22.31593905560645,68,E09,0.3503622298589168,False
HongKong,HongKong_12710_2550,114.18036418801177,22.32424915993206,93,E09,0.17306663959158677,False
HongKong,HongKong_12710_2551,114.18036418801177,22.33255876936708,64,E09,0.1314661268810972,False
HongKong,HongKong_12710_2552,114.18036418801177,22.34086788376619,92,E09,0.2703785692616325,False
HongKong,HongKong_12711_2541,114.18934734085296,22.24944042239275,11,E03,0.018834520815583497,True
HongKong,HongKong_12711_2542,114.18934734085296,22.25775448060629,19,E09,0.14667578251745428,False
HongKong,HongKong_12711_2543,114.18934734085296,22.266068045093448,74,E09,0.20127998428080987,False
HongKong,HongKong_12711_2544,114.18934734085296,22.27438111570851,77,E09,0.1919582237910752,False
HongKong,HongKong_12711_2545,114.18934734085296,22.28269369230584,107,E09,0.1118337528417045,False
HongKong,HongKong_12711_2546,114.18934734085296,22.29100577473982,28,E09,0.19644898566606322,False
HongKong,HongKong_12711_2547,114.18934734085296,22.29931736286491,33,E09,0.3033436025911225,False
HongKong,HongKong_12711_2548,114.18934734085296,22.307628456535596,95,E09,0.1100359354001823,False
HongKong,HongKong_12711_2549,114.18934734085296,22.31593905560645,116,E02,0.21942927898756626,False
HongKong,HongKong_12711_2550,114.18934734085296,22.32424915993206,117,E09,0.29214584285771783,False
HongKong,HongKong_12711_2551,114.18934734085296,22.33255876936708,85,E09,0.3069830718597499,False
HongKong,HongKong_12711_2552,114.18934734085296,22.34086788376619,57,E09,0.31632781479971284,False
HongKong,HongKong_12712_2543,114.19833049369416,22.266068045093448,16,E09,0.1299472505799345,False
HongKong,HongKong_12712_2544,114.19833049369416,22.27438111570851,22,E09,0.2561574035142766,False
HongKong,HongKong_12712_2545,114.19833049369416,22.28269369230584,33,E09,0.28573053721642405,False
HongKong,HongKong_12712_2546,114.19833049369416,22.29100577473982,77,E02,0.02253895470660381,True
HongKong,HongKong_12712_2550,114.19833049369416,22.32424915993206,34,E09,0.22607390131447244,False
HongKong,HongKong_12712_2551,114.19833049369416,22.33255876936708,89,E09,0.4026918502831828,False
HongKong,HongKong_12712_2552,114.19833049369416,22.34086788376619,107,E09,0.40718718169985607,False
HongKong,HongKong_12712_2553,114.19833049369416,22.34917650298417,45,E09,0.3187500684445822,False
HongKong,HongKong_12713_2546,114.20731364653535,22.29100577473982,94,E09,0.28806932561920434,False
HongKong,HongKong_12713_2549,114.20731364653535,22.31593905560645,60,E09,0.25379111525056774,False
HongKong,HongKong_12713_2550,114.20731364653535,22.32424915993206,133,E09,0.25631635037671036,False
HongKong,HongKong_12713_2551,114.20731364653535,22.33255876936708,101,E09,0.21667334566762103,False
HongKong,HongKong_12713_2552,114.20731364653535,22.34086788376619,49,E09,0.35580803963018126,False
HongKong,HongKong_12713_2553,114.20731364653535,22.34917650298417,22,E09,0.2133550006714755,False
HongKong,HongKong_12714_2545,114.21629679937656,22.28269369230584,59,E09,0.14914978529620568,False
HongKong,HongKong_12714_2546,114.21629679937656,22.29100577473982,60,E09,0.17595723681368605,False
HongKong,HongKong_12714_2548,114.21629679937656,22.307628456535596,17,E09,0.18517052061013925,False
HongKong,HongKong_12714_2549,114.21629679937656,22.31593905560645,92,E09,0.37335764843154545,False
HongKong,HongKong_12714_2550,114.21629679937656,22.32424915993206,73,E09,0.38881395683036635,False
