unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_000327,Vienna,8,8,182.5,13,2.8116,0.0,0.0,0.5,48.17255,16.293374,13|19|8|14|5,0.1732|0.1519|0.1508|0.1124|0.1012,
unit_000328,Vienna,27,27,492.1,25,2.6169,0.0,0.0,0.5,48.229634,16.355239,25|27|20|26|16,0.1833|0.1799|0.1658|0.1595|0.1522,
unit_000329,Vienna,40,40,679.5,27,2.6646,0.0,0.0,0.5,48.226154,16.362122,27|22|20|5|8,0.1624|0.1575|0.1446|0.1231|0.1064,
unit_000330,Vienna,3,3,57.8,25,2.6169,0.0,0.0,0.5,48.230577,16.355302,25|27|20|26|16,0.1833|0.1799|0.1658|0.1595|0.1522,
unit_000331,Vienna,3,3,56.3,5,2.7978,0.0,0.0,0.5,48.226126,16.357414,5|12|16|26|20,0.1954|0.1773|0.1459|0.1405|0.1367,
unit_000332,Vienna,21,21,389.9,5,2.7978,0.0,0.0,0.5,48.226193,16.358354,5|12|16|26|20,0.1954|0.1773|0.1459|0.1405|0.1367,
unit_000333,Vienna,3,3,51.6,20,2.8343,0.0,0.0,0.5,48.235035,16.356077,20|6|23|17|26,0.1558|0.1253|0.1247|0.1148|0.0983,
unit_000334,Vienna,4,4,76.5,25,2.5935,0.0,0.0,0.5,48.224793,16.346545,25|23|8|10|22,0.3064|0.0914|0.0879|0.0857|0.0815,
unit_000335,Vienna,8,8,185.6,25,2.6875,0.0,0.0,0.5,48.220945,16.366353,25|27|10|13|16,0.2503|0.1567|0.1456|0.1149|0.1072,
unit_000336,Vienna,44,44,679.3,25,2.5938,0.0,0.0,0.5,48.214923,16.368249,25|10|27|5|14,0.2535|0.1807|0.1707|0.1032|0.0920,
unit_000337,Vienna,10,10,187.7,5,2.7998,0.0,0.0,0.5,48.225842,16.338369,5|14|27|8|16,0.1512|0.1483|0.1345|0.1245|0.1235,
unit_000339,Vienna,5,5,57.8,8,2.8265,0.0,0.0,0.5,48.220245,16.402707,8|13|14|12|10,0.1904|0.1690|0.1485|0.1350|0.1302,
unit_000340,Vienna,8,8,175.3,21,2.6696,0.0,0.0,0.5,48.159908,16.380651,21|6|20|17|31,0.2488|0.2361|0.1571|0.1507|0.1092,
unit_000341,Vienna,7,7,151.1,6,2.6475,0.0,0.0,0.5,48.199037,16.42528,6|21|22|20|31,0.2504|0.1537|0.1137|0.1008|0.0957,
unit_000342,Vienna,8,8,179.3,14,2.7754,0.0,0.0,0.5,48.229263,16.39886,14|5|25|20|27,0.1787|0.1680|0.1283|0.1205|0.1102,
unit_000343,Vienna,3,3,50.5,14,2.7754,0.0,0.0,0.5,48.230038,16.399433,14|5|25|20|27,0.1787|0.1680|0.1283|0.1205|0.1102,
unit_000345,Vienna,8,8,176.7,10,2.8269,0.0,0.0,0.5,48.176411,16.437428,10|31|3|9|14,0.2052|0.1891|0.1578|0.1375|0.1241,
unit_000346,Vienna,29,29,524.0,9,2.7583,0.0,0.0,0.5,48.163794,16.4731,9|23|17|13|26,0.2149|0.2000|0.1878|0.1476|0.1468,
unit_000347,Vienna,25,25,470.9,23,2.8209,0.0,0.0,0.5,48.159962,16.470788,23|31|5|9|8,0.1715|0.1493|0.1221|0.1105|0.1071,
unit_000348,Vienna,13,13,268.4,3,2.9072,0.0,0.0,0.5,48.145689,16.46085,3|9|31|14|10,0.2027|0.1708|0.1275|0.1233|0.1214,
unit_000349,Vienna,10,10,190.9,5,2.7943,0.0,0.0,0.5,48.143579,16.47799,5|12|8|14|3,0.1924|0.1692|0.1506|0.1461|0.1259,
unit_000350,Vienna,8,8,180.3,9,2.7575,0.0,0.0,0.5,48.140722,16.463466,9|19|22|6|20,0.1926|0.1746|0.1619|0.1251|0.1107,
unit_000351,Vienna,25,25,401.1,31,2.9023,0.0,0.0,0.5,48.169088,16.476743,31|9|23|6|10,0.1909|0.1677|0.1541|0.1424|0.1308,
unit_000352,Vienna,12,12,230.9,9,2.8614,0.0,0.0,0.5,48.144034,16.365513,9|22|19|12|3,0.1643|0.1597|0.1565|0.1513|0.1377,
unit_000353,Vienna,13,13,253.9,3,2.7837,0.0,0.0,0.5,48.084329,16.439585,3|16|22|5|26,0.2056|0.1883|0.1596|0.1071|0.1019,
unit_000355,Vienna,3,3,54.9,27,2.7738,0.0,0.0,0.5,48.188319,16.342616,27|8|17|10|23,0.1622|0.1285|0.1282|0.1258|0.1188,
unit_000356,Vienna,24,24,475.1,5,2.8436,0.0,0.0,0.5,48.230728,16.324103,5|3|26|22|9,0.2040|0.1727|0.1538|0.1339|0.1165,
unit_000357,Vienna,8,8,175.2,14,2.783,0.0,0.0,0.5,48.053945,16.333767,14|22|10|31|17,0.1660|0.1621|0.1588|0.1515|0.1374,
unit_000358,Vienna,10,10,178.7,22,2.7655,0.0,0.0,0.5,48.128388,16.326386,22|9|17|5|20,0.1605|0.1238|0.1146|0.1142|0.1096,
unit_000359,Vienna,8,8,181.3,6,2.7915,0.0,0.0,0.5,48.119198,16.326253,6|31|21|10|22,0.1863|0.1839|0.1440|0.1429|0.1289,
unit_000360,Vienna,15,15,268.5,5,2.8316,0.0,0.0,0.5,48.089966,16.302041,5|3|14|23|12,0.1960|0.1640|0.1552|0.1359|0.1204,
unit_000363,Vienna,7,7,121.0,25,2.7436,0.0,0.0,0.5,48.186723,16.346015,25|20|27|16|5,0.2368|0.1743|0.1664|0.1521|0.1149,
unit_000364,Vienna,12,12,255.2,25,2.7436,0.0,0.0,0.5,48.186295,16.346497,25|20|27|16|5,0.2368|0.1743|0.1664|0.1521|0.1149,
unit_000365,Vienna,4,4,82.8,25,2.7436,0.0,0.0,0.5,48.185744,16.345869,25|20|27|16|5,0.2368|0.1743|0.1664|0.1521|0.1149,
unit_000367,Vienna,8,8,180.1,23,2.6683,0.0,0.0,0.5,48.185478,16.372117,23|27|17|12|6,0.1670|0.1662|0.1517|0.1371|0.1262,
unit_000368,Vienna,7,7,151.3,27,2.8144,0.0,0.0,0.5,48.184431,16.368959,27|12|31|23|8,0.1759|0.1592|0.1563|0.1544|0.1335,
unit_000369,Vienna,23,23,439.3,31,2.8471,0.0,0.0,0.5,48.188486,16.383813,31|10|8|27|19,0.1656|0.1510|0.1462|0.1418|0.1384,
unit_000370,Vienna,16,16,316.7,25,2.7188,0.0,0.0,0.5,48.189725,16.385431,25|16|17|23|22,0.2678|0.1567|0.1513|0.1220|0.1165,
unit_000371,Vienna,16,16,319.8,12,2.8778,0.0,0.03952,0.5099,48.19116,16.39091,12|14|8|3|5,0.1932|0.1494|0.1491|0.1218|0.1152,
unit_000372,Vienna,6,10,78.7,12,2.8122,4e-05,0.02629,0.5066,48.190192,16.390711,12|8|16|14|5,0.2036|0.1962|0.1623|0.1390|0.1256,
unit_000373,Vienna,14,14,261.3,8,2.7415,0.0,0.01306,0.5033,48.189283,16.390493,8|12|16|26|14,0.1943|0.1874|0.1721|0.1449|0.1224,
unit_000375,Vienna,37,37,612.1,26,2.8339,0.0,0.0,0.5,48.170779,16.37445,26|25|13|10|16,0.1682|0.1677|0.1443|0.1439|0.1429,
unit_000376,Vienna,6,6,77.5,5,2.8316,0.0,0.0,0.5,48.090662,16.302361,5|3|14|23|12,0.1960|0.1640|0.1552|0.1359|0.1204,
unit_000377,Vienna,23,23,462.5,25,2.6843,0.0,0.0,0.5,48.20358,16.385406,25|10|27|14|17,0.2756|0.1626|0.1501|0.1230|0.1047,
unit_000378,Vienna,10,10,180.9,25,2.7906,0.0,0.0,0.5,48.22583,16.370723,25|23|26|31|17,0.2136|0.1840|0.1278|0.1186|0.1103,
unit_000379,Vienna,38,38,681.9,5,2.8139,0.0,0.0,0.5,48.222506,16.375651,5|14|12|25|31,0.2363|0.1713|0.1571|0.1478|0.1373,
unit_000380,Vienna,8,8,176.4,6,2.6938,0.0,0.0,0.5,48.264047,16.379094,6|21|9|20|23,0.2921|0.1807|0.1370|0.1080|0.1014,
unit_000381,Vienna,8,8,179.1,6,2.7278,0.0,0.0,0.5,48.281188,16.36557,6|31|21|13|17,0.2409|0.1990|0.1668|0.1407|0.1373,
unit_000382,Vienna,8,8,179.1,6,2.5215,0.0,0.0,0.5,48.279887,16.365858,6|31|17|20|26,0.2919|0.1561|0.1399|0.1357|0.1297,
