city_key,city,element_a,element_b,name_a,name_b,parent_a,parent_b,same_coarse_family,visual_distance,pair_stability,city_images,rest_images,city_n11,city_n10,city_n01,city_n00,rest_n11,rest_n10,rest_n01,rest_n00,city_expected,city_pearson_residual,global_pearson_residual,delta_residual_vs_global,requested_city_score,city_log_odds,rest_log_odds,delta_log_odds,delta_log_odds_se,z_city_vs_rest,p_value_upper,city_atypicality_index,q_value_within_city,q_value_global_bh,passes_city_support,significant_city_specific
UnitedKingdom/London,London,F015,F042,tree_shade_street,Red-yellow glow street,C014,C025,False,0.598014888337469,0.9060076762605074,12605,366213,203,647,1998,9757,2032,12223,62277,289681,148.42126140420467,4.479973396876294,-8.097856968531255,12.57783036540755,7.521729821496822,0.4281865322123487,-0.25691192729759754,0.6850984595099463,0.08749051827106208,7.830545218481647,2.4287939317205138e-15,0.4096990787640125,2.3316421744516933e-13,3.0162927513440795e-13,True,True
UnitedKingdom/London,London,F021,F054,road_and_building,highlighted_lane,C017,C023,False,0.9404466501240695,0.8056292277454714,12605,366213,2368,1188,5450,3599,105115,60445,132129,68524,2205.5381197937327,3.459347506060743,-5.805420557942724,9.264768064003466,8.71302008996852,0.27465243490450225,-0.10327354371355513,0.3779259786180574,0.04210830635199017,8.975093309593428,1.4155586016931423e-19,0.3554192205862128,2.378138450844479e-17,2.779642345142898e-17,True,True
UnitedKingdom/London,London,F017,F053,building facade,road_marking,C011,C030,False,0.5796526054590571,0.47483443149106663,12605,366213,93,562,856,11094,7902,22250,78117,257944,49.3133677112257,6.221086442508579,10.968225732579372,-4.747139290070793,0.0,0.7669207534583627,0.15934502689121535,0.6075757265671474,0.11797798563305707,5.149907614602521,1.3030739908681206e-07,0.3521828529183266,4.452537568796833e-06,4.857307264642617e-06,True,True
UnitedKingdom/London,London,F022,F058,tree_canopy_and_road,shaded alley,C005,C031,False,0.7965260545905707,0.7170676257943521,12605,366213,1195,2104,3428,5878,38518,65606,126781,135308,1209.938675128917,-0.4294675980569924,-38.596945074288826,38.16747747623183,30.401390247817414,-0.0263346217288692,-0.4674439067917746,0.4411092850629054,0.04277743050031266,10.311729337265392,3.118439678370291e-25,0.3513550384744234,7.858467989493133e-23,1.0194769283666766e-22,True,True
UnitedKingdom/London,London,F008,F017,stone_wall_and_retaining_wall,building facade,C008,C011,False,0.771712158808933,0.4406949870625596,12605,366213,132,1326,523,10624,5693,51471,24459,284590,75.7627925426418,6.4609407746928325,15.317625918165643,-8.85668514347281,0.0,0.7066643753996781,0.2523295332413232,0.4543348421583549,0.10268807115827609,4.424416945743148,4.835154853937891e-06,0.35061572186413986,0.00012338825551314923,0.00013002675214146894,True,True
UnitedKingdom/London,London,F008,F025,stone_wall_and_retaining_wall,shaded alley,C008,C019,False,0.5503722084367245,0.5606557234442769,12605,366213,75,1383,420,10727,2110,55054,14816,294233,57.255850852836176,2.345012936029366,-9.839675931902171,12.184688867931538,6.706114121357853,0.33088219448067546,-0.2727664722894641,0.6036486667701395,0.13039192235342303,4.629494341942207,1.8327987072724203e-06,0.33223144985016606,5.1318363803627766e-05,5.394046998337517e-05,True,True
UnitedKingdom/London,London,F027,F034,car_top_heat,red_door_street,C020,C018,False,0.9305210918114144,0.8871510877466656,12605,366213,140,3517,253,8695,3721,87321,11661,263510,114.01832606108687,2.433211149758014,-1.314081260503419,3.7472924102614327,3.486934624933095,0.31489880620191574,-0.037669499114934835,0.35256830531685057,0.10877138270860692,3.2413700785744664,0.0005947832186730227,0.3280722444015359,0.008752430429524187,0.008564878348891527,True,True
UnitedKingdom/London,London,F001,F045,shaded_corner,underpass glow,C001,C027,False,0.7831265508684864,0.5115539653720866,12605,366213,138,1566,909,9992,12997,62346,71463,219407,141.53811979373265,-0.2973964787954842,-32.273597432521385,31.9762009537259,25.04141196276897,-0.029033692137551536,-0.4462066030012788,0.41717291086372726,0.0957585026049172,4.356510383050888,6.607621354526862e-06,0.3266991828004772,0.00015671723118501358,0.00017195737500937377,True,True
UnitedKingdom/London,London,F000,F058,red brick corner,shaded alley,C000,C031,False,0.9866004962779157,0.594787780855639,12605,366213,228,579,4395,7403,2134,5282,163165,195632,295.9746925823086,-3.951117663519316,-21.841438369296174,17.89032070577686,17.650599286890518,-0.4092578813880067,-0.7246941671982133,0.31543628581020666,0.08446069072828148,3.7347111785409957,9.396536932299809e-05,0.31120959612441235,0.0017379282986712307,0.0017831896883134374,True,True
UnitedKingdom/London,London,F028,F058,red_car_street,shaded alley,C021,C031,False,0.9290322580645162,0.7357919956830835,12605,366213,2718,4833,1905,3149,59168,91397,106131,109517,2769.398889329631,-0.9766995275689635,-33.938097909444195,32.961398381875235,30.622202367677637,-0.07299131657061601,-0.4034233575504854,0.3304320409798694,0.038254960845770396,8.63762590980153,2.8696594817774895e-18,0.3069820251683948,3.6157709470396366e-16,5.059971004603574e-16,True,True
UnitedStates/LosAngeles,LosAngeles,F002,F058,shaded patches,shaded alley,C002,C031,False,0.8367245657568239,0.7052741366055197,12703,366115,131,77,8548,3947,2743,13047,158500,191825,142.1106825159411,-0.9320245999782277,-50.784576908915874,49.852552308937646,41.7128551825652,-0.2439444465548489,-1.368533710302277,1.1245892637474282,0.14605052604884755,7.700001459572299,6.803233831415855e-15,0.9409714633638531,5.714716418389318e-13,8.005050235876087e-13,True,True
UnitedStates/LosAngeles,LosAngeles,F002,F054,shaded patches,highlighted_lane,C002,C023,False,0.8749379652605459,0.7152785152883583,12703,366115,190,18,10296,2199,9806,5984,224770,125555,171.6986538612926,1.3966886049291098,-3.4728860761227662,4.869574681051876,4.260575763123801,0.7883074926258482,-0.08845935197007992,0.8767668445959281,0.24522775568178848,3.5753165140639096,0.00017490221926494472,0.7671165990186706,0.0028666900328303134,0.0030590185717593575,True,True
UnitedStates/LosAngeles,LosAngeles,F024,F045,road_edge,underpass glow,C018,C027,False,0.7176178660049628,0.5891237241156081,12703,366115,62,71,3951,8619,1490,7700,80004,276921,42.015980477052665,3.0830146895281327,-12.041605805839865,15.124620495367997,10.853697884020905,0.6454009317323972,-0.400522438250297,1.0459233699826942,0.17655590156431758,5.924035167987147,1.5706811517873859e-09,0.7505732967717001,6.332986404006739e-08,8.340192805979025e-08,True,True
UnitedStates/LosAngeles,LosAngeles,F027,F058,car_top_heat,shaded alley,C020,C031,False,0.9573200992555831,0.9090593301370955,12703,366115,3552,645,5127,3379,48397,42105,112846,162767,2867.4929544202155,12.782822043260957,45.952815769480324,-33.16999372621937,0.0,1.2884912082784317,0.5055641000386962,0.7829271082397354,0.048795743455765685,16.04498779590221,3.098556330147879e-58,0.7495118569699503,1.561672390394531e-55,9.863194044597038e-55,True,True
UnitedStates/LosAngeles,LosAngeles,F045,F058,underpass glow,shaded alley,C027,C031,False,0.9672456575682382,0.7892656967583015,12703,366115,3022,991,5657,3033,33599,47895,127644,156977,2741.7796583484214,5.351596773560989,-8.853392261843466,14.204989035404456,13.739713960299397,0.49135560440375714,-0.147656941595566,0.6390125459993231,0.04371131754967931,14.618926672092758,1.063637580866988e-48,0.6180821102494694,3.573822271713079e-46,1.8920235556128067e-45,True,True
UnitedStates/LosAngeles,LosAngeles,F029,F058,electric_bike_parking,shaded alley,C022,C031,False,0.9310173697270472,0.5903524015870344,12703,366115,3853,868,4826,3156,61970,59133,99273,145739,3225.50255845076,11.04875298104933,39.49822848692038,-28.449475505871053,0.0,1.0653117710558988,0.4308029797791448,0.634508791276754,0.044552140539073255,14.241937280662757,2.5156349033399705e-46,0.5907387059231715,7.245028521619115e-44,3.3810133100889203e-43,True,True
UnitedStates/LosAngeles,LosAngeles,F027,F029,car_top_heat,electric_bike_parking,C020,C022,False,0.7429280397022332,0.6133318385503258,12703,366115,2452,1745,2269,6237,40253,50249,80850,194763,1559.791938912068,22.590862227362027,63.43738947912743,-40.84652725176541,0.0,1.3510867830576812,0.6573805916579228,0.6937061913997583,0.040544314881766214,17.109826455884576,6.268623211118915e-66,0.5153737809059247,6.318772196807867e-63,3.4466030164406546e-62,True,True
UnitedStates/LosAngeles,LosAngeles,F027,F045,car_top_heat,underpass glow,C020,C027,False,0.7811414392059554,0.8199878235374738,12703,366115,1532,2665,2481,6025,17113,73389,64381,211232,1325.8727072345116,5.660888279313857,-18.676062166470093,24.33695044578395,19.01060049710369,0.33364597898750187,-0.2677801500853917,0.6014261290728935,0.041096982139016074,14.634313707962514,8.483958122248142e-49,0.4697988720400667,3.420731914890451e-46,1.554878143132023e-45,True,True
UnitedStates/LosAngeles,LosAngeles,F007,F043,roof_and_eaves,tree_shadows,C007,C015,False,0.7836228287841192,0.7544067527741602,12703,366115,94,1652,536,10421,3533,111692,12227,238663,86.59214358812879,0.7960737624221242,-20.15585992521299,20.951933687635115,16.41841354480191,0.10511495958482796,-0.48209358191932256,0.5872085415041505,0.11629692264274476,5.049218226590657,2.2181087118322872e-07,0.4601500183796792,6.298179102892805e-06,7.900542690907934e-06,True,True
UnitedStates/LosAngeles,LosAngeles,F027,F053,car_top_heat,road_marking,C020,C030,False,0.6153846153846154,0.6977382110930253,12703,366115,1164,3033,1757,6749,16733,73769,67314,208299,965.0820278674329,6.403123953816915,-26.068531471535977,32.47165542535289,19.98255718483255,0.3881508253061049,-0.35393138766958654,0.7420822129756914,0.04470471515230754,16.599640786155128,3.505461857997507e-62,0.45666597721581015,2.3556703685743246e-59,1.3250645823230575e-58,True,True
UnitedStates/LosAngeles,LosAngeles,F001,F060,shaded_corner,street_corner_shop,C001,C031,False,0.7543424317617866,0.37767175410545584,12703,366115,181,3903,290,8329,5543,67420,29637,263515,151.42596237109345,2.403313632203102,-17.932282408154386,20.335596040357487,15.340002968408626,0.28758192120236553,-0.3132513173558508,0.6008332385582164,0.09778025289140146,6.1447298487305515,4.0049861794706166e-10,0.4532340062573146,1.8350118495029007e-08,2.3631372110671503e-08,True,True
UnitedStates/LosAngeles,LosAngeles,F022,F044,tree_canopy_and_road,road_and_buildings,C005,C026,False,0.6883374689826303,0.6961483745501741,12703,366115,126,2746,265,9566,5588,98963,15694,245870,88.40053530662048,3.9990258775591716,-5.509261165757614,9.508287043316786,6.544910237757013,0.5065675060279637,-0.12254553838871012,0.6291130444166738,0.11134215411114262,5.650268305287934,8.009879832789492e-09,0.4330420806977303,2.8835567398042173e-07,3.781713757120285e-07,True,True
UnitedStates/LosAngeles,LosAngeles,F004,F044,highlighted_buildings,road_and_buildings,C004,C026,False,0.9136476426799007,0.7827368384299185,12703,366115,59,1674,332,10638,1525,33448,19757,311385,53.34196646461466,0.774695451704293,-11.260616016164999,12.035311467869292,10.996033951537154,0.12830133573518843,-0.3301861890310162,0.45848752476620463,0.14575554028140592,3.145592434297978,0.0008287540429212223,0.41889604620078547,0.010125867578964753,0.011218228405522722,True,True
UnitedStates/LosAngeles,LosAngeles,F027,F054,car_top_heat,highlighted_lane,C020,C023,False,0.888833746898263,0.9219544205874998,12703,366115,3553,644,6933,1573,54510,35992,180066,95547,3464.5156262300243,1.5032988296515555,-12.924417651917679,14.427716481569234,12.823841299499007,0.22415119119825044,-0.21861996083012447,0.4427711520283749,0.051719478242641406,8.561013511217544,5.593979595417412e-18,0.39354994207584093,6.265257146867502e-16,9.476859549883615e-16,True,True
UnitedStates/LosAngeles,LosAngeles,F007,F019,roof_and_eaves,road_and_building,C007,C016,False,0.9330024813895782,0.5960856826858376,12703,366115,79,1667,394,10563,3609,111616,9285,241605,65.01283161457923,1.73472350137923,-6.8401574016955795,8.57488090307481,8.000385160188905,0.2442170453248678,-0.17264744283260777,0.41686448815747557,0.12730151626984124,3.2746231181869603,0.000529015118633713,0.3889356018541211,0.007016411047141877,0.007769508104654434,True,True
UnitedStates/LosAngeles,LosAngeles,F007,F042,roof_and_eaves,Red-yellow glow street,C007,C025,False,0.7920595533498759,0.8496469793529745,12703,366115,236,1510,1012,9945,20012,95213,45250,205640,171.53491301267417,4.92207593775908,-2.0158386516980897,6.937914589457169,5.495241530905033,0.4304498746696822,-0.04584888133427584,0.47629875600395805,0.07788451769973229,6.11544848798101,4.814289112169623e-10,0.3772569799415965,2.1568015222519913e-08,2.8132193768504234e-08,True,True
UnitedStates/LosAngeles,LosAngeles,F019,F029,road_and_building,electric_bike_parking,C016,C022,False,0.9161290322580645,0.42666316143027166,12703,366115,173,300,4548,7682,3193,9701,117910,235311,175.78784539085257,-0.21026852263494833,-16.115884016364586,15.905615493729638,14.57159612973941,-0.025122647845825245,-0.4201787124945185,0.39505606464869325,0.0993500782037427,3.97640416385511,3.49825881255123e-05,0.3619223301942867,0.0007270608006292041,0.0007523993349327823,True,True
UnitedStates/LosAngeles,LosAngeles,F043,F057,tree_shadows,streetlight illumination,C015,C027,False,0.5002481389578164,0.43985705696008176,12703,366115,169,461,3469,8604,2762,12998,112869,237486,180.42509643391324,-0.8505726254039961,-31.033646477102987,30.183073851698992,15.099026522338752,-0.09335429625703982,-0.8048194036737506,0.7114651074167108,0.09446157916342368,7.5317934944305485,2.5024033539357735e-14,0.3559090959186325,1.940325062128661e-12,2.7171517925679638e-12,True,True
UnitedStates/LosAngeles,LosAngeles,F002,F027,shaded patches,car_top_heat,C002,C020,False,0.6347394540942928,0.732726896212151,12703,366115,65,143,4132,8363,2433,13357,88069,262256,68.72203416515784,-0.4489855377899091,-23.73930003718949,23.29031449939958,14.783281511033282,-0.07929044350158537,-0.6115507175782633,0.532260274076678,0.15198135057177764,3.5021420198875157,0.0002307667664403772,0.33784659580350923,0.0037218064091504035,0.003875395868829483,True,True
UnitedStates/LosAngeles,LosAngeles,F029,F045,electric_bike_parking,underpass glow,C022,C027,False,0.777667493796526,0.532508456653174,12703,366115,1626,3095,2387,5595,23864,97239,57630,187382,1491.4093521215461,3.485109698534021,-17.273641023217078,20.7587507217511,16.143405648131,0.20819693285731578,-0.2256849676047104,0.4338819004620262,0.040128613472351735,10.812282382020676,1.5054213106945308e-27,0.33741585013597764,2.5291078019668116e-25,5.989992162552975e-25,True,True
Philippines/Manila,Manila,F021,F038,road_and_building,red-yellow hotspot,C017,C000,False,0.9622828784119106,0.6189612062922315,12767,366051,66,6467,41,6193,1469,161114,2539,200929,54.752956841857916,1.5199684483464713,-7.04749601679108,8.567464465137551,8.244324366204323,0.4282192403592262,-0.32620619645770593,0.7544254368169321,0.20133435842750663,3.7471271307553495,8.943572118275394e-05,0.7259706808873604,0.0031086623086971025,0.0017074092225798478,True,True
Philippines/Manila,Manila,F054,F062,highlighted_lane,shaded alley,C023,C005,False,0.9895781637717121,0.670820384364601,12767,366051,68,8428,25,4246,3712,232854,2850,126635,61.88830578836062,0.7768860442145471,-8.004399978699979,8.781286022914527,8.689768898109959,0.3026315871035005,-0.3448898272036888,0.6475214143071893,0.23409555029002213,2.766056054909937,0.0028369390439034886,0.6407730521729705,0.041145820953305275,0.03031414723944929,True,True
Philippines/Manila,Manila,F007,F038,roof_and_eaves,red-yellow hotspot,C007,C000,False,0.8307692307692308,0.6426585900977407,12767,366051,66,4980,41,7680,1359,110566,2649,251477,42.290436281037046,3.645880919981337,4.33079800424199,-0.6849170842606527,0.0,0.9046628820291357,0.15448241455918535,0.7501804674699504,0.20147202663647124,3.723496904230524,9.824113570113814e-05,0.6232268498981126,0.003337339460505571,0.0018550183850155589,True,True
Philippines/Manila,Manila,F047,F058,underpass,shaded alley,C008,C031,False,0.7732009925558313,0.5620625868113979,12767,366051,330,469,3799,8169,4081,6090,161712,194168,258.4061251664447,4.453735959289972,-7.265904546418568,11.71964050570854,9.061637671411368,0.41447658900446194,-0.21735934070536747,0.6318359297098294,0.07721253248599262,8.18307481139092,1.3834563134533645e-16,0.48853616798407656,9.296826426406609e-14,1.959518450530667e-14,True,True
Philippines/Manila,Manila,F010,F031,green_wall,road_edge,C004,C001,False,0.7751861042183623,0.618574080766659,12767,366051,143,4218,130,8276,860,116824,1548,246819,93.25236938983316,5.151603899268589,4.738202865659851,0.41340103360873837,0.3204627367230022,0.7689023675314665,0.16045610782206732,0.6084462597093991,0.12965286018653963,4.692887290214729,1.3468795856191636e-06,0.471659085690363,8.48534138940073e-05,4.091375054658313e-05,True,True
Philippines/Manila,Manila,F038,F053,red-yellow hotspot,road_marking,C000,C030,False,0.39950372208436724,0.523303658319769,12767,366051,61,46,3869,8791,935,3073,82103,279940,32.93726012375656,4.889746402155132,1.6687051396891255,3.2210412624660067,1.286817973342499,1.1002449080932413,0.03710532346741507,1.0631395846258263,0.19886623013584498,5.3460036120743,4.4958707158394104e-08,0.4247282211532457,5.121980621422997e-06,1.8409631746375594e-06,True,True
Philippines/Manila,Manila,F024,F027,road_edge,car_top_heat,C018,C020,False,0.9508684863523573,0.6785400913938464,12767,366051,70,117,3346,9234,2389,6747,88894,268021,50.03462050599201,2.8225540324414737,2.659379185777722,0.1631748466637517,0.15515781945793958,0.5042058230092784,0.06552900096033454,0.43867682204894387,0.15389550238808614,2.8504850060056346,0.002182630424640783,0.4171239657795417,0.033847561046737064,0.0245454607813824,True,True
Philippines/Manila,Manila,F020,F054,advertising_wall,highlighted_lane,C013,C023,False,0.749379652605459,0.7575110857981315,12767,366051,161,217,8335,4054,2542,5974,234024,123511,251.54601707527218,-5.709007700435913,-40.217896318955354,34.50888861851944,25.860258964746578,-1.0183898348695013,-1.493444104956962,0.4750542700874607,0.10830199037007777,4.386385406806994,5.762491895477214e-06,0.3559960038868812,0.0002904295915320516,0.00015219017896876067,True,True
Philippines/Manila,Manila,F013,F058,tree-lined_driveway,shaded alley,C012,C031,False,0.9870967741935484,0.6715418703493187,12767,366051,2178,3873,1951,4765,91808,112532,73985,87726,1956.9655361478813,4.996528923463488,-1.2586292557181464,6.255158179181635,6.174446460740581,0.3172822312425505,-0.03318229072703771,0.3504645219695882,0.038524765907158705,9.097122687628444,4.637827475623398e-20,0.3459423991054645,9.34986019085677e-17,9.50833239748146e-18,True,True
Philippines/Manila,Manila,F037,F054,street_corner_shops,highlighted_lane,C003,C023,False,0.7086848635235732,0.770234496564774,12767,366051,138,64,8358,4207,2762,2232,233804,127253,134.42406203493383,0.3084263459935539,-7.957541377801271,8.265967723794825,5.857966208227796,0.07779476374794199,-0.3952901030332642,0.47308486678120615,0.15460742796487076,3.059910335541566,0.0011070163250306293,0.3352680842499069,0.020891404266342076,0.014202873851899122,True,True
Philippines/Manila,Manila,F033,F045,zebra_crossing,underpass glow,C023,C027,False,0.9583126550868486,0.8437605212579944,12767,366051,373,850,3156,8388,8455,34716,73523,249357,338.0564737213128,1.900518496187701,-11.914085044976519,13.81460354116422,13.238709398505264,0.15449149413973048,-0.19111543431637973,0.3456069284561102,0.06673720778637404,5.178624337452037,1.1176403586640323e-07,0.3311994932251855,9.796360708985605e-06,4.214145192768121e-06,True,True
Philippines/Manila,Manila,F047,F052,underpass,palm_tree_street,C008,C026,False,0.7498759305210918,0.4671233245374824,12767,366051,209,590,3210,8758,1667,8504,84935,270945,213.97203728362183,-0.339903679377927,-14.314689073183905,13.974785393805977,10.479355201012819,-0.03264792711762563,-0.4692443876290639,0.43659646051143824,0.08732211594440929,4.99983830888137,2.8689205841781763e-07,0.32739317708822985,2.142127369519705e-05,1.0052857296123761e-05,True,True
Philippines/Manila,Manila,F029,F044,electric_bike_parking,road_and_buildings,C022,C026,False,0.9186104218362283,0.5731298555297887,12767,366051,121,3986,246,8414,5782,115935,15524,228810,118.05976345265137,0.2706021963462351,-15.270965043740086,15.541567240086321,14.276645638411802,0.039595024508436216,-0.30772315797635297,0.3473181824847892,0.11361022267923962,3.057103263193021,0.001117436352152554,0.3190501021237443,0.020891404266342076,0.014312115854538666,True,True
Philippines/Manila,Manila,F002,F008,shaded patches,stone_wall_and_retaining_wall,C002,C008,False,0.6863523573200992,0.5024052210292275,12767,366051,66,658,1131,10912,1601,13673,55824,294953,67.880316440824,-0.22822279210138247,-16.252962893339433,16.02474010123805,10.998618143926661,-0.026397838447261734,-0.4799140873394881,0.45351624889222636,0.13509430007304107,3.3570346687241797,0.00039391616698043606,0.3112719465101484,0.01018724174741793,0.0060796086939449,True,True
Philippines/Manila,Manila,F041,F053,concrete_wall,road_marking,C011,C030,False,0.6084367245657568,0.5136873797936836,12767,366051,53,147,3877,8690,1129,7638,81909,275375,61.56497219393749,-1.091588906832692,-19.320707171250774,18.229118264418084,11.091265008524353,-0.20710666292507296,-0.6989055503191106,0.49179888739403765,0.16393998708650853,2.999871453780969,0.0013504678388479806,0.29922850419111174,0.023939961089568005,0.01670955296512395,True,True
Philippines/Manila,Manila,F042,F052,Red-yellow glow street,palm_tree_street,C025,C026,False,0.886848635235732,0.7491323782234658,12767,366051,941,2863,2478,6485,10729,51977,75873,227472,1018.7104253152659,-2.4347473989906923,-32.89251740623593,30.45777000724524,27.011431763249252,-0.15041020641660566,-0.4798521032640892,0.3294418968474836,0.04581521446891477,7.190665822835056,3.22380582450958e-13,0.29216509660866163,9.38403029364296e-11,2.995019604705675e-11,True,True
Philippines/Manila,Manila,F004,F033,highlighted_buildings,zebra_crossing,C004,C023,False,0.8570719602977668,0.8619261345967709,12767,366051,182,1241,1041,10303,4303,30980,38868,291900,136.3146393044568,3.912963607256862,2.7961944386833997,1.1167691685734624,0.9571515405093646,0.3744962296953442,0.04229950763094744,0.33219672206439677,0.08738385602371859,3.8015800306892915,7.188814105121567e-05,0.2847164957842249,0.002726108148488608,0.0014111635088534644,True,True
Philippines/Manila,Manila,F047,F054,underpass,highlighted_lane,C008,C023,False,0.9062034739454095,0.5700354964504509,12767,366051,513,286,7983,3985,5624,4547,230942,124938,531.7070572569907,-0.8112771857168204,-11.39138611972364,10.58010893400682,9.587731470717843,-0.11120264369795942,-0.40179272171651975,0.29059007801856035,0.07889244326186874,3.683370244397183,0.00011508523537991602,0.26333373819448697,0.0037421263633211402,0.002132461714392562,True,True
Philippines/Manila,Manila,F040,F058,cobblestone,shaded alley,C013,C031,False,0.8466501240694789,0.6289019714085535,12767,366051,599,1632,3530,7006,25291,50425,140502,149833,721.5319965536148,-4.5616473989632595,-48.52652106174208,43.96487366277882,37.222865741290654,-0.3163731010291463,-0.6257292332233212,0.3093561321941749,0.052723299886214894,5.867541160394241,2.211526146389471e-09,0.2619164077038523,3.715363925934311e-07,1.1441668206470078e-07,True,True
Philippines/Manila,Manila,F011,F058,road_edge,shaded alley,C010,C031,False,0.9101736972704715,0.5802747302151703,12767,366051,818,714,3311,7924,35780,23574,130013,176684,495.4670635231456,14.489942954659186,56.19667459933433,-41.706731644675145,0.0,1.0084483667887136,0.7239647978454296,0.2844835689432841,0.05597512234015609,5.082321521594923,1.8642479622600727e-07,0.25892946175780795,1.4455091891985794e-05,6.723298554411998e-06,True,True
Mexico/MexicoCity,MexicoCity,F000,F054,red brick corner,highlighted_lane,C000,C023,False,0.7652605459057072,0.6032249003908094,12760,366058,447,57,10005,2251,4267,3452,230343,127996,412.8376175548589,1.681351511768014,-8.302690916882112,9.984042428650126,7.640393759294539,0.5603533088716134,-0.37563918387363604,0.9359924927452494,0.1438963622484988,6.5046292909674595,3.8942602710147545e-11,0.7162781259618733,6.039099004896727e-09,2.688639967933474e-09,True,True
Mexico/MexicoCity,MexicoCity,F004,F008,highlighted_buildings,stone_wall_and_retaining_wall,C004,C008,False,0.9667493796526054,0.5743415842037122,12760,366058,286,1088,1239,10147,6359,28973,50738,279988,164.21238244514106,9.503863361155728,12.800690548764408,-3.296827187608679,0.0,0.7677019527179998,0.19163167842824458,0.5760702742897552,0.07436033925155501,7.747009764720897,4.70408620859972e-15,0.5569155803059271,1.896687559307407e-12,5.633725423685368e-13,True,True
Mexico/MexicoCity,MexicoCity,F029,F030,electric_bike_parking,stone_wall_and_shadows,C022,C012,False,0.6704714640198511,0.39369603614116655,12760,366058,243,4529,495,7493,1764,119288,8068,236938,275.99811912225704,-1.9862601283482721,-25.379922876535534,23.39366274818726,15.684783311563766,-0.20702599127168983,-0.8338445422924167,0.6268185510207268,0.08474926939512681,7.396152857652478,7.00933126678342e-14,0.42026395157766844,2.355135305639229e-11,7.1367736534522086e-12,True,True
Mexico/MexicoCity,MexicoCity,F042,F054,Red-yellow glow street,highlighted_lane,C025,C023,False,0.7766749379652605,0.914174104987247,12760,366058,2298,368,8154,1940,39215,24629,195395,106819,2183.7799373040752,2.4442068581404834,-7.294758560409681,9.738965418550166,7.5640103622982675,0.39494705332887997,-0.13875805020481932,0.5337051035336993,0.062187736573718726,8.582159971380102,4.655401606710231e-18,0.4145153781787788,4.6926448195639125e-15,7.976166832119964e-16,True,True
Mexico/MexicoCity,MexicoCity,F043,F054,tree_shadows,highlighted_lane,C015,C023,False,0.8347394540942928,0.8117007825283441,12760,366058,385,55,10067,2253,10112,5838,224498,125610,360.41379310344826,1.2950628050722675,-1.0283696256474806,2.3234324307197483,1.9394607188439785,0.44133032165608904,-0.03138480852849926,0.47271513018458833,0.1464162398831145,3.228570345488734,0.0006220532825153982,0.39459396971239585,0.012416429876742999,0.008872526503983826,True,True
Mexico/MexicoCity,MexicoCity,F035,F044,small alley entrance,road_and_buildings,C010,C026,False,0.9270471464019852,0.5147322149632699,12760,366058,116,2228,363,10053,3538,59751,17656,285113,87.99184952978057,2.9858171468940053,-1.648327449338584,4.63414459623259,4.2960705239516015,0.3687040952112727,-0.044708027499872266,0.4134121227111449,0.11064541630311847,3.736369173925673,9.334825606006787e-05,0.3832525286473542,0.002808807227120848,0.0017725910601296404,True,True
Mexico/MexicoCity,MexicoCity,F009,F017,highlighted road,building facade,C009,C011,False,0.513151364764268,0.6613599592682093,12760,366058,64,764,494,11438,2349,27982,27900,307827,36.208777429467084,4.618497593690554,-2.4032237304447093,7.021721324135264,3.603205880474374,0.6686361848256811,-0.0764818238906836,0.7451180087163647,0.13936297393023378,5.346599514225183,4.4811007820313024e-08,0.3823583230832363,3.927782250684829e-06,1.8374032223542588e-06,True,True
Mexico/MexicoCity,MexicoCity,F020,F027,advertising_wall,car_top_heat,C013,C020,False,0.596029776674938,0.7759896807740666,12760,366058,51,112,2620,9977,2083,6648,89945,267382,34.12014106583072,2.8897708364764387,-1.8953526512598429,4.785123487736282,2.8520760837574564,0.5555960047058837,-0.07086580728609859,0.6264618119919823,0.1715617263906908,3.651524294908092,0.00013034421609666848,0.37338989389695815,0.003550999184471401,0.0023737483256629057,True,True
Mexico/MexicoCity,MexicoCity,F004,F058,highlighted_buildings,shaded alley,C004,C031,False,0.9900744416873449,0.8062580720918796,12760,366058,515,859,5279,6107,10526,24806,153602,177124,623.8993730407524,-4.359815437491519,-42.269239588587546,37.909424151096026,37.533151951085145,-0.3655273934805629,-0.714725049856431,0.34919765637586814,0.060032847194592516,5.816776526423392,2.9996630060040637e-09,0.345731674674867,3.5572474235907014e-07,1.5168864431699478e-07,True,True
Mexico/MexicoCity,MexicoCity,F027,F034,car_top_heat,red_door_street,C020,C018,False,0.9305210918114144,0.8871510877466656,12760,366058,95,2576,266,9823,3766,88262,11648,262382,75.56669278996866,2.2355351791582954,-1.314081260503419,3.5496164396617145,3.3029929649457643,0.3120975894387244,-0.03954319414332396,0.35164078358204837,0.12280047657013289,2.8635131833647396,0.0020948568935731846,0.3272091658641889,0.032036346638844845,0.023791746329563716,True,True
Mexico/MexicoCity,MexicoCity,F027,F060,car_top_heat,street_corner_shop,C020,C031,False,0.8481389578163772,0.6053833234099899,12760,366058,185,2486,964,9125,5065,86963,29437,244593,240.51559561128528,-3.579673217627048,-38.79293583061355,35.213262612986505,29.865739853892773,-0.3483583569830119,-0.7257073637565028,0.3773490067734909,0.08477245204923749,4.451316408239782,4.267274045111427e-06,0.3200443933379136,0.0001957722287502857,0.00011578498620383091,True,True
