unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_001418,Vienna,8,69,177.4,1,3.0201,0.0,0.02969,0.5074,48.180975,16.359074,1|31|5|11|12,0.1198|0.0982|0.0849|0.0636|0.0610,
unit_001419,Vienna,7,16,152.0,18,3.0412,1e-05,0.02969,0.5074,48.180439,16.357448,18|1|5|31|8,0.1085|0.0877|0.0812|0.0800|0.0693,
unit_001420,Vienna,23,23,426.9,31,3.018,0.0,0.0,0.5,48.230863,16.36397,31|5|8|20|7,0.1217|0.0754|0.0595|0.0509|0.0508,
unit_001421,Vienna,8,40,180.3,17,3.081,0.0,0.0,0.5,48.244861,16.367208,17|6|5|10|22,0.0914|0.0907|0.0890|0.0851|0.0816,
unit_001422,Vienna,7,14,157.8,1,3.0557,0.0,0.0,0.5,48.232655,16.360749,1|12|18|5|31,0.0998|0.0952|0.0838|0.0733|0.0692,
unit_001423,Vienna,7,14,152.8,1,3.0555,0.0,0.0,0.5,48.232438,16.360439,1|12|18|5|31,0.0991|0.0955|0.0891|0.0736|0.0688,
unit_001424,Vienna,26,51,485.0,31,2.9123,0.0,0.1092,0.5273,48.227965,16.362708,31|12|18|11|5,0.1945|0.0617|0.0534|0.0425|0.0385,
unit_001427,Vienna,39,78,693.3,31,2.9434,0.0,0.0,0.5,48.226556,16.364162,31|30|1|10|8,0.1360|0.0774|0.0687|0.0481|0.0429,
unit_001428,Vienna,17,57,285.6,31,2.9148,0.0,0.04829,0.5121,48.221427,16.367275,31|12|5|27|3,0.1478|0.0761|0.0390|0.0388|0.0354,
unit_001429,Vienna,4,8,77.4,31,2.7808,0.0,0.08081,0.5202,48.221463,16.366068,31|8|27|22|5,0.1766|0.0597|0.0373|0.0316|0.0284,
unit_001430,Vienna,8,8,176.3,31,2.95,0.0,0.0,0.5,48.20192,16.401984,31|5|12|18|10,0.1011|0.0954|0.0892|0.0587|0.0575,
unit_001431,Vienna,8,8,176.3,5,3.0575,0.0,0.0,0.5,48.201463,16.404206,5|18|8|27|30,0.1130|0.0766|0.0703|0.0688|0.0564,
unit_001432,Vienna,13,13,264.6,5,3.0382,0.0,0.0,0.5,48.199192,16.407772,5|12|18|2|31,0.1037|0.0998|0.0699|0.0682|0.0655,
unit_001433,Vienna,8,8,180.7,9,3.0379,0.0,0.0,0.5,48.193321,16.414818,9|26|5|27|1,0.1226|0.0830|0.0814|0.0679|0.0606,
unit_001434,Vienna,19,90,305.5,5,3.0235,4e-05,0.02216,0.5055,48.087187,16.310293,5|8|31|1|18,0.1350|0.0838|0.0769|0.0705|0.0651,
unit_001435,Vienna,8,24,177.9,12,2.9184,0.0,0.0,0.5,48.090019,16.313931,12|5|9|19|1,0.1129|0.0842|0.0836|0.0747|0.0602,
unit_001436,Vienna,17,79,209.1,5,2.9951,1e-05,0.02216,0.5055,48.087883,16.310546,5|18|12|1|31,0.0949|0.0932|0.0888|0.0824|0.0612,
unit_001437,Vienna,18,20,325.6,5,2.9909,0.0,0.02547,0.5064,48.087579,16.298692,5|31|8|7|18,0.1185|0.0979|0.0900|0.0885|0.0706,
unit_001439,Vienna,11,23,205.3,31,2.9133,0.0,0.01942,0.5049,48.086578,16.298173,31|18|5|8|20,0.1207|0.0727|0.0692|0.0652|0.0458,
unit_001440,Vienna,42,103,838.9,1,3.0673,4e-05,0.10731,0.5268,48.086309,16.295097,1|5|12|31|30,0.1222|0.0884|0.0875|0.0759|0.0542,
unit_001441,Vienna,17,17,332.2,5,2.8352,0.0,0.0,0.5,48.086514,16.284004,5|8|31|16|1,0.1034|0.0899|0.0715|0.0643|0.0474,
unit_001442,Vienna,11,11,206.5,31,2.745,0.0,0.0,0.5,48.085834,16.286108,31|5|16|18|7,0.1089|0.0535|0.0533|0.0461|0.0453,
unit_001443,Vienna,17,34,353.3,31,2.9527,0.0,0.0,0.5,48.082833,16.288546,31|5|7|8|18,0.1263|0.0857|0.0833|0.0699|0.0628,
unit_001444,Vienna,24,24,444.7,18,2.9841,0.0,0.0,0.5,48.082106,16.284344,18|5|8|7|31,0.1036|0.1004|0.0828|0.0686|0.0648,
unit_001445,Vienna,19,19,371.1,5,2.9601,0.0,0.0,0.5,48.081182,16.267226,5|15|18|8|30,0.1039|0.0811|0.0751|0.0735|0.0723,
unit_001446,Vienna,7,7,153.1,7,2.8826,0.0,0.0,0.5,48.085242,16.248866,7|8|5|19|31,0.1424|0.0888|0.0774|0.0568|0.0490,
unit_001447,Vienna,7,7,153.1,7,2.9443,0.0,0.0,0.5,48.08464,16.256355,7|5|18|31|12,0.1510|0.0965|0.0693|0.0643|0.0515,
unit_001449,Vienna,7,7,163.2,7,2.9443,0.0,0.01447,0.5036,48.085057,16.256623,7|5|18|31|12,0.1510|0.0965|0.0693|0.0643|0.0515,
unit_001450,Vienna,7,10,153.4,18,3.0314,0.0,0.01321,0.5033,48.154418,16.339765,18|5|12|31|1,0.1125|0.0915|0.0866|0.0718|0.0626,
unit_001451,Vienna,7,22,153.4,18,3.0095,0.0,0.01321,0.5033,48.155716,16.34072,18|5|12|31|15,0.1289|0.1264|0.1143|0.0718|0.0713,
unit_001452,Vienna,38,76,634.3,5,2.9861,0.0,0.0,0.5,48.157748,16.34226,5|12|2|1|3,0.1333|0.0889|0.0865|0.0801|0.0653,
unit_001453,Vienna,14,28,267.0,31,3.0205,0.0,0.0,0.5,48.171838,16.351835,31|5|1|12|8,0.1191|0.1049|0.0806|0.0744|0.0488,
unit_001454,Vienna,34,296,505.7,6,3.1069,1e-05,0.03236,0.5081,48.179989,16.359587,6|1|17|25|5,0.1092|0.0952|0.0754|0.0748|0.0728,
unit_001456,Vienna,58,212,1173.3,31,2.9783,5e-05,0.0,0.5,48.193531,16.33928,31|12|11|1|5,0.1749|0.0524|0.0473|0.0458|0.0433,
unit_001457,Vienna,10,38,227.8,9,3.0446,8e-05,0.0,0.5,48.180892,16.402499,9|6|5|26|28,0.1435|0.1172|0.0857|0.0775|0.0620,
unit_001460,Vienna,4,6,75.9,9,3.0126,0.0,0.03782,0.5095,48.179227,16.400653,9|18|12|26|5,0.1320|0.1123|0.0859|0.0726|0.0588,
unit_001461,Vienna,6,6,76.9,18,2.9762,0.0,0.03323,0.5083,48.184868,16.404997,18|1|5|31|10,0.1146|0.1057|0.0822|0.0788|0.0755,
unit_001464,Vienna,11,22,205.3,9,2.965,0.0,0.17456,0.5435,48.180837,16.400681,9|12|5|19|1,0.1661|0.0785|0.0595|0.0575|0.0491,
unit_001465,Vienna,5,6,102.0,9,2.9531,0.0,0.10079,0.5252,48.180441,16.401883,9|6|5|26|28,0.1448|0.1119|0.0977|0.0841|0.0702,
unit_001466,Vienna,8,41,178.5,9,3.0444,1e-05,0.02702,0.5068,48.180766,16.403293,9|6|18|5|26,0.1371|0.1195|0.0756|0.0713|0.0686,
unit_001467,Vienna,33,130,614.5,1,2.9941,0.0,0.04651,0.5116,48.284096,16.41307,1|5|31|12|30,0.1400|0.0846|0.0810|0.0734|0.0722,
unit_001468,Vienna,8,8,179.1,18,2.983,0.0,0.0,0.5,48.271858,16.404775,18|5|31|1|8,0.1198|0.0903|0.0823|0.0762|0.0594,
