element_a,element_b,name_a,name_b,parent_a,parent_b,same_coarse_family,centroid_distance_raw,visual_distance,visual_similarity,cophenetic_distance_raw,cophenetic_distance_percentile,fused_mean_similarity,fused_distance_percentile,stability_a,stability_b,pair_stability,images,support_a,support_b,observed,expected,pearson_residual,adjusted_residual,log_lift,p_value_upper,q_value_bh,passes_support,significant_positive,unexpected_score,unexpected_score_adjusted,visual_bridge_index,unexpected_score_cophenetic,visual_bridge_index_cophenetic,unexpected_score_fused,visual_bridge_index_fused
F020,F060,advertising_wall,street_corner_shop,C013,C031,False,0.06703480884449325,0.5632754342431762,0.43672456575682383,0.2774387001991272,0.45186104218362283,0.015072595505487351,0.8387096774193549,0.6375811781202044,0.3880471537510554,0.49740482652944773,378818,30821,99128,10524,8065.150251571995,27.379515584848185,33.24524778600088,0.2660915378173719,1.8165836424423407e-230,3.5213775222728446e-229,True,True,15.422208530423172,18.726231383181638,0.14988282651251467,12.371736446652244,0.12023639959440055,22.96346468406622,0.22317354784682805
F017,F052,building facade,palm_tree_street,C011,C026,False,0.06902153156579657,0.7076923076923077,0.29230769230769227,0.2803388833999634,0.7880893300248138,0.013290193345811632,0.8749379652605459,0.43739699572324753,0.6043684764040841,0.5141487682461009,378818,93953,189687,51772,47045.44850297504,21.791422819923067,35.5643368641071,0.0957343683974241,1.185415078998469e-277,2.8115256461893098e-276,True,True,15.421622303330171,25.168607626906564,0.06775047609663859,17.17358781044061,0.07544723425067466,19.066143142195717,0.08376163349114575
F007,F009,roof_and_eaves,highlighted road,C007,C009,False,0.06754170491909058,0.6044665012406948,0.3955334987593052,0.2803388833999634,0.7880893300248138,0.039897340716737686,0.22233250620347395,0.7774307294325395,1.0,0.8817203238173313,378818,225740,73900,49338,44037.46918045077,25.25853675164847,44.288431580782294,0.11365251161950458,0.0,0.0,True,True,15.267939336728455,26.770873283073367,0.06869913605585935,19.90598330601378,0.08956833173785274,5.615793779026558,0.025268647744683896
F008,F038,stone_wall_and_retaining_wall,red-yellow hotspot,C008,C000,False,0.07086018830955594,0.8272952853598015,0.17270471464019854,0.27533864974975586,0.31042183622828784,0.014569473266601563,0.8501240694789082,0.44401784539222716,0.5312499850988388,0.48567939399179705,378818,131190,34033,13774,11786.106441615762,18.310826472772455,23.739082177876465,0.15585521724269338,2.880262328743679e-122,2.962555538136356e-121,True,True,15.148460411966095,19.639230764526086,0.12893828642360788,5.684080376535569,0.04838086272223559,15.566474316555441,0.1324962715318778
F008,F015,stone_wall_and_retaining_wall,tree_shade_street,C008,C014,False,0.06503735172990845,0.40694789081885857,0.5930521091811414,0.2803388833999634,0.7880893300248138,0.03327611287434896,0.34838709677419355,0.44401784539222716,0.8839921777447065,0.6265048300737891,378818,131190,68468,29400,23711.431135796083,36.9423174805316,50.48105470128152,0.21503333608541936,0.0,0.0,True,True,15.033598180662985,20.54315873699794,0.08750736257570416,29.113846232796117,0.16946547776855878,12.870226735152944,0.07491483966846868
F041,F049,concrete_wall,red_wall_yellow_wall,C011,C029,False,0.07095537629307552,0.8297766749379653,0.17022332506203475,0.2803388833999634,0.7880893300248138,0.033687707149621215,0.3409429280397022,0.511904776096344,1.0,0.7154752099802928,378818,44241,6607,1271,771.6113991415402,17.977914363939874,19.2986396879761,0.4988237458414158,7.397947978045871e-72,5.649342092325938e-71,True,True,14.917654003229513,16.01356107111466,0.4139123092043907,14.168202486320853,0.3931176716606294,6.129442763288681,0.17007042848290455
F034,F039,red_door_street,red car corner,C018,C017,False,0.07725953084851955,0.9851116625310173,0.01488833746898266,0.21665197610855103,0.036972704714640196,0.0032984415690104165,0.9786600496277915,0.8333333730697632,0.30280448123812675,0.5023316431709315,378818,48527,9887,1804,1266.5355104562086,15.10223034982614,16.38891411377933,0.35360361695934545,6.419997230330567e-55,4.1218835720848487e-54,True,True,14.877383247843616,16.14491042970321,0.34833904697980184,0.5583703032565992,0.013073682115866618,14.77994950365119,0.34605773332199957
F013,F058,tree-lined_driveway,shaded alley,C012,C031,False,0.07746271306980915,0.9870967741935484,0.012903225806451646,0.23196737468242645,0.047890818858560794,0.013735915675307766,0.8665012406947891,0.5153925527225841,0.875,0.6715418703493187,378818,322145,269846,236689,229475.7368182082,15.057864735689568,72.58516409190813,0.030949674722860178,0.0,0.0,True,True,14.863569706841961,71.64858132943189,0.030550324081274883,0.7211334724536195,0.0014822052658838745,13.047658475689323,0.026817931546458496
F008,F024,stone_wall_and_retaining_wall,road_edge,C008,C018,False,0.06450039131682327,0.36476426799007444,0.6352357320099256,0.2803388833999634,0.7880893300248138,0.03909250895182292,0.23771712158808933,0.44401784539222716,0.4875000019868215,0.4652512230084892,378818,131190,48194,21943,16690.259860935857,40.65878222198314,53.829127134109704,0.27361570354966636,0.0,0.0,True,True,14.830870934569532,19.63494215561818,0.09980523181588326,32.0427524409475,0.21563361649472465,9.66528867708681,0.06504313746912664
F002,F030,shaded patches,stone_wall_and_shadows,C002,C012,False,0.06324236116212342,0.2863523573200993,0.7136476426799008,0.27199676632881165,0.16997518610421836,0.03464028494698661,0.3176178660049628,0.5684704088738987,0.38914142847061156,0.4703353983621279,378818,59003,39257,10150,6114.495010796742,51.60806680808925,59.32521327188935,0.5067790121153222,0.0,0.0,True,True,14.778091587229527,16.987914668923157,0.14511736475957365,8.772090760183904,0.08613985689801382,16.39164404822686,0.16096206836417182
F020,F039,advertising_wall,red car corner,C013,C017,False,0.0754160844585337,0.96575682382134,0.03424317617866002,0.2721763849258423,0.21861042183622828,0.00025694710867745537,0.9880893300248139,0.6375811781202044,0.30280448123812675,0.43938870933136437,378818,30821,9887,1238,804.4159121266676,15.287378177421983,16.16228342414752,0.4309184339523678,8.784105355674002e-52,5.448848122165781e-51,True,True,14.76388979318272,15.608835505405,0.41616241809990456,3.3419801921361705,0.09420326062333399,15.105295261164848,0.42578590669933714
F004,F045,highlighted_buildings,underpass glow,C004,C027,False,0.07237359585458847,0.9027295285359801,0.0972704714640199,0.2803388833999634,0.7880893300248138,0.00755615234375,0.9538461538461539,0.7429166615009308,0.7119318172335625,0.7272592446132596,378818,106313,191322,57474,53693.3719781003,16.31562104414951,27.343266926677966,0.06804249203781369,5.04565686021598e-165,6.873002858240145e-164,True,True,14.7285928929568,24.68357446135346,0.06142396675770873,12.85816685762254,0.05362356196329932,15.56259238057338,0.06490206932837614
F049,F059,red_wall_yellow_wall,road_edge,C029,C024,False,0.07226309391553713,0.894789081885856,0.10521091811414396,0.2774387001991272,0.45186104218362283,0.024852752685546875,0.5781637717121588,1.0,0.7857142686843872,0.88640525082176,378818,6607,12393,458,216.1474665934565,16.45036604770488,16.87401573133467,0.74968883712406,1.3310249641919017e-49,8.082368457261668e-49,True,True,14.719607932512107,15.098685043968441,0.6708133862703127,7.433279546618011,0.338755179256306,9.511005680186692,0.4334429256821488
F030,F051,stone_wall_and_shadows,zebra_crossing,C012,C020,False,0.06814208349104618,0.6436724565756824,0.3563275434243176,0.27199676632881165,0.16997518610421836,0.0174114990234375,0.7900744416873449,0.38914142847061156,0.8715151250362396,0.5823595458909778,378818,39257,57068,7663,5913.970497706023,22.74351357236054,26.065701182057094,0.2590668235954581,7.969372332298861e-141,9.50665953959438e-140,True,True,14.639373252283683,16.777773912222358,0.16675417876094745,3.8658329521257992,0.044034931554066695,17.969068787691306,0.2046820760118954
F034,F051,red_door_street,zebra_crossing,C018,C020,False,0.06697621225649561,0.5578163771712159,0.4421836228287841,0.2774387001991272,0.45186104218362283,0.04124908447265625,0.20248138957816378,0.8333333730697632,0.8715151250362396,0.8522104428060983,378818,48527,57068,9554,7310.473198211278,26.23967897822663,30.49164840811925,0.2676358503486967,6.196933267108789e-192,1.0156924769505137e-190,True,True,14.636922665770092,17.008740848995554,0.1492916604426477,11.856688689665186,0.12093421426426221,5.313046661596261,0.0541912788795376
F021,F029,road_and_building,electric_bike_parking,C017,C022,False,0.07170319725048714,0.8714640198511167,0.12853598014888334,0.2721763849258423,0.21861042183622828,0.028676986694335938,0.4645161290322581,0.7211538553237915,0.39830395206809044,0.535946294533889,378818,294889,225095,182239,175224.09034153604,16.75811534461504,55.889440107321704,0.03925323157632279,0.0,0.0,True,True,14.604094563346903,48.7056361431548,0.03420777898164904,3.663498664666464,0.008581165513335081,7.784414869756664,0.018233759183840265
F045,F062,underpass glow,shaded alley,C027,C005,False,0.0731698555133848,0.9250620347394541,0.07493796526054586,0.26061704754829407,0.10198511166253102,0.03799247741699219,0.25806451612903225,0.7119318172335625,0.5,0.5966287862790239,378818,191322,20658,12040,10433.321214936988,15.729603304978,22.993932887174637,0.14322339765785913,8.76551423722293e-118,8.880038543839912e-117,True,True,14.550858838947391,21.27081434327222,0.13249052765967714,1.6041853494654983,0.014606654202823846,4.059252465800774,0.03696087681493139
F009,F045,highlighted road,underpass glow,C009,C027,False,0.0693927123944826,0.7300248138957817,0.26997518610421833,0.2803388833999634,0.7880893300248138,0.009592692057291666,0.9255583126550868,1.0,0.7119318172335625,0.8437605212579944,378818,73900,191322,41114,37323.18897201295,19.621977054731218,31.08746164074745,0.09673263919015625,7.81158698618954e-213,1.3459965268511205e-211,True,True,14.324530147647456,22.694618398778907,0.07061722692244161,15.463870750825397,0.0762339608109023,18.161283973733855,0.08953169830751434
