unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_001942,Vienna,19,19,339.6,1,2.6103,0.0,0.09003,0.5225,48.218425,16.319483,1|17|6|26|4,0.2168|0.0841|0.0774|0.0761|0.0653,
unit_001943,Vienna,12,12,163.5,1,2.6781,0.0,0.09003,0.5225,48.219529,16.319327,1|27|26|6|4,0.1530|0.1282|0.1132|0.0757|0.0730,
unit_001944,Vienna,17,27,218.6,1,2.6487,5e-05,0.0,0.5,48.21881,16.32354,1|6|28|2|31,0.1826|0.0932|0.0898|0.0634|0.0628,
unit_001945,Vienna,27,27,671.2,17,2.5658,0.0,0.0,0.5,48.219927,16.325399,17|1|6|29|4,0.1847|0.1540|0.0814|0.0678|0.0528,
unit_001946,Vienna,16,16,330.8,17,2.6612,0.0,0.0,0.5,48.214333,16.325463,17|27|26|6|28,0.1668|0.1109|0.0856|0.0851|0.0756,
unit_001947,Vienna,18,18,383.2,17,2.5365,0.0,0.0,0.5,48.230975,16.374983,17|1|26|6|29,0.1728|0.1657|0.0635|0.0430|0.0428,
unit_001948,Vienna,28,58,552.0,1,2.757,0.00011,0.0,0.5,48.22786,16.381154,1|17|31|28|29,0.1429|0.0876|0.0813|0.0755|0.0730,
unit_001949,Vienna,9,9,158.9,17,2.7055,0.0,0.0,0.5,48.229115,16.378674,17|27|29|1|4,0.1206|0.1199|0.0861|0.0831|0.0780,
unit_001950,Vienna,10,10,160.0,1,2.5498,0.0,0.0,0.5,48.230013,16.373759,1|4|27|6|26,0.2374|0.0766|0.0680|0.0647|0.0599,
unit_001952,Vienna,17,17,304.7,1,2.6786,0.0,0.07317,0.5183,48.228891,16.372633,1|6|26|28|27,0.1913|0.0920|0.0889|0.0688|0.0627,
unit_001953,Vienna,16,16,198.9,1,2.5239,0.0,0.0,0.5,48.229041,16.369512,1|4|26|27|15,0.2169|0.0687|0.0534|0.0523|0.0465,
unit_001954,Vienna,5,6,109.2,1,2.7747,0.0,0.07317,0.5183,48.228113,16.371892,1|31|27|9|2,0.1601|0.0805|0.0781|0.0757|0.0726,
unit_001955,Vienna,8,8,184.7,1,2.7722,0.0,0.0,0.5,48.227879,16.372232,1|31|27|9|2,0.1572|0.0801|0.0776|0.0760|0.0731,
unit_001956,Vienna,21,21,329.9,1,2.6492,0.0,0.0,0.5,48.227806,16.367684,1|6|17|27|31,0.2270|0.0689|0.0642|0.0576|0.0548,
unit_001957,Vienna,13,13,180.3,1,2.5985,0.0,0.0,0.5,48.229578,16.368124,1|6|27|4|17,0.2270|0.0682|0.0595|0.0577|0.0576,
unit_001958,Vienna,14,14,260.6,16,2.7231,0.0,0.05721,0.5143,48.185076,16.277454,16|26|4|2|24,0.1559|0.1157|0.1155|0.0888|0.0685,
unit_001959,Vienna,16,16,307.7,31,2.7525,0.0,0.0,0.5,48.183488,16.291803,31|1|27|16|2,0.1268|0.1180|0.0824|0.0812|0.0793,
unit_001960,Vienna,8,8,144.9,27,2.7548,0.0,0.0,0.5,48.183419,16.287496,27|26|4|16|24,0.1337|0.1155|0.0978|0.0973|0.0742,
unit_001961,Vienna,7,7,151.3,1,2.6667,0.0,0.09852,0.5246,48.182282,16.286801,1|16|4|17|26,0.1415|0.0994|0.0922|0.0828|0.0725,
unit_001962,Vienna,11,11,184.6,16,2.5656,0.0,0.0,0.5,48.18641,16.285606,16|1|26|4|24,0.1312|0.1194|0.1114|0.0980|0.0888,
unit_001963,Vienna,8,9,136.0,16,2.7175,0.0,0.13213,0.533,48.184032,16.265864,16|24|27|4|2,0.1429|0.1108|0.0840|0.0838|0.0692,
unit_001964,Vienna,14,14,258.5,26,2.7143,0.0,0.0,0.5,48.181117,16.265081,26|4|16|6|24,0.1303|0.1181|0.0935|0.0799|0.0681,
unit_001966,Vienna,24,32,501.8,24,2.7617,0.00013,0.0,0.5,48.180311,16.269727,24|16|4|26|9,0.1263|0.1211|0.1102|0.1008|0.0721,
unit_001967,Vienna,16,16,168.6,16,2.6264,0.0,0.04258,0.5106,48.177629,16.271115,16|28|31|6|29,0.1771|0.1022|0.0954|0.0810|0.0627,
unit_001968,Vienna,11,11,191.3,16,2.7278,0.0,0.0,0.5,48.177841,16.268382,16|27|24|28|9,0.1564|0.1019|0.0912|0.0763|0.0670,
unit_001970,Vienna,7,8,105.6,24,2.73,0.0,0.0,0.5,48.181155,16.270083,24|16|4|2|14,0.1291|0.1090|0.0932|0.0799|0.0768,
unit_001971,Vienna,10,10,162.1,16,2.7128,0.0,0.0,0.5,48.178225,16.27846,16|27|26|24|4,0.1312|0.1140|0.0981|0.0942|0.0909,
unit_001972,Vienna,10,10,179.9,24,2.682,0.0,0.0,0.5,48.18052,16.263399,24|9|26|16|11,0.1214|0.0866|0.0845|0.0547|0.0508,
unit_001973,Vienna,8,8,183.3,16,2.6639,0.0,0.0,0.5,48.184499,16.260971,16|24|26|4|9,0.1693|0.1185|0.1046|0.0899|0.0752,
unit_001975,Vienna,9,9,169.5,24,2.662,0.0,0.0,0.5,48.182112,16.261691,24|16|26|4|9,0.1467|0.1371|0.1178|0.0902|0.0857,
unit_001977,Vienna,19,19,338.0,16,2.5891,0.0,0.0,0.5,48.17474,16.289665,16|24|28|6|26,0.1624|0.1094|0.0795|0.0683|0.0674,
unit_001979,Vienna,18,18,301.5,16,2.7057,0.0,0.0,0.5,48.178531,16.285945,16|28|31|26|2,0.1433|0.1138|0.1018|0.0886|0.0845,
unit_001980,Vienna,10,10,196.8,16,2.6211,0.0,0.0,0.5,48.173582,16.292156,16|24|26|9|14,0.1779|0.1186|0.0909|0.0781|0.0741,
unit_001982,Vienna,8,8,182.5,4,2.6556,0.0,0.0,0.5,48.17255,16.293374,4|16|27|26|9,0.1168|0.1097|0.1091|0.0831|0.0816,
unit_001983,Vienna,14,14,170.0,27,2.6066,0.0,0.0,0.5,48.174658,16.277498,27|28|16|4|6,0.1255|0.1187|0.1093|0.0988|0.0698,
unit_001984,Vienna,6,6,132.0,24,2.7275,0.0,0.0,0.5,48.173412,16.283764,24|9|4|22|16,0.1583|0.0929|0.0827|0.0795|0.0768,
unit_001985,Vienna,25,34,414.3,27,2.7739,9e-05,0.05305,0.5132,48.174988,16.283102,27|16|31|26|28,0.1306|0.1197|0.1017|0.0965|0.0894,
unit_001986,Vienna,10,10,184.3,27,2.6904,0.0,0.0,0.5,48.174821,16.279547,27|16|4|28|6,0.1436|0.1019|0.1009|0.0939|0.0529,
unit_001987,Vienna,8,8,185.1,28,2.7004,0.0,0.0,0.5,48.174838,16.274717,28|2|17|29|22,0.1053|0.1032|0.0953|0.0865|0.0847,
unit_001988,Vienna,12,16,187.5,16,2.6246,3e-05,0.04258,0.5106,48.176374,16.27049,16|24|31|27|4,0.1958|0.1098|0.0900|0.0839|0.0701,
unit_001989,Vienna,19,19,368.1,16,2.7627,0.0,0.11179,0.5279,48.176727,16.263982,16|24|26|14|27,0.1454|0.1298|0.1183|0.0841|0.0706,
unit_001990,Vienna,7,7,167.2,16,2.696,0.0,0.11179,0.5279,48.176941,16.265611,16|4|27|24|29,0.1163|0.1117|0.0967|0.0898|0.0795,
unit_001991,Vienna,7,7,168.4,16,2.696,0.0,0.11179,0.5279,48.177155,16.265525,16|4|27|24|29,0.1163|0.1117|0.0967|0.0898|0.0795,
unit_001992,Vienna,8,8,177.7,16,2.713,0.0,0.0,0.5,48.175781,16.266346,16|31|24|4|28,0.1483|0.0966|0.0921|0.0800|0.0796,
unit_001993,Vienna,9,9,113.1,16,2.629,0.0,0.0,0.5,48.174836,16.264301,16|28|24|31|2,0.2119|0.1061|0.1050|0.0949|0.0737,
unit_001998,Vienna,10,10,128.1,27,2.7299,0.0,0.0,0.5,48.229533,16.361742,27|26|4|28|6,0.1702|0.1199|0.0870|0.0676|0.0654,
unit_001999,Vienna,19,20,291.5,1,2.6444,0.0,0.12578,0.5314,48.226241,16.362023,1|28|29|27|2,0.1177|0.0898|0.0847|0.0688|0.0609,
unit_002000,Vienna,10,10,146.9,1,2.4422,0.0,0.0,0.5,48.228689,16.35612,1|6|2|10|31,0.1947|0.0817|0.0581|0.0515|0.0505,
unit_002001,Vienna,6,6,81.5,1,2.4993,0.0,0.0,0.5,48.229686,16.355316,1|6|28|27|2,0.1886|0.1024|0.0785|0.0609|0.0549,
unit_002002,Vienna,19,19,339.0,27,2.7278,0.0,0.0,0.5,48.226266,16.358385,27|6|28|26|1,0.1276|0.1207|0.1029|0.0914|0.0805,
unit_002003,Vienna,11,11,187.5,1,2.6068,0.0,0.0,0.5,48.225123,16.359327,1|17|9|27|4,0.1333|0.1116|0.0643|0.0522|0.0473,
unit_002004,Vienna,15,22,156.1,1,2.6927,0.0,0.18226,0.5454,48.227534,16.35963,1|6|27|26|17,0.1782|0.1019|0.0975|0.0771|0.0608,
unit_002005,Vienna,8,8,175.3,17,2.6879,0.0,0.17597,0.5439,48.228541,16.359786,17|6|31|28|1,0.1438|0.0825|0.0824|0.0744|0.0714,
unit_002006,Vienna,10,10,155.5,27,2.691,0.0,0.0,0.5,48.228062,16.353649,27|26|1|4|6,0.1351|0.1136|0.0995|0.0989|0.0863,
unit_002007,Vienna,13,13,168.9,27,2.7147,0.0,0.0,0.5,48.236703,16.356775,27|6|1|4|24,0.1225|0.1006|0.0897|0.0771|0.0678,
unit_002008,Vienna,11,11,191.9,1,2.6738,0.0,0.0,0.5,48.236125,16.353405,1|17|6|2|27,0.1281|0.1251|0.0862|0.0707|0.0638,
unit_002009,Vienna,16,16,257.4,28,2.6779,0.0,0.0,0.5,48.231165,16.349606,28|6|1|29|24,0.0946|0.0923|0.0792|0.0780|0.0671,
