unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_001443,Vienna,8,12,175.1,5,2.8669,0.0,0.0643,0.5161,48.098756,16.244293,5|26|17|9|4,0.1034|0.0945|0.0923|0.0839|0.0709,
unit_001444,Vienna,11,16,250.1,9,2.9964,3e-05,0.0,0.5,48.101353,16.250412,9|5|4|17|18,0.1045|0.1040|0.0993|0.0771|0.0749,
unit_001445,Vienna,11,24,211.0,1,3.002,0.0,0.16521,0.5412,48.214147,16.414938,1|5|25|31|10,0.1111|0.0937|0.0868|0.0731|0.0609,
unit_001447,Vienna,10,10,214.7,31,2.8262,0.0,0.0,0.5,48.181863,16.353153,31|5|12|8|10,0.1285|0.0828|0.0756|0.0730|0.0671,
unit_001448,Vienna,21,33,401.9,31,2.9452,1e-05,0.0342,0.5085,48.182472,16.351753,31|11|12|18|5,0.1707|0.0577|0.0516|0.0512|0.0482,
unit_001449,Vienna,9,9,169.7,31,2.8995,0.0,0.0,0.5,48.183396,16.35759,31|18|8|22|5,0.1978|0.0530|0.0453|0.0382|0.0366,
unit_001450,Vienna,16,16,328.1,31,3.0543,0.0,0.0,0.5,48.181582,16.361096,31|1|5|8|11,0.0861|0.0767|0.0754|0.0653|0.0592,
unit_001451,Vienna,7,15,160.8,31,3.0906,1e-05,0.04295,0.5107,48.182263,16.362872,31|5|8|1|10,0.0951|0.0944|0.0924|0.0698|0.0647,
unit_001452,Vienna,39,68,700.5,5,3.124,6e-05,0.04648,0.5116,48.182813,16.36392,5|1|31|11|18,0.0958|0.0918|0.0885|0.0536|0.0519,
unit_001453,Vienna,91,436,1393.0,6,3.1677,0.00015,0.06588,0.5164,48.180489,16.359221,6|1|17|31|9,0.0959|0.0920|0.0783|0.0670|0.0655,
unit_001455,Vienna,8,8,177.0,10,3.1001,0.0,0.0,0.5,48.180353,16.357557,10|5|27|3|19,0.0801|0.0676|0.0671|0.0643|0.0634,
unit_001456,Vienna,5,29,101.1,1,3.1607,4e-05,0.03307,0.5083,48.180898,16.359175,1|24|31|6|17,0.0923|0.0841|0.0808|0.0762|0.0695,
unit_001458,Vienna,6,26,126.7,1,3.162,9e-05,0.0,0.5,48.18105,16.35929,1|31|24|11|6,0.0938|0.0787|0.0721|0.0710|0.0648,
unit_001459,Vienna,8,8,177.4,10,3.1001,0.0,0.0,0.5,48.180473,16.357557,10|5|27|3|19,0.0801|0.0676|0.0671|0.0643|0.0634,
unit_001460,Vienna,8,16,180.8,31,3.0918,1e-05,0.04472,0.5112,48.182314,16.362747,31|5|8|1|10,0.0928|0.0926|0.0898|0.0682|0.0639,
unit_001461,Vienna,18,18,273.3,31,2.9095,0.0,0.0,0.5,48.230142,16.365522,31|5|10|8|1,0.1542|0.0607|0.0590|0.0530|0.0460,
unit_001462,Vienna,12,12,161.7,31,3.0179,0.0,0.0,0.5,48.23103,16.364089,31|5|8|20|7,0.1217|0.0754|0.0595|0.0509|0.0508,
unit_001463,Vienna,8,8,180.3,6,3.0334,0.0,0.0,0.5,48.244861,16.367208,6|5|9|17|10,0.0832|0.0830|0.0746|0.0741|0.0712,
unit_001464,Vienna,7,7,157.8,1,3.0394,0.0,0.0,0.5,48.232655,16.360749,1|5|12|25|31,0.1001|0.0895|0.0819|0.0596|0.0578,
unit_001465,Vienna,7,7,152.8,1,3.0394,0.0,0.0,0.5,48.232438,16.360439,1|5|12|25|31,0.1001|0.0895|0.0819|0.0596|0.0578,
unit_001466,Vienna,18,18,269.1,31,2.8598,0.0,0.0,0.5,48.228043,16.362591,31|12|5|15|27,0.1871|0.0539|0.0389|0.0354|0.0349,
unit_001467,Vienna,26,26,406.9,31,2.8772,0.0,0.0,0.5,48.226686,16.364111,31|30|1|10|8,0.1389|0.0755|0.0548|0.0535|0.0429,
unit_001468,Vienna,13,13,192.4,31,2.8433,0.0,0.0,0.5,48.225879,16.364962,31|8|27|3|30,0.1947|0.0442|0.0435|0.0353|0.0310,
unit_001469,Vienna,13,13,181.7,31,2.9191,0.0,0.17401,0.5434,48.221437,16.367373,31|12|2|3|5,0.1299|0.0648|0.0350|0.0343|0.0341,
