archetype_id,region_id,region_row,region_column,element_id,element_name,within_region_share,equal_weight_canvas_share
A04,R21,1,0,F021,road_and_building,0.0032587309927139484,0.00036208122141266093
A04,R21,1,0,F022,tree_canopy_and_road,0.0015183339509699785,0.00016870377232999762
A04,R21,1,0,F023,street_corner_cafe,0.0010238908707494556,0.00011376565230549505
A04,R21,1,0,F024,road_edge,1.0939004377946825e-06,1.2154449308829806e-07
A04,R21,1,0,F025,shaded alley,0.013666105805560026,0.0015184562006177807
A04,R21,1,0,F026,tree_shadows,0.0,0.0
A04,R21,1,0,F027,car_top_heat,0.01110747154048028,0.001234163504497809
A04,R21,1,0,F028,red_car_street,0.0014286341423943372,0.00015873712693270414
A04,R21,1,0,F029,electric_bike_parking,0.0009538811847827224,0.00010598679830919137
A04,R21,1,0,F030,stone_wall_and_shadows,0.018434414227832235,0.0020482682475369152
A04,R21,1,0,F031,road_edge,0.0008543362440265094,9.492624933627883e-05
A04,R21,1,0,F032,tree-lined walk,0.009864800610870757,0.0010960889567634175
A04,R21,1,0,F033,zebra_crossing,0.0,0.0
A04,R21,1,0,F034,red_door_street,0.00035551764595085874,3.950196066120653e-05
A04,R21,1,0,F035,small alley entrance,0.032744828147051305,0.0036383142385612564
A04,R21,1,0,F036,pedestrian walk,0.0006027391432420429,6.697101591578255e-05
A04,R21,1,0,F037,street_corner_shops,0.0002494093025678778,2.77121447297642e-05
A04,R21,1,0,F038,red-yellow hotspot,0.008790586707684688,0.0009767318564094097
A04,R21,1,0,F039,red car corner,0.0020784113713119344,0.00023093459681243714
A04,R21,1,0,F040,cobblestone,0.03357291381916652,0.0037303237576851687
A04,R21,1,0,F041,concrete_wall,0.00171523597971046,0.00019058177552338444
A04,R21,1,0,F042,Red-yellow glow street,0.008265516604571931,0.0009183907338413258
A04,R21,1,0,F043,tree_shadows,0.0009549750840285513,0.00010610834266983903
A04,R21,1,0,F044,road_and_buildings,0.00024612759960407967,2.734751106711996e-05
A04,R21,1,0,F045,underpass glow,0.0025280047433688477,0.00028088941592987197
A04,R21,1,0,F046,window_heat_zone,0.0009790408964107245,0.00010878232182341383
A04,R21,1,0,F047,underpass,0.0001487704610071116,1.65300512230124e-05
A04,R21,1,0,F048,shaded path,0.0017196115122359353,0.0001910679458039928
A04,R21,1,0,F049,red_wall_yellow_wall,0.0011354687114618572,0.00012616319016242857
A04,R21,1,0,F050,greenery_and_water,0.00015533386317543132,1.725931813060348e-05
A04,R21,1,0,F051,zebra_crossing,0.0013651879949384681,0.00015168755499316312
A04,R21,1,0,F052,palm_tree_street,3.2817013133840476e-06,3.6463347926489417e-07
A04,R21,1,0,F053,road_marking,0.0009254397768842682,0.0001028266418760298
A04,R21,1,0,F054,highlighted_lane,7.985473250914985e-05,8.872748056572206e-06
A04,R21,1,0,F055,small alley entrance,0.0004594381839654563,5.1048687107272924e-05
A04,R21,1,0,F056,stone_wall_street,0.002941499849341039,0.0003268333165934488
A04,R21,1,0,F057,streetlight illumination,9.73571394221751e-05,1.0817459935797234e-05
A04,R21,1,0,F058,shaded alley,0.105564755736514,0.011729417304057112
A04,R21,1,0,F059,road_edge,9.298153785437573e-05,1.0331281983819526e-05
A04,R21,1,0,F060,street_corner_shop,0.029774883968853895,0.003308320440983766
A04,R21,1,0,F061,sunlit street,0.00015423996273763663,1.713777363751518e-05
A04,R21,1,0,F062,shaded alley,0.0024787789728968304,0.0002754198858774256
A04,R21,1,0,F063,blue_wall_graffiti,0.0010195152101335067,0.00011327946779261184
A04,R22,1,1,F000,red brick corner,0.0017639145317254405,0.00019599050352504894
A04,R22,1,1,F001,shaded_corner,0.11720613039096968,0.01302290337677441
A04,R22,1,1,F002,shaded patches,0.0006303601922642418,7.004002136269353e-05
A04,R22,1,1,F003,building facade,0.0002871488804625038,3.190543116250042e-05
A04,R22,1,1,F004,highlighted_buildings,0.0002174127146019264,2.4156968289102935e-05
A04,R22,1,1,F005,palm_trees_and_buildings,4.3756016778269914e-05,4.86177964202999e-06
A04,R22,1,1,F006,small alley entrance,0.00011896167144112839,1.321796349345871e-05
A04,R22,1,1,F007,roof_and_eaves,0.05468132186668318,0.006075702429631465
A04,R22,1,1,F008,stone_wall_and_retaining_wall,0.0027019346214050416,0.0003002149579338935
A04,R22,1,1,F009,highlighted road,0.00020784108400619675,2.3093453778466304e-05
A04,R22,1,1,F010,green_wall,0.010047467200764756,0.0011163852445294175
A04,R22,1,1,F011,road_edge,0.03727599283072478,0.0041417769811916425
A04,R22,1,1,F012,bamboo,0.02516651749278373,0.0027962797214204143
A04,R22,1,1,F013,tree-lined_driveway,0.0636718820034284,0.007074653555936489
A04,R22,1,1,F014,road_edge,0.0056828126493703515,0.0006314236277078168
A04,R22,1,1,F015,tree_shade_street,0.0003418438897907527,3.798265442119474e-05
A04,R22,1,1,F016,construction scaffolding,0.0008723856828997758,9.693174254441953e-05
A04,R22,1,1,F017,building facade,0.031055805986088446,0.003450645109565383
A04,R22,1,1,F018,small alley flowerbed,0.04168441100840682,0.004631601223156314
A04,R22,1,1,F019,road_and_building,0.0005592566203466823,6.21396244829647e-05
A04,R22,1,1,F020,advertising_wall,0.0022807827595722574,0.0002534203066191397
A04,R22,1,1,F021,road_and_building,0.006458114211594973,0.0007175682457327749
A04,R22,1,1,F022,tree_canopy_and_road,0.0001435744316124226,1.595271462360251e-05
A04,R22,1,1,F023,street_corner_cafe,6.836877685787445e-05,7.596530761986051e-06
A04,R22,1,1,F024,road_edge,5.196027047433356e-05,5.773363386037062e-06
A04,R22,1,1,F025,shaded alley,0.0007958126258475222,8.842362509416913e-05
A04,R22,1,1,F026,tree_shadows,0.00010392054186556386,1.154672687395154e-05
A04,R22,1,1,F027,car_top_heat,0.0019156935079652601,0.00021285483421836223
A04,R22,1,1,F028,red_car_street,0.26925016594984674,0.029916685105538528
A04,R22,1,1,F029,electric_bike_parking,0.013774929849353166,0.0015305477610392407
A04,R22,1,1,F030,stone_wall_and_shadows,0.0002228822168825895,2.4764690764732166e-05
A04,R22,1,1,F031,road_edge,0.03538354316637816,0.00393150479626424
A04,R22,1,1,F032,tree-lined walk,5.196027029095422e-05,5.77336336566158e-06
A04,R22,1,1,F033,zebra_crossing,9.845103930983175e-05,1.0939004367759084e-05
A04,R22,1,1,F034,red_door_street,1.0939004194567479e-05,1.2154449105074976e-06
A04,R22,1,1,F035,small alley entrance,0.02020431208517427,0.002244923565019363
A04,R22,1,1,F036,pedestrian walk,0.005268498376671036,0.000585388708519004
A04,R22,1,1,F037,street_corner_shops,4.102126572962804e-06,4.557918414403116e-07
A04,R22,1,1,F038,red-yellow hotspot,0.0007876083547304206,8.751203941449117e-05
A04,R22,1,1,F039,red car corner,0.000623523290803322,6.928036564481355e-05
A04,R22,1,1,F040,cobblestone,0.052123002706002175,0.005791444745111353
A04,R22,1,1,F041,concrete_wall,0.0967993582913055,0.0107554842545895
A04,R22,1,1,F042,Red-yellow glow street,0.021161487076141038,0.002351276341793449
A04,R22,1,1,F043,tree_shadows,7.657302991211039e-05,8.508114434678932e-06
A04,R22,1,1,F044,road_and_buildings,2.7347510486418696e-06,3.038612276268744e-07
A04,R22,1,1,F045,underpass glow,0.03864337111527164,0.004293707901696849
A04,R22,1,1,F046,window_heat_zone,0.0035264622577778795,0.0003918291397530977
A04,R22,1,1,F047,underpass,0.006857387413950253,0.0007619319348833615
A04,R22,1,1,F048,shaded path,0.00021194321919798883,2.3549246577554315e-05
A04,R22,1,1,F049,red_wall_yellow_wall,1.3673755243209348e-06,1.519306138134372e-07
A04,R22,1,1,F050,greenery_and_water,2.0510633323262386e-05,2.278959258140265e-06
A04,R22,1,1,F051,zebra_crossing,4.2388641345638646e-05,4.709849038404294e-06
A04,R22,1,1,F052,palm_tree_street,2.8714886102429302e-05,3.1905429002699227e-06
A04,R22,1,1,F053,road_marking,3.008226162675024e-05,3.34247351408336e-06
A04,R22,1,1,F054,highlighted_lane,0.01754888370202795,0.0019498759668919946
A04,R22,1,1,F055,small alley entrance,9.298153684578931e-05,1.0331281871754368e-05
A04,R22,1,1,F056,stone_wall_street,0.0017447713922061775,0.0001938634880229086
A04,R22,1,1,F057,streetlight illumination,0.00013947230448932175,1.549692272103575e-05
A04,R22,1,1,F058,shaded alley,0.00030629212386616657,3.403245820735184e-05
A04,R22,1,1,F059,road_edge,0.00026390347949476866,2.932260883275207e-05
A04,R22,1,1,F060,street_corner_shop,0.006659118345177965,0.0007399020383531072
A04,R22,1,1,F061,sunlit street,1.3673755243209349e-05,1.519306138134372e-06
A04,R22,1,1,F062,shaded alley,0.0009763062380603422,0.00010847847089559358
A04,R22,1,1,F063,blue_wall_graffiti,0.0010132253451256219,0.00011258059390284687
A04,R23,1,2,F000,red brick corner,0.07630727106612885,0.008478585674014317
A04,R23,1,2,F001,shaded_corner,0.02654896703631617,0.002949885226257352
A04,R23,1,2,F002,shaded patches,4.8131619629724724e-05,5.3479577366360805e-06
A04,R23,1,2,F003,building facade,0.0010654592594871702,0.00011838436216524113
A04,R23,1,2,F004,highlighted_buildings,0.002362825278836787,0.00026253614209297634
A04,R23,1,2,F005,palm_trees_and_buildings,0.0008740264536489176,9.711405040543528e-05
A04,R23,1,2,F006,small alley entrance,0.00254660057860954,0.00028295561984550445
A04,R23,1,2,F007,roof_and_eaves,0.0014001925631278837,0.00015557695145865374
A04,R23,1,2,F008,stone_wall_and_retaining_wall,0.0016977337584690231,0.0001886370842743359
A04,R23,1,2,F009,highlighted road,1.0939004469636498e-05,1.215444941070722e-06
A04,R23,1,2,F010,green_wall,0.003392186596912368,0.000376909621879152
A04,R23,1,2,F011,road_edge,0.009930432850656843,0.0011033814278507603
A04,R23,1,2,F012,bamboo,0.003892099552040386,0.00043245550578226513
A04,R23,1,2,F013,tree-lined_driveway,0.040967685847997225,0.004551965094221914
A04,R23,1,2,F014,road_edge,0.00413932073795344,0.0004599245264392711
A04,R23,1,2,F015,tree_shade_street,2.187800884758332e-05,2.4308898719537024e-06
A04,R23,1,2,F016,construction scaffolding,0.0010348299407772084,0.00011498110453080093
A04,R23,1,2,F017,building facade,0.005518730180536075,0.0006131922422817861
A04,R23,1,2,F018,small alley flowerbed,0.0437505712156128,0.004861174579512534
A04,R23,1,2,F019,road_and_building,0.0012579857925614246,0.00013977619917349162
A04,R23,1,2,F020,advertising_wall,0.011957430610094334,0.0013286034011215928
A04,R23,1,2,F021,road_and_building,0.09624256120481714,0.01069361791164635
A04,R23,1,2,F022,tree_canopy_and_road,0.018568964395843237,0.002063218266204804
A04,R23,1,2,F023,street_corner_cafe,0.0003555176420998925,3.9501960233321384e-05
A04,R23,1,2,F024,road_edge,0.001181412496107434,0.00013126805512304822
A04,R23,1,2,F025,shaded alley,0.05268011252909516,0.005853345836566128
A04,R23,1,2,F026,tree_shadows,1.750240700471492e-05,1.944711889412769e-06
A04,R23,1,2,F027,car_top_heat,3.2817013133840476e-06,3.6463347926489417e-07
A04,R23,1,2,F028,red_car_street,0.30886063640841854,0.03431784848982428
