image_id,city,archetype_id,raw_cluster_id,distance_to_centroid,PC1,PC2
243237,Russia/Moscow,A07,4,0.17853267,0.15659696,0.14761369
243241,Russia/Moscow,A05,3,0.13761863,-0.07238561,0.021710258
243285,Russia/Moscow,A02,0,0.15082385,-0.07614402,-0.06435823
243290,Russia/Moscow,A08,2,0.12455973,0.033981953,0.025702976
243304,Russia/Moscow,A04,1,0.1505848,0.076532036,0.027327599
243346,Russia/Moscow,A05,3,0.1512029,-0.076287694,0.07844496
243354,Russia/Moscow,A05,3,0.15690346,-0.08895193,7.508952e-05
243374,Russia/Moscow,A01,6,0.14137343,0.031882796,-0.010233349
243395,Russia/Moscow,A03,7,0.13665703,-0.050754223,0.03998625
243412,Russia/Moscow,A07,4,0.16849227,-0.041140363,0.108674794
243444,Russia/Moscow,A05,3,0.13788347,-0.03117474,-0.015896114
243453,Russia/Moscow,A06,5,0.14801572,-0.00580855,0.015436502
243470,Russia/Moscow,A05,3,0.13753769,-0.040644024,0.03324027
243493,Russia/Moscow,A07,4,0.13244565,0.12917066,0.04540974
243523,Russia/Moscow,A03,7,0.15700823,-0.022595027,-0.0530495
243539,Russia/Moscow,A02,0,0.27557197,-0.07544502,-0.098835014
243562,Russia/Moscow,A04,1,0.15260504,0.1109081,-0.035317786
243572,Russia/Moscow,A01,6,0.1624347,-0.033481363,-0.028950047
243582,Russia/Moscow,A07,4,0.14279468,0.018422939,0.1836698
243593,Russia/Moscow,A08,2,0.19542533,0.04617319,0.016987624
243600,Russia/Moscow,A07,4,0.15711282,0.005443883,0.14365193
243605,Russia/Moscow,A06,5,0.16439052,-0.052465126,-0.003953995
243629,Russia/Moscow,A02,0,0.16908942,-0.06764122,-0.051831327
243636,Russia/Moscow,A05,3,0.14247419,-0.021542737,0.03045481
243684,Russia/Moscow,A05,3,0.15711142,-0.11603645,0.036221888
243694,Russia/Moscow,A02,0,0.11794238,-0.055279274,-0.054312967
243699,Russia/Moscow,A03,7,0.14270276,-0.05139076,-0.032492258
243710,Russia/Moscow,A06,5,0.15894566,0.03226503,-0.022446388
243716,Russia/Moscow,A02,0,0.16360652,0.019149153,-0.048973072
243726,Russia/Moscow,A08,2,0.1498552,0.033873413,-0.04719827
243754,Russia/Moscow,A05,3,0.15159075,-0.12697192,0.05351832
243757,Russia/Moscow,A01,6,0.15758342,0.0054391255,0.01066309
243768,Russia/Moscow,A02,0,0.1718628,-0.083440945,-0.058651786
243805,Russia/Moscow,A05,3,0.11944226,-0.05099132,0.01775803
243822,Russia/Moscow,A07,4,0.14295584,0.020922173,0.0722318
243832,Russia/Moscow,A08,2,0.15851147,-0.003066884,0.04312591
243835,Russia/Moscow,A03,7,0.22998519,-0.08535654,-0.043453168
243850,Russia/Moscow,A01,6,0.16048926,0.082333565,-0.060328625
243884,Russia/Moscow,A08,2,0.123483844,-0.012057177,0.032895952
243896,Russia/Moscow,A08,2,0.1543012,-0.03916535,0.026127534
243905,Russia/Moscow,A08,2,0.17195773,-0.023261601,0.043771837
243907,Russia/Moscow,A07,4,0.09600115,0.083597645,0.11214508
243922,Russia/Moscow,A04,1,0.19712201,0.015001185,-0.03777642
243935,Russia/Moscow,A03,7,0.20974429,-0.038485248,0.009995442
243941,Russia/Moscow,A05,3,0.123166606,-0.0257938,0.06002908
243956,Russia/Moscow,A07,4,0.1261023,-0.0036532814,0.12825131
243991,Russia/Moscow,A06,5,0.15276054,-0.08373834,0.04219941
244019,Russia/Moscow,A07,4,0.17107147,-0.038631592,0.13131599
244035,Russia/Moscow,A06,5,0.17720936,0.021066397,-0.008488131
244044,Russia/Moscow,A05,3,0.168732,-0.0025518097,-0.005680816
244047,Russia/Moscow,A07,4,0.1283397,0.056164846,0.11515691
244081,Russia/Moscow,A06,5,0.1685497,-0.011477148,0.016821252
244082,Russia/Moscow,A06,5,0.19772375,-0.023578579,0.0054331077
244084,Russia/Moscow,A04,1,0.12083365,0.10580218,-0.05301283
244088,Russia/Moscow,A05,3,0.12475797,-0.07650325,0.004790024
244113,Russia/Moscow,A02,0,0.17079411,0.04106198,-0.044971682
244164,Russia/Moscow,A07,4,0.14800349,-0.021392168,0.089239664
244165,Russia/Moscow,A05,3,0.15340883,-0.055948973,0.06378429
244217,Russia/Moscow,A08,2,0.18861891,0.022688633,0.016782131
244230,Russia/Moscow,A05,3,0.12901205,-0.062873416,0.013794771
244282,Russia/Moscow,A05,3,0.1658042,-0.1270426,-0.022888433
244288,Russia/Moscow,A04,1,0.18395732,0.08403438,-0.048990697
244297,Russia/Moscow,A05,3,0.1951572,-0.07582881,0.03193701
244327,Russia/Moscow,A02,0,0.13262826,-0.045093678,-0.05096815
244357,Russia/Moscow,A04,1,0.16796178,0.119613625,0.03838227
244376,Russia/Moscow,A02,0,0.13307093,-0.021500519,-0.057947565
244418,Russia/Moscow,A07,4,0.14284672,0.06333236,0.05254138
244423,Russia/Moscow,A01,6,0.13457498,-0.042774506,-0.021247292
244424,Russia/Moscow,A07,4,0.18405086,-0.022612466,0.12220641
244430,Russia/Moscow,A05,3,0.12583819,-0.064951725,0.018310482
244441,Russia/Moscow,A04,1,0.16877611,0.024798997,0.008457997
244462,Russia/Moscow,A07,4,0.13232754,-0.002985458,0.12102757
244480,Russia/Moscow,A02,0,0.1414213,-0.107849635,-0.064579904
244525,Russia/Moscow,A07,4,0.1862109,0.10811642,0.18976031
244540,Russia/Moscow,A03,7,0.15246339,0.01762983,-0.022530776
244546,Russia/Moscow,A01,6,0.14624014,-0.050858248,0.044949323
244570,Russia/Moscow,A02,0,0.23392428,-0.089353986,-0.08639439
244579,Russia/Moscow,A07,4,0.15882824,0.027694104,0.10205257
244582,Russia/Moscow,A01,6,0.11674854,-0.06297808,-0.016133307
244590,Russia/Moscow,A01,6,0.20247644,-0.0076169115,0.019958822
244601,Russia/Moscow,A07,4,0.12905782,0.10544012,0.043990444
244609,Russia/Moscow,A02,0,0.20594974,0.0053772056,-0.007481528
244618,Russia/Moscow,A01,6,0.10619269,0.04317051,-0.012782952
244620,Russia/Moscow,A05,3,0.14900164,-0.03878578,0.013861649
244635,Russia/Moscow,A05,3,0.17238355,-0.06573954,0.03827411
244644,Russia/Moscow,A07,4,0.16948505,0.04809231,0.18907753
244684,Russia/Moscow,A06,5,0.16538374,0.031783532,0.05641246
244726,Russia/Moscow,A05,3,0.122217275,-0.04744775,0.060281336
244727,Russia/Moscow,A01,6,0.12777703,-0.003781042,0.04194044
244738,Russia/Moscow,A03,7,0.15107323,-0.06504453,0.017385982
244743,Russia/Moscow,A03,7,0.13954303,-0.09471807,-0.020221803
244748,Russia/Moscow,A05,3,0.17719428,-0.103200085,-0.009636236
244780,Russia/Moscow,A07,4,0.15232134,0.117325366,0.045560382
244794,Russia/Moscow,A08,2,0.14909256,-0.01244497,0.060433198
244816,Russia/Moscow,A03,7,0.21518332,-0.07140539,-0.06353736
244845,Russia/Moscow,A07,4,0.13677177,-0.0064968667,0.07699724
244898,Russia/Moscow,A07,4,0.18829164,-0.0077390047,0.18656436
244901,Russia/Moscow,A08,2,0.13323861,0.0143349515,0.010060315
244902,Russia/Moscow,A04,1,0.15322179,0.100455336,0.0038904126
244951,Russia/Moscow,A07,4,0.112926714,0.056056906,0.09880968
244952,Russia/Moscow,A05,3,0.14019035,-0.10474219,-0.007245055
244991,Russia/Moscow,A06,5,0.12213523,-0.022321561,0.024563275
244994,Russia/Moscow,A05,3,0.12593132,-0.06919578,0.001025006
244995,Russia/Moscow,A02,0,0.14952137,-0.04017959,-0.021582041
245006,Russia/Moscow,A03,7,0.14901617,-0.04868662,-0.013217779
245007,Russia/Moscow,A05,3,0.15208356,0.002711076,0.029193625
245020,Russia/Moscow,A08,2,0.14287847,-0.014345167,0.040231753
245026,Russia/Moscow,A02,0,0.12807228,0.01344858,-0.057069033
245044,Russia/Moscow,A06,5,0.17041944,0.018400347,0.067140415
245046,Russia/Moscow,A08,2,0.1224552,-0.011011512,0.028058907
245047,Russia/Moscow,A07,4,0.21345623,0.047989417,0.21395358
245107,Russia/Moscow,A02,0,0.16372517,0.034005355,-0.07249526
245109,Russia/Moscow,A08,2,0.16587444,0.010912595,0.0139492545
245144,Russia/Moscow,A07,4,0.10717477,0.01424063,0.10115188
245148,Russia/Moscow,A07,4,0.118393004,0.10636699,0.100582816
245170,Russia/Moscow,A06,5,0.14749897,-0.07669464,0.02997604
245177,Russia/Moscow,A05,3,0.122588746,-0.028263526,0.0036083926
245189,Russia/Moscow,A04,1,0.1553621,0.114619106,-0.079168476
245200,Russia/Moscow,A04,1,0.17292231,0.17434263,-0.058730055
245231,Russia/Moscow,A05,3,0.16481757,-0.106044196,0.059822947
245244,Russia/Moscow,A04,1,0.1493721,0.018985126,-0.023653518
245251,Russia/Moscow,A02,0,0.13299178,-0.035865076,-0.08762963
245274,Russia/Moscow,A07,4,0.16947627,0.042973477,0.07577133
245277,Russia/Moscow,A06,5,0.2118132,0.112633325,0.07272864
245278,Russia/Moscow,A08,2,0.15176299,-0.05338178,0.024371538
245281,Russia/Moscow,A07,4,0.1674018,0.008963102,0.03560177
245288,Russia/Moscow,A07,4,0.15522934,0.042118262,0.073885776
245291,Russia/Moscow,A05,3,0.13071741,-0.032736354,0.07470581
245293,Russia/Moscow,A06,5,0.13756318,0.05483759,0.018586775
245306,Russia/Moscow,A07,4,0.14244895,0.013455994,0.14556693
245312,Russia/Moscow,A07,4,0.16671151,6.830159e-05,0.1987193
245326,Russia/Moscow,A05,3,0.1467718,-0.064347975,0.047137413
245353,Russia/Moscow,A08,2,0.13797145,-0.028984593,0.0109304525
245354,Russia/Moscow,A05,3,0.13854773,-0.0659819,0.009452707
245359,Russia/Moscow,A05,3,0.13887458,-0.074220985,0.049910735
245362,Russia/Moscow,A07,4,0.13088763,0.013695992,0.13390583
245384,Russia/Moscow,A01,6,0.190912,-0.016788628,-0.049770653
245393,Russia/Moscow,A08,2,0.15312167,-0.0009390213,0.011434975
245429,Russia/Moscow,A05,3,0.17625022,-0.11482695,-0.0064688805
245432,Russia/Moscow,A06,5,0.17337166,0.06813632,-4.470667e-05
245434,Russia/Moscow,A06,5,0.18271878,-0.00031609685,0.028205832
245439,Russia/Moscow,A03,7,0.19032268,-0.024270851,-0.01466782
245451,Russia/Moscow,A06,5,0.17773966,-0.05691606,0.049427357
245455,Russia/Moscow,A08,2,0.11864208,0.01664692,-0.007317356
245456,Russia/Moscow,A07,4,0.18031429,0.015611335,0.17286775
245463,Russia/Moscow,A07,4,0.11401863,0.0386908,0.0663942
245479,Russia/Moscow,A08,2,0.1802258,0.05086308,0.03479008
245481,Russia/Moscow,A07,4,0.14083561,0.048013054,0.09830514
245482,Russia/Moscow,A01,6,0.1909503,0.0009728252,-0.017216653
245496,Russia/Moscow,A08,2,0.15527023,0.009415455,-0.007901655
245501,Russia/Moscow,A07,4,0.1817895,0.109284185,0.18021405
245518,Russia/Moscow,A07,4,0.1659536,0.057535283,0.15391208
245552,Russia/Moscow,A03,7,0.21153963,-0.0024823784,-0.042871878
245570,Russia/Moscow,A03,7,0.14013849,-0.028687818,-0.04981011
245583,Russia/Moscow,A02,0,0.16138384,-0.06627594,-0.010402719
245598,Russia/Moscow,A07,4,0.13079302,0.017838338,0.05449331
245599,Russia/Moscow,A08,2,0.16987248,-0.031062525,0.049409185
245602,Russia/Moscow,A05,3,0.14454514,-0.041422155,0.01932016
245604,Russia/Moscow,A02,0,0.1481034,-0.031228272,-0.038941406
245605,Russia/Moscow,A05,3,0.12201939,-0.07291236,0.10740205
245659,Russia/Moscow,A03,7,0.1877757,-0.03876137,-0.044230897
245674,Russia/Moscow,A05,3,0.19124576,-0.16472849,0.023163266
245684,Russia/Moscow,A02,0,0.14996684,-0.032760054,-0.016479498
245686,Russia/Moscow,A01,6,0.15409976,-0.034108106,-0.0076430603
245691,Russia/Moscow,A02,0,0.16289712,-0.042441484,-0.036194567
245696,Russia/Moscow,A03,7,0.25407234,-0.08021473,-0.069152266
245699,Russia/Moscow,A01,6,0.12171947,-0.025685053,0.023034805
245713,Russia/Moscow,A05,3,0.15491211,0.018659597,0.053381547
245715,Russia/Moscow,A03,7,0.12971741,-0.045898627,-0.048668765
245743,Russia/Moscow,A07,4,0.111550555,0.101178214,0.12694989
245784,Russia/Moscow,A03,7,0.16575709,-0.07692447,-0.04334511
245792,Russia/Moscow,A07,4,0.14303473,0.05874294,0.086542115
245793,Russia/Moscow,A03,7,0.19915263,-0.031870205,0.050673302
245810,Russia/Moscow,A05,3,0.19106641,-0.013759764,-0.03423386
245826,Russia/Moscow,A07,4,0.15269144,0.005929155,0.09889108
245831,Russia/Moscow,A08,2,0.12682596,0.023572931,0.04109814
245866,Russia/Moscow,A05,3,0.14934096,0.028434375,0.05343477
245873,Russia/Moscow,A03,7,0.17203937,-0.1041608,-0.02027434
245919,Russia/Moscow,A07,4,0.11833677,0.029492795,0.11095443
245927,Russia/Moscow,A05,3,0.1501762,-0.065046124,0.05229926
245929,Russia/Moscow,A01,6,0.20705356,0.033729102,0.032309618
245939,Russia/Moscow,A05,3,0.14138468,-0.11836209,0.037889373
245958,Russia/Moscow,A07,4,0.1720993,-0.06335956,0.13042948
245968,Russia/Moscow,A06,5,0.22136469,-0.025620732,0.02036083
245983,Russia/Moscow,A06,5,0.15421085,-0.06298186,0.028107757
245990,Russia/Moscow,A05,3,0.17683019,-0.015781261,0.13577168
245992,Russia/Moscow,A07,4,0.13605903,0.08420336,0.15601915
246064,Russia/Moscow,A06,5,0.14433792,-0.017436003,-0.0068952497
246090,Russia/Moscow,A07,4,0.17166771,0.032383896,0.14883742
246117,Russia/Moscow,A05,3,0.12800416,-0.060010474,0.012407431
246139,Russia/Moscow,A07,4,0.2186588,-0.03444204,0.24206631
246164,Russia/Moscow,A03,7,0.16133833,-0.05336335,-0.0021432943
246176,Russia/Moscow,A06,5,0.15655674,0.02835847,0.04467041
246197,Russia/Moscow,A01,6,0.118923835,-0.037672173,-0.039000683
246209,Russia/Moscow,A06,5,0.16873552,0.004858353,0.024195286
246210,Russia/Moscow,A01,6,0.14297926,-0.04529552,-0.02143917
246211,Russia/Moscow,A08,2,0.1408472,-0.014394346,0.05027067
246224,Russia/Moscow,A03,7,0.14850204,-0.07382688,0.0027237413
246240,Russia/Moscow,A05,3,0.13502273,-0.12552765,0.06003602
246255,Russia/Moscow,A08,2,0.15565203,-0.02948787,0.027541557
246256,Russia/Moscow,A07,4,0.16146511,0.04752743,0.15734684
246276,Russia/Moscow,A05,3,0.14984626,-0.094441056,0.044763368
246286,Russia/Moscow,A08,2,0.13467984,0.06977239,0.023808978
246295,Russia/Moscow,A02,0,0.20911083,-0.06706932,-0.09247496
246305,Russia/Moscow,A02,0,0.15851033,-0.059329465,-0.025295919
246307,Russia/Moscow,A07,4,0.1765174,-0.040720247,0.12216322
246323,Russia/Moscow,A01,6,0.1258263,-0.005624726,0.011135227
246346,Russia/Moscow,A01,6,0.1681034,0.03502591,0.0014219667
246362,Russia/Moscow,A07,4,0.13759597,0.02836629,0.15508097
246371,Russia/Moscow,A07,4,0.1766866,0.035917353,0.124460995
246389,Russia/Moscow,A01,6,0.12825632,-0.012123377,-0.011828886
246408,Russia/Moscow,A01,6,0.13846989,-0.0077493945,-0.04225147
246409,Russia/Moscow,A06,5,0.17374063,-0.0656102,0.020358672
246411,Russia/Moscow,A05,3,0.11263498,-0.080269426,0.028999008
246425,Russia/Moscow,A05,3,0.12215484,-0.09554549,0.068365574
246427,Russia/Moscow,A07,4,0.12941456,0.014122289,0.07940326
246429,Russia/Moscow,A03,7,0.16311961,-0.050253294,-0.033065706
246436,Russia/Moscow,A01,6,0.1594903,0.012614808,-0.0013003204
246510,Russia/Moscow,A02,0,0.14075536,0.014651379,-0.082167774
246511,Russia/Moscow,A07,4,0.13286532,-0.008461143,0.11250788
246522,Russia/Moscow,A08,2,0.16372083,-0.03503565,0.111107245
246525,Russia/Moscow,A07,4,0.14912118,0.06936577,0.07990075
246542,Russia/Moscow,A08,2,0.12797938,0.0111486325,0.017833857
246560,Russia/Moscow,A04,1,0.13352408,0.08990828,0.007714093
246574,Russia/Moscow,A06,5,0.14798352,-0.05817932,0.027348848
246581,Russia/Moscow,A05,3,0.22119276,-0.048268486,0.06901391
246597,Russia/Moscow,A02,0,0.15152963,-0.057024248,0.022089321
246651,Russia/Moscow,A02,0,0.19584545,-0.1000228,-0.056410022
246654,Russia/Moscow,A01,6,0.18424396,-0.020383805,-0.004285021
246659,Russia/Moscow,A07,4,0.14800428,0.050617926,0.087841794
246679,Russia/Moscow,A08,2,0.13356343,0.02398837,-0.017948383
246680,Russia/Moscow,A05,3,0.13884372,-0.1385315,0.025585897
246686,Russia/Moscow,A02,0,0.12200089,-0.018512836,-0.056497768
246712,Russia/Moscow,A08,2,0.13493685,0.031972177,-0.0023369526
246726,Russia/Moscow,A01,6,0.18942958,-0.07031916,-0.0028739076
246753,Russia/Moscow,A01,6,0.17365384,-0.025328942,0.003570322
246754,Russia/Moscow,A04,1,0.13266374,0.06797683,-0.05349539
246770,Russia/Moscow,A02,0,0.15263155,-0.04008702,-0.042436212
246773,Russia/Moscow,A08,2,0.16003686,0.033352613,-0.0042361366
246782,Russia/Moscow,A07,4,0.18643108,-0.03225411,0.13060834
246789,Russia/Moscow,A02,0,0.15850861,-0.08831933,-0.039800193
246814,Russia/Moscow,A02,0,0.13054186,0.020579502,-0.04924314
246852,Russia/Moscow,A08,2,0.1513693,0.021213131,0.05147148
246856,Russia/Moscow,A06,5,0.17493066,0.0015578447,0.08305046
246857,Russia/Moscow,A02,0,0.14202954,-0.045800097,-0.0062925257
246879,Russia/Moscow,A07,4,0.14698082,0.03509974,0.053158183
246899,Russia/Moscow,A04,1,0.16749752,0.027015917,-0.019539356
246932,Russia/Moscow,A04,1,0.14452423,0.059390705,-0.025421826
246934,Russia/Moscow,A05,3,0.18689403,-0.10118373,0.04409765
246935,Russia/Moscow,A04,1,0.14407778,0.06046831,-0.07777493
246993,Russia/Moscow,A05,3,0.14564316,-0.067393094,-0.0320205
247024,Russia/Moscow,A05,3,0.17714874,0.012180154,0.052485924
247071,Russia/Moscow,A03,7,0.12389974,-0.059774265,0.021849828
247098,Russia/Moscow,A07,4,0.16671084,-0.038162336,0.12916163
247107,Russia/Moscow,A01,6,0.13608435,-0.00031791575,0.060684938
247127,Russia/Moscow,A03,7,0.15692449,-0.016110646,0.006865966
247135,Russia/Moscow,A07,4,0.2118462,0.10232097,0.1504781
247139,Russia/Moscow,A05,3,0.119943045,-0.099915445,0.022472123
247145,Russia/Moscow,A06,5,0.14068303,-0.045039855,0.044143513
247149,Russia/Moscow,A02,0,0.17991628,-0.045398783,-0.020645836
247151,Russia/Moscow,A05,3,0.20662348,-0.17631769,0.019700598
247152,Russia/Moscow,A08,2,0.16434857,0.025281781,0.0018514576
247161,Russia/Moscow,A05,3,0.11023143,-0.10078552,0.040234078
247193,Russia/Moscow,A07,4,0.14148997,0.0643731,0.061597288
247195,Russia/Moscow,A08,2,0.15206501,0.034362175,-0.035361383
247206,Russia/Moscow,A06,5,0.20259602,-0.04534038,0.004794969
247214,Russia/Moscow,A01,6,0.1651975,0.031879056,-0.04553809
247253,Russia/Moscow,A06,5,0.16684662,-0.057295416,0.028349807
247271,Russia/Moscow,A01,6,0.16406775,-0.017017674,-0.031332426
247279,Russia/Moscow,A07,4,0.19233271,0.15222268,0.13628091
247297,Russia/Moscow,A08,2,0.14165877,0.02938087,-0.0010159297
247304,Russia/Moscow,A03,7,0.12890288,-0.0053764665,-0.03103536
247307,Russia/Moscow,A05,3,0.19710216,-0.005855847,-0.009727552
247314,Russia/Moscow,A08,2,0.1668426,0.04587259,0.014831117
247330,Russia/Moscow,A04,1,0.172864,0.036783874,0.0040013376
247346,Russia/Moscow,A05,3,0.13436367,-0.092960164,0.05227557
247356,Russia/Moscow,A01,6,0.14749229,-0.0391887,0.04626518
247368,Russia/Moscow,A07,4,0.22313158,0.00030039245,0.11686206
247379,Russia/Moscow,A07,4,0.20237455,0.01196438,0.05570029
247380,Russia/Moscow,A04,1,0.15723579,0.047727086,-0.031243019
247381,Russia/Moscow,A05,3,0.14869732,-0.13563432,-0.005160956
247385,Russia/Moscow,A08,2,0.1394042,-0.016951047,0.04483938
247397,Russia/Moscow,A07,4,0.16895567,0.029318051,0.07471576
247399,Russia/Moscow,A03,7,0.12283332,-0.014843277,-0.018041836
247401,Russia/Moscow,A02,0,0.14095329,-0.05473916,-0.012555738
247402,Russia/Moscow,A08,2,0.13594349,0.055904046,-0.038736388
247408,Russia/Moscow,A05,3,0.10847162,-0.06675962,0.013467966
247412,Russia/Moscow,A04,1,0.16571583,0.03487093,-0.0012482359
247427,Russia/Moscow,A05,3,0.13489328,-0.13403374,0.05515202
247443,Russia/Moscow,A03,7,0.18536514,-0.05661948,0.0056914794
247444,Russia/Moscow,A05,3,0.14109343,-0.096369855,0.06536149
247465,Russia/Moscow,A03,7,0.13588324,-0.056715578,-0.039248854
247488,Russia/Moscow,A04,1,0.16732097,0.06954948,-0.05262794
247491,Russia/Moscow,A02,0,0.13899568,0.008189729,-0.03810298
247499,Russia/Moscow,A03,7,0.16640387,-0.02128829,-0.016583614
247501,Russia/Moscow,A01,6,0.21695736,-0.017300792,0.0024983592
247507,Russia/Moscow,A06,5,0.1639298,0.034216035,0.08426994
247521,Russia/Moscow,A02,0,0.15961476,0.001932754,-0.04648017
247531,Russia/Moscow,A04,1,0.13180137,0.07482882,-0.07574493
247534,Russia/Moscow,A03,7,0.18113947,-0.074529976,-0.02038099
247537,Russia/Moscow,A08,2,0.20335533,-0.040206797,0.075762525
247557,Russia/Moscow,A05,3,0.12914921,-0.07187888,0.021944603
247593,Russia/Moscow,A02,0,0.21480264,-0.032165386,-0.014665476
247594,Russia/Moscow,A01,6,0.1859837,-0.06430936,-0.017883034
247609,Russia/Moscow,A07,4,0.1280186,0.055738673,0.12428532
247622,Russia/Moscow,A02,0,0.18710783,-0.04495827,0.012548337
247627,Russia/Moscow,A06,5,0.15205242,0.04938641,0.029003253
247628,Russia/Moscow,A07,4,0.16339058,0.10532575,0.04229244
247641,Russia/Moscow,A07,4,0.1333579,0.007924286,0.097247094
247658,Russia/Moscow,A08,2,0.14591983,0.0084872,0.048838742
247696,Russia/Moscow,A06,5,0.164958,0.025200315,0.027694628
247728,Russia/Moscow,A07,4,0.13596478,9.888533e-05,0.09411494
247740,Russia/Moscow,A07,4,0.18148552,0.040634844,0.14577842
247757,Russia/Moscow,A08,2,0.13647221,0.0829051,0.031269737
247779,Russia/Moscow,A07,4,0.1136641,0.046812855,0.119413845
247791,Russia/Moscow,A08,2,0.15155959,0.02189563,-0.008936335
247812,Russia/Moscow,A05,3,0.15339403,-0.09697702,0.032388125
247832,Russia/Moscow,A08,2,0.1350943,0.020790072,-0.042557046
247838,Russia/Moscow,A06,5,0.14372398,0.016733237,0.028638234
247868,Russia/Moscow,A02,0,0.103950314,-0.0052711223,-0.044619318
247874,Russia/Moscow,A07,4,0.12629437,0.054002877,0.074636966
247887,Russia/Moscow,A06,5,0.19072218,0.029400142,0.05590662
247907,Russia/Moscow,A02,0,0.19958664,-0.06420147,-0.0308542
247916,Russia/Moscow,A07,4,0.17388399,0.03857884,0.17407672
247922,Russia/Moscow,A07,4,0.17973813,0.13682535,0.08077051
247925,Russia/Moscow,A07,4,0.12674588,0.053274624,0.080089666
247982,Russia/Moscow,A05,3,0.15235665,-0.027414026,-0.014494472
248002,Russia/Moscow,A06,5,0.1218151,-0.006923917,0.0396378
248004,Russia/Moscow,A08,2,0.13668378,-0.0046436917,0.028010178
248054,Russia/Moscow,A01,6,0.12847094,-0.033739265,-0.021230308
248076,Russia/Moscow,A05,3,0.11780631,-0.07029771,0.054201934
248077,Russia/Moscow,A08,2,0.1859767,0.033583898,-0.017925479
248081,Russia/Moscow,A04,1,0.1198217,0.08945788,-0.033729997
248089,Russia/Moscow,A04,1,0.18694077,0.056349274,-0.05033074
248110,Russia/Moscow,A01,6,0.20835154,-0.04041406,-0.012216596
248116,Russia/Moscow,A08,2,0.15134862,0.031119283,8.109225e-05
248120,Russia/Moscow,A07,4,0.20392896,-0.07031634,0.14402257
248136,Russia/Moscow,A08,2,0.1402871,0.059926778,0.02949984
248145,Russia/Moscow,A05,3,0.17277832,-0.0849138,-0.01816357
248160,Russia/Moscow,A04,1,0.15109625,0.04569804,-0.073659435
248162,Russia/Moscow,A05,3,0.14560491,-0.09455393,-0.018388638
248171,Russia/Moscow,A07,4,0.14679442,0.07229643,0.20003939
248194,Russia/Moscow,A01,6,0.11396409,-0.036990315,0.0020095399
248197,Russia/Moscow,A08,2,0.12858431,0.026923262,0.03714102
248211,Russia/Moscow,A08,2,0.13811512,0.028328275,0.029695291
248222,Russia/Moscow,A07,4,0.116926834,0.057063624,0.054620635
248234,Russia/Moscow,A06,5,0.14248323,-0.0029315061,0.017716797
248239,Russia/Moscow,A05,3,0.16799212,-0.01692325,-0.01408816
248307,Russia/Moscow,A05,3,0.22814383,-0.14083734,-0.0075736316
248313,Russia/Moscow,A07,4,0.1876523,0.056712437,0.17524083
248324,Russia/Moscow,A04,1,0.15728025,0.10774498,-0.0925554
248400,Russia/Moscow,A07,4,0.13019767,0.089114994,0.11892369
248405,Russia/Moscow,A03,7,0.15598404,-0.081152596,-0.045261268
248410,Russia/Moscow,A07,4,0.20156744,-0.021574352,0.2263831
248421,Russia/Moscow,A07,4,0.1667097,0.16885507,0.15435705
248442,Russia/Moscow,A01,6,0.15055487,-0.015618385,-0.011238338
248454,Russia/Moscow,A07,4,0.09037989,0.08049237,0.08915659
248459,Russia/Moscow,A05,3,0.14653997,-0.04494126,0.014240292
248482,Russia/Moscow,A03,7,0.19408523,-0.10473526,-0.01664954
248508,Russia/Moscow,A08,2,0.13063374,0.025288036,0.024205623
248509,Russia/Moscow,A04,1,0.12576951,0.061512593,-0.0038431445
248516,Russia/Moscow,A08,2,0.14313039,0.012073599,0.07252155
248518,Russia/Moscow,A03,7,0.11931714,-0.0342133,-0.037471566
248540,Russia/Moscow,A01,6,0.15328997,-0.0043413583,0.042249925
248545,Russia/Moscow,A03,7,0.17047396,-0.01594967,-0.04309112
248551,Russia/Moscow,A07,4,0.16699906,0.028183661,0.07802901
248575,Russia/Moscow,A06,5,0.14240138,0.06452312,0.022099918
248595,Russia/Moscow,A07,4,0.121279135,0.001203251,0.105775625
248599,Russia/Moscow,A08,2,0.16011643,-0.0020575891,0.06372565
248603,Russia/Moscow,A02,0,0.15285353,-0.027606774,-0.055510603
248606,Russia/Moscow,A02,0,0.16743317,-0.03452237,-0.018446637
248623,Russia/Moscow,A04,1,0.12629314,0.07499423,-0.029802404
248632,Russia/Moscow,A04,1,0.16673504,0.05123267,-0.07429499
248651,Russia/Moscow,A08,2,0.21810615,0.018379439,0.011266969
248654,Russia/Moscow,A05,3,0.16639076,-0.06883989,0.07789612
248667,Russia/Moscow,A07,4,0.13719681,0.0045095654,0.059928827
248678,Russia/Moscow,A07,4,0.18178745,0.029251207,0.13449143
248692,Russia/Moscow,A08,2,0.114542596,0.011930299,0.040186018
248693,Russia/Moscow,A07,4,0.13647112,0.04850854,0.120946825
248705,Russia/Moscow,A08,2,0.18302563,0.04001601,0.00236087
248726,Russia/Moscow,A08,2,0.14032902,0.035860244,0.033844728
248749,Russia/Moscow,A07,4,0.17637813,0.0009767594,0.054421745
248776,Russia/Moscow,A02,0,0.17184831,0.029080637,-0.06907302
248806,Russia/Moscow,A01,6,0.17398764,-0.002296231,-0.009392092
248832,Russia/Moscow,A03,7,0.16109984,-0.0270912,0.01740199
248834,Russia/Moscow,A07,4,0.15292174,0.097018056,0.058650844
248835,Russia/Moscow,A05,3,0.19046532,-0.092766635,0.049596924
