image_id,city,archetype_id,raw_cluster_id,distance_to_centroid,UMAP1,UMAP2
143249,Indonesia/Jakarta,A03,7,0.18453747,6.94881,4.8902884
143251,Indonesia/Jakarta,A02,0,0.2354046,10.3716345,4.593796
143259,Indonesia/Jakarta,A02,0,0.17389482,10.043288,5.501069
143266,Indonesia/Jakarta,A05,3,0.20101084,6.735287,2.2747157
143267,Indonesia/Jakarta,A03,7,0.13689668,9.756923,4.4065976
143276,Indonesia/Jakarta,A08,2,0.14562483,8.292813,6.9978433
143280,Indonesia/Jakarta,A02,0,0.15382305,9.716881,6.629627
143284,Indonesia/Jakarta,A05,3,0.15604693,7.584287,2.4863873
143307,Indonesia/Jakarta,A03,7,0.19092914,9.629207,4.086624
143312,Indonesia/Jakarta,A08,2,0.14513248,8.397684,3.9548962
143325,Indonesia/Jakarta,A07,4,0.13594082,3.7574322,5.497378
143343,Indonesia/Jakarta,A02,0,0.15321736,9.82637,6.2029023
143350,Indonesia/Jakarta,A04,1,0.16109268,7.2219152,8.014335
143368,Indonesia/Jakarta,A05,3,0.13754927,6.949406,2.242373
143375,Indonesia/Jakarta,A02,0,0.116251394,10.433901,5.80586
143376,Indonesia/Jakarta,A03,7,0.16136326,7.0849757,5.2158203
143381,Indonesia/Jakarta,A03,7,0.18637188,8.794438,3.890621
143393,Indonesia/Jakarta,A03,7,0.26481125,10.13977,3.4463875
143413,Indonesia/Jakarta,A01,6,0.16946541,8.792844,5.3535457
143421,Indonesia/Jakarta,A07,4,0.11028658,4.674314,6.489747
143434,Indonesia/Jakarta,A07,4,0.11208678,4.4111495,6.2938156
143459,Indonesia/Jakarta,A05,3,0.12070371,6.795134,2.0115085
143560,Indonesia/Jakarta,A08,2,0.15073435,5.2526364,4.3806405
143582,Indonesia/Jakarta,A03,7,0.15362364,9.491754,3.7572794
143583,Indonesia/Jakarta,A07,4,0.14484227,4.937612,4.4587145
143584,Indonesia/Jakarta,A08,2,0.13947158,8.838109,5.77403
143600,Indonesia/Jakarta,A08,2,0.14348848,5.379841,4.8138747
143603,Indonesia/Jakarta,A03,7,0.17178993,9.418555,4.8422318
143640,Indonesia/Jakarta,A07,4,0.14597927,4.907036,3.7097008
143641,Indonesia/Jakarta,A03,7,0.19428544,8.236479,3.4845197
143657,Indonesia/Jakarta,A01,6,0.13413389,7.946491,5.0198507
143658,Indonesia/Jakarta,A08,2,0.1541048,9.162487,6.622747
143674,Indonesia/Jakarta,A08,2,0.13297835,8.459824,5.64154
143679,Indonesia/Jakarta,A08,2,0.14150113,8.514877,5.9929633
143680,Indonesia/Jakarta,A04,1,0.12055789,8.077979,8.135394
143689,Indonesia/Jakarta,A03,7,0.12690277,8.0262575,3.8949218
143707,Indonesia/Jakarta,A01,6,0.12909651,8.4680195,4.4469786
143714,Indonesia/Jakarta,A02,0,0.13532957,8.110585,4.120408
143733,Indonesia/Jakarta,A03,7,0.18907538,7.8149424,3.3408093
143734,Indonesia/Jakarta,A01,6,0.13004403,6.7991004,5.7859983
143742,Indonesia/Jakarta,A03,7,0.18387605,4.79834,3.935861
143746,Indonesia/Jakarta,A01,6,0.14204293,7.7767634,5.43946
143747,Indonesia/Jakarta,A05,3,0.12924603,6.1567626,2.839545
143755,Indonesia/Jakarta,A06,5,0.13461177,6.1671524,3.2288146
143775,Indonesia/Jakarta,A03,7,0.20866519,4.522236,3.4275944
143779,Indonesia/Jakarta,A01,6,0.14696062,8.446006,4.574047
143784,Indonesia/Jakarta,A03,7,0.17248479,8.186254,3.2205727
143801,Indonesia/Jakarta,A08,2,0.15563749,4.410873,4.145185
143823,Indonesia/Jakarta,A05,3,0.14572994,9.012675,2.1520972
143855,Indonesia/Jakarta,A08,2,0.1662508,9.491228,5.271037
143862,Indonesia/Jakarta,A03,7,0.15964828,8.831584,4.5483246
143870,Indonesia/Jakarta,A05,3,0.12898043,7.0662613,1.9064211
143939,Indonesia/Jakarta,A05,3,0.16165708,7.5929356,2.8154142
143992,Indonesia/Jakarta,A05,3,0.157563,8.271846,2.4543684
144005,Indonesia/Jakarta,A05,3,0.13967165,7.902753,2.691622
144006,Indonesia/Jakarta,A01,6,0.1256903,8.51418,4.7583423
144021,Indonesia/Jakarta,A08,2,0.13261983,8.393758,5.590467
144050,Indonesia/Jakarta,A07,4,0.106421106,4.48394,5.9083004
144060,Indonesia/Jakarta,A05,3,0.1932639,7.446486,2.2487388
144075,Indonesia/Jakarta,A08,2,0.14186291,8.883971,7.011828
144112,Indonesia/Jakarta,A08,2,0.12496751,4.694042,4.0318832
144136,Indonesia/Jakarta,A08,2,0.17865126,6.59128,5.207996
144194,Indonesia/Jakarta,A03,7,0.15043503,9.267224,3.4365234
144209,Indonesia/Jakarta,A03,7,0.1596676,10.526702,3.8837082
144231,Indonesia/Jakarta,A05,3,0.15218256,8.247934,2.041299
144243,Indonesia/Jakarta,A08,2,0.13557671,7.102008,3.0021982
144246,Indonesia/Jakarta,A06,5,0.17602724,5.818454,4.400495
144289,Indonesia/Jakarta,A07,4,0.15838723,4.3859105,5.314228
144309,Indonesia/Jakarta,A07,4,0.12227995,4.669925,3.880787
144311,Indonesia/Jakarta,A08,2,0.14734483,5.4744205,5.2402616
144313,Indonesia/Jakarta,A07,4,0.13760808,4.254675,4.7181206
144335,Indonesia/Jakarta,A01,6,0.13401367,7.542187,3.5073733
144353,Indonesia/Jakarta,A02,0,0.14849776,9.898366,5.806044
144363,Indonesia/Jakarta,A06,5,0.1546266,4.975647,3.739432
144381,Indonesia/Jakarta,A05,3,0.13934067,7.706747,3.6722164
144397,Indonesia/Jakarta,A08,2,0.17456122,6.2761445,5.353197
144411,Indonesia/Jakarta,A03,7,0.14904752,9.471123,4.1694584
144421,Indonesia/Jakarta,A05,3,0.18268842,8.218301,2.4973085
144445,Indonesia/Jakarta,A03,7,0.34511963,10.934915,3.5883274
144448,Indonesia/Jakarta,A02,0,0.15883659,9.427825,6.832826
144458,Indonesia/Jakarta,A03,7,0.14998195,7.515393,4.774357
144481,Indonesia/Jakarta,A03,7,0.17626755,6.658502,3.5668018
144487,Indonesia/Jakarta,A08,2,0.13030455,5.824599,4.163617
144492,Indonesia/Jakarta,A01,6,0.15666492,8.119466,3.40298
144498,Indonesia/Jakarta,A02,0,0.20687528,10.484566,6.064887
144500,Indonesia/Jakarta,A08,2,0.13945909,5.8520885,4.7361174
144526,Indonesia/Jakarta,A07,4,0.15111578,4.019722,5.0164275
144566,Indonesia/Jakarta,A03,7,0.1281065,8.594456,3.5321777
144578,Indonesia/Jakarta,A08,2,0.1467575,5.616014,5.4063425
144616,Indonesia/Jakarta,A05,3,0.13360578,7.7834826,1.6543891
144659,Indonesia/Jakarta,A03,7,0.17718354,9.085323,2.7394602
144697,Indonesia/Jakarta,A08,2,0.17341687,8.860038,6.125397
144705,Indonesia/Jakarta,A08,2,0.13766123,8.533014,6.881605
144789,Indonesia/Jakarta,A03,7,0.16855076,8.672846,3.0131326
144790,Indonesia/Jakarta,A05,3,0.1544871,7.5513473,2.5597763
144812,Indonesia/Jakarta,A08,2,0.1462641,5.594,4.9268346
144813,Indonesia/Jakarta,A08,2,0.14628972,4.7009273,5.2516966
144814,Indonesia/Jakarta,A05,3,0.23921373,6.4911866,1.7925143
144838,Indonesia/Jakarta,A03,7,0.16152243,6.883584,3.3888865
144848,Indonesia/Jakarta,A06,5,0.13191494,6.5107923,4.793047
144855,Indonesia/Jakarta,A01,6,0.1416161,8.649583,3.5674841
144867,Indonesia/Jakarta,A05,3,0.18682191,7.2156067,2.7433145
144880,Indonesia/Jakarta,A02,0,0.16312663,10.374728,4.631177
144881,Indonesia/Jakarta,A03,7,0.14264913,5.4973955,3.2069054
144883,Indonesia/Jakarta,A07,4,0.23261175,4.2911105,3.6272159
144896,Indonesia/Jakarta,A07,4,0.17929263,5.0458503,5.594465
144905,Indonesia/Jakarta,A08,2,0.15022641,5.4268866,5.942437
144915,Indonesia/Jakarta,A06,5,0.15963136,6.922738,2.6728537
144959,Indonesia/Jakarta,A03,7,0.2128146,10.064143,3.5976393
144973,Indonesia/Jakarta,A06,5,0.15748587,6.6772614,3.901969
144979,Indonesia/Jakarta,A05,3,0.14848858,8.41576,2.7824745
144994,Indonesia/Jakarta,A03,7,0.14883475,4.3039765,3.43285
145014,Indonesia/Jakarta,A08,2,0.12992916,5.697167,5.190628
145030,Indonesia/Jakarta,A02,0,0.23295264,10.811172,5.3390985
145038,Indonesia/Jakarta,A08,2,0.20966864,3.8291516,4.032211
145045,Indonesia/Jakarta,A02,0,0.13614747,9.471753,6.618881
145058,Indonesia/Jakarta,A08,2,0.17228565,7.005349,2.8303916
145062,Indonesia/Jakarta,A08,2,0.18338291,6.9591007,5.447881
145068,Indonesia/Jakarta,A03,7,0.16664645,8.731751,3.3300254
145101,Indonesia/Jakarta,A08,2,0.14339514,5.8390546,4.782147
145141,Indonesia/Jakarta,A02,0,0.2173633,11.301048,5.066412
145142,Indonesia/Jakarta,A04,1,0.13563012,5.5384183,6.730136
145162,Indonesia/Jakarta,A08,2,0.14068717,6.8138704,3.0838568
145186,Indonesia/Jakarta,A08,2,0.13179041,5.560346,5.3232727
145187,Indonesia/Jakarta,A08,2,0.13986391,9.296469,6.7508616
145188,Indonesia/Jakarta,A03,7,0.20804244,9.605385,3.5162382
145204,Indonesia/Jakarta,A03,7,0.22595936,6.640035,5.1354017
145228,Indonesia/Jakarta,A03,7,0.17647377,9.270753,6.073912
145252,Indonesia/Jakarta,A03,7,0.17419179,9.019525,5.492472
145295,Indonesia/Jakarta,A07,4,0.1357057,4.5269594,5.761949
145304,Indonesia/Jakarta,A08,2,0.23113316,6.2288404,5.378842
145313,Indonesia/Jakarta,A04,1,0.12856534,7.5095177,6.8506365
145356,Indonesia/Jakarta,A06,5,0.19101602,8.009103,3.650884
145358,Indonesia/Jakarta,A03,7,0.19092372,10.696256,3.7479153
145369,Indonesia/Jakarta,A02,0,0.17214864,10.558117,4.7375374
145394,Indonesia/Jakarta,A02,0,0.16893208,10.529112,5.668367
145400,Indonesia/Jakarta,A07,4,0.16065274,3.9365141,5.3219795
145408,Indonesia/Jakarta,A02,0,0.16474856,10.014626,5.0154686
145412,Indonesia/Jakarta,A05,3,0.124510616,7.9349623,2.1769261
145421,Indonesia/Jakarta,A03,7,0.20652974,9.924883,5.0226455
145431,Indonesia/Jakarta,A08,2,0.18329716,7.4268603,7.162362
145436,Indonesia/Jakarta,A08,2,0.13667405,6.260932,4.791735
145449,Indonesia/Jakarta,A07,4,0.12303246,3.6331859,5.5893283
145463,Indonesia/Jakarta,A03,7,0.16075456,7.2378764,2.6014445
145467,Indonesia/Jakarta,A03,7,0.15380459,9.183858,5.288362
145503,Indonesia/Jakarta,A08,2,0.16069092,5.9366465,6.3865056
145513,Indonesia/Jakarta,A01,6,0.12816131,9.031011,4.3361993
145591,Indonesia/Jakarta,A05,3,0.1690475,8.180171,2.5894237
145596,Indonesia/Jakarta,A03,7,0.23380342,10.830798,3.9989877
145612,Indonesia/Jakarta,A08,2,0.13373275,5.302578,4.474654
145617,Indonesia/Jakarta,A03,7,0.12807071,9.787217,4.0714946
145647,Indonesia/Jakarta,A03,7,0.26431182,8.299067,3.7985013
145710,Indonesia/Jakarta,A08,2,0.20069055,5.743213,5.517407
145728,Indonesia/Jakarta,A07,4,0.16155258,5.0943403,5.1767325
145735,Indonesia/Jakarta,A03,7,0.19419244,9.426999,4.278076
145801,Indonesia/Jakarta,A02,0,0.1880402,10.025539,6.072607
145831,Indonesia/Jakarta,A03,7,0.14612868,9.7122,3.663597
145836,Indonesia/Jakarta,A04,1,0.1781479,8.390827,6.991282
145844,Indonesia/Jakarta,A03,7,0.17469005,8.740558,4.023215
145855,Indonesia/Jakarta,A08,2,0.13643597,4.6904373,4.081395
145867,Indonesia/Jakarta,A03,7,0.18930556,10.268685,4.163864
145886,Indonesia/Jakarta,A05,3,0.124953486,9.046941,2.6172643
145894,Indonesia/Jakarta,A06,5,0.14065959,9.17926,3.2255528
145920,Indonesia/Jakarta,A07,4,0.14875968,5.0308504,6.622649
145922,Indonesia/Jakarta,A07,4,0.117526814,4.1789155,4.6169415
145930,Indonesia/Jakarta,A03,7,0.28551775,9.495062,3.1826236
145946,Indonesia/Jakarta,A03,7,0.1358435,9.694429,4.90671
145947,Indonesia/Jakarta,A02,0,0.25351226,10.999256,5.25708
145955,Indonesia/Jakarta,A03,7,0.13973969,9.203544,3.792189
145969,Indonesia/Jakarta,A03,7,0.15356898,8.371356,3.974152
145997,Indonesia/Jakarta,A08,2,0.13215555,8.746377,5.64734
146000,Indonesia/Jakarta,A08,2,0.13722672,7.3313203,3.2265503
146048,Indonesia/Jakarta,A03,7,0.14345708,8.061294,3.6983085
146059,Indonesia/Jakarta,A07,4,0.16646951,4.2479615,6.8515525
146073,Indonesia/Jakarta,A07,4,0.184945,3.6201925,3.7807946
146081,Indonesia/Jakarta,A05,3,0.21324734,9.295933,3.1757483
146097,Indonesia/Jakarta,A08,2,0.14285503,6.141088,5.8337216
146104,Indonesia/Jakarta,A03,7,0.19641706,9.788883,4.926142
146105,Indonesia/Jakarta,A06,5,0.12566529,7.410872,3.1968803
146126,Indonesia/Jakarta,A01,6,0.12643768,5.5593324,4.9207926
146132,Indonesia/Jakarta,A01,6,0.1490156,9.063088,4.9454656
146139,Indonesia/Jakarta,A03,7,0.15711331,9.719205,3.3347964
146147,Indonesia/Jakarta,A03,7,0.21871951,9.036738,3.4167018
146187,Indonesia/Jakarta,A03,7,0.14425637,10.159427,3.895173
146212,Indonesia/Jakarta,A03,7,0.15149778,4.7953477,3.936916
146235,Indonesia/Jakarta,A05,3,0.12217808,6.785448,2.1406667
146247,Indonesia/Jakarta,A08,2,0.1520165,3.944512,3.9740925
146248,Indonesia/Jakarta,A08,2,0.13138518,5.568945,3.7444685
146257,Indonesia/Jakarta,A03,7,0.1565865,7.3338976,4.1036477
146261,Indonesia/Jakarta,A07,4,0.13367908,4.206467,5.1832895
146278,Indonesia/Jakarta,A03,7,0.12956934,7.521262,4.9036202
146279,Indonesia/Jakarta,A03,7,0.14157727,6.3578105,3.867593
146317,Indonesia/Jakarta,A05,3,0.15847819,8.190248,2.1005504
146364,Indonesia/Jakarta,A08,2,0.13978247,5.343644,5.783722
146367,Indonesia/Jakarta,A02,0,0.21445455,10.281738,5.6317267
146384,Indonesia/Jakarta,A05,3,0.16265546,8.436831,3.003113
146416,Indonesia/Jakarta,A04,1,0.14879322,7.5976567,7.7226276
146443,Indonesia/Jakarta,A07,4,0.1674935,4.961208,4.147262
146461,Indonesia/Jakarta,A01,6,0.16216467,8.412174,3.3988528
146467,Indonesia/Jakarta,A03,7,0.20588996,7.1977797,4.6922812
146517,Indonesia/Jakarta,A08,2,0.1570486,6.4290223,4.372339
146537,Indonesia/Jakarta,A01,6,0.15658899,9.153515,3.5543456
146572,Indonesia/Jakarta,A03,7,0.13400123,5.509312,3.6866074
146633,Indonesia/Jakarta,A08,2,0.13470928,4.648568,5.465445
146634,Indonesia/Jakarta,A08,2,0.12331328,5.1796956,3.8622165
146654,Indonesia/Jakarta,A08,2,0.1530207,5.353826,3.9583743
146658,Indonesia/Jakarta,A03,7,0.1797996,7.948922,3.6546001
146659,Indonesia/Jakarta,A03,7,0.13361348,9.357171,5.084576
146680,Indonesia/Jakarta,A03,7,0.19003649,10.712415,3.7344713
146681,Indonesia/Jakarta,A03,7,0.17847465,7.556138,3.6177115
146742,Indonesia/Jakarta,A02,0,0.14969628,8.748167,3.3894851
146746,Indonesia/Jakarta,A08,2,0.1888269,6.0322413,5.6452584
146768,Indonesia/Jakarta,A06,5,0.20104152,6.7376647,4.8174543
146771,Indonesia/Jakarta,A02,0,0.17103036,8.91651,5.481189
146793,Indonesia/Jakarta,A08,2,0.12503833,6.1818233,5.3936353
146811,Indonesia/Jakarta,A08,2,0.16297211,4.620353,4.321986
146827,Indonesia/Jakarta,A07,4,0.21655096,4.3218684,4.2313266
146839,Indonesia/Jakarta,A03,7,0.22641794,5.6620092,3.714932
146859,Indonesia/Jakarta,A08,2,0.10146476,5.017025,4.823275
146880,Indonesia/Jakarta,A03,7,0.19012424,7.3491993,3.237086
146902,Indonesia/Jakarta,A08,2,0.19792089,4.2230945,4.1346827
146905,Indonesia/Jakarta,A01,6,0.16240227,7.058472,4.217361
146919,Indonesia/Jakarta,A03,7,0.21094878,7.511363,3.6083002
146922,Indonesia/Jakarta,A06,5,0.17254844,7.2748327,6.425977
146924,Indonesia/Jakarta,A03,7,0.19186327,9.343324,4.22054
146930,Indonesia/Jakarta,A03,7,0.1688805,10.492922,3.774905
146943,Indonesia/Jakarta,A08,2,0.13714574,7.2289357,4.706993
146976,Indonesia/Jakarta,A08,2,0.14243713,5.8614264,4.587835
147008,Indonesia/Jakarta,A02,0,0.1984222,10.341915,6.5170317
147012,Indonesia/Jakarta,A05,3,0.14049044,7.7549825,2.0611439
147038,Indonesia/Jakarta,A04,1,0.14013888,7.099537,7.5160837
147058,Indonesia/Jakarta,A03,7,0.15563998,10.528446,3.9781728
147062,Indonesia/Jakarta,A07,4,0.14481711,4.695773,6.257067
147070,Indonesia/Jakarta,A02,0,0.1381549,9.867677,4.726473
147097,Indonesia/Jakarta,A05,3,0.13935153,6.7464266,2.6113846
147122,Indonesia/Jakarta,A08,2,0.112972826,5.1905675,5.1636763
147134,Indonesia/Jakarta,A04,1,0.23749112,8.7289715,7.6554775
147139,Indonesia/Jakarta,A03,7,0.15165603,9.942177,4.1205993
147151,Indonesia/Jakarta,A05,3,0.12047992,7.298043,2.3198807
147157,Indonesia/Jakarta,A01,6,0.11436208,7.4759493,4.8939543
147163,Indonesia/Jakarta,A03,7,0.17905901,7.0255847,5.6880584
147166,Indonesia/Jakarta,A02,0,0.1549044,8.734571,2.8618064
147170,Indonesia/Jakarta,A03,7,0.122850545,9.285769,4.3500957
147172,Indonesia/Jakarta,A03,7,0.15618841,9.237019,4.054145
147212,Indonesia/Jakarta,A01,6,0.13276498,6.1178226,5.9809375
147213,Indonesia/Jakarta,A08,2,0.08777486,5.482985,5.0121965
147243,Indonesia/Jakarta,A03,7,0.2868547,10.051016,3.5323944
147274,Indonesia/Jakarta,A04,1,0.15559083,8.953269,6.215262
147282,Indonesia/Jakarta,A04,1,0.14644554,8.056264,6.6008797
147287,Indonesia/Jakarta,A05,3,0.12707144,7.812594,2.2876458
147326,Indonesia/Jakarta,A08,2,0.13836563,5.29164,5.130053
147354,Indonesia/Jakarta,A05,3,0.14926054,7.290974,1.7221392
147364,Indonesia/Jakarta,A08,2,0.14441265,9.172721,6.0770144
147376,Indonesia/Jakarta,A07,4,0.2018534,3.5761886,4.317702
147380,Indonesia/Jakarta,A03,7,0.20557816,10.796306,3.6143434
147409,Indonesia/Jakarta,A03,7,0.17184123,6.9903316,3.899837
147424,Indonesia/Jakarta,A05,3,0.1863553,5.633891,2.7804294
147429,Indonesia/Jakarta,A02,0,0.16027349,9.670694,6.676507
147438,Indonesia/Jakarta,A03,7,0.20417951,7.77289,3.6225383
147473,Indonesia/Jakarta,A03,7,0.16298218,9.594038,4.1765747
147483,Indonesia/Jakarta,A06,5,0.15018405,6.8555837,4.821324
147492,Indonesia/Jakarta,A08,2,0.15263477,7.53843,5.7179823
147509,Indonesia/Jakarta,A05,3,0.19942835,7.798662,1.1985397
147541,Indonesia/Jakarta,A03,7,0.19318256,9.396492,4.027278
147575,Indonesia/Jakarta,A03,7,0.23258057,7.346114,5.017368
147586,Indonesia/Jakarta,A03,7,0.22231913,9.962304,3.4641435
147589,Indonesia/Jakarta,A03,7,0.15870538,8.423408,6.005539
147592,Indonesia/Jakarta,A08,2,0.13032147,4.7709885,5.264114
147594,Indonesia/Jakarta,A03,7,0.22559512,9.652266,4.2545166
147615,Indonesia/Jakarta,A06,5,0.12962416,7.3569393,4.033176
147627,Indonesia/Jakarta,A03,7,0.21723166,9.618234,4.99322
147648,Indonesia/Jakarta,A07,4,0.12630586,3.9785028,5.4914055
147650,Indonesia/Jakarta,A01,6,0.16792506,7.5870523,5.118893
147671,Indonesia/Jakarta,A03,7,0.21310912,10.026201,4.2278566
147675,Indonesia/Jakarta,A03,7,0.24102736,10.0659895,3.6141233
147694,Indonesia/Jakarta,A07,4,0.14434779,3.9417481,5.0744452
147700,Indonesia/Jakarta,A03,7,0.17672397,10.009905,3.5397687
147701,Indonesia/Jakarta,A01,6,0.14288458,6.8363523,4.703211
147717,Indonesia/Jakarta,A04,1,0.13551769,6.496923,7.272243
147725,Indonesia/Jakarta,A02,0,0.13251075,10.099598,5.428475
147783,Indonesia/Jakarta,A03,7,0.17511277,8.344726,3.4228218
147823,Indonesia/Jakarta,A05,3,0.16633984,5.1576123,3.5491436
147825,Indonesia/Jakarta,A08,2,0.15881595,8.1959,5.30732
147847,Indonesia/Jakarta,A02,0,0.17096618,10.23094,4.302121
147858,Indonesia/Jakarta,A03,7,0.1336223,8.319376,3.485544
147887,Indonesia/Jakarta,A03,7,0.23952827,4.355485,3.3076978
147906,Indonesia/Jakarta,A03,7,0.17462221,9.893972,3.63502
147908,Indonesia/Jakarta,A08,2,0.12862109,4.958743,4.6618443
147922,Indonesia/Jakarta,A02,0,0.15227473,9.749423,6.0077667
147963,Indonesia/Jakarta,A03,7,0.15566991,9.368309,5.062904
147987,Indonesia/Jakarta,A08,2,0.1236669,5.307414,5.1810074
148001,Indonesia/Jakarta,A03,7,0.23221377,9.64958,3.4251924
148036,Indonesia/Jakarta,A03,7,0.12897117,8.722346,4.007299
148068,Indonesia/Jakarta,A02,0,0.21607205,10.450926,6.226017
148087,Indonesia/Jakarta,A05,3,0.1530486,6.609832,1.7886698
148143,Indonesia/Jakarta,A03,7,0.13147558,10.0344515,4.3522177
148157,Indonesia/Jakarta,A06,5,0.13731109,6.129474,4.276008
148159,Indonesia/Jakarta,A07,4,0.13325185,4.5216146,5.4100504
148162,Indonesia/Jakarta,A05,3,0.18626827,8.467653,2.2922432
148172,Indonesia/Jakarta,A03,7,0.18000259,8.880509,3.4373517
148178,Indonesia/Jakarta,A02,0,0.1573127,9.396862,6.6480694
148185,Indonesia/Jakarta,A04,1,0.14857288,7.447796,6.8950377
148187,Indonesia/Jakarta,A07,4,0.16489343,4.1365037,3.7361882
148196,Indonesia/Jakarta,A04,1,0.127718,6.7915363,7.1056633
148226,Indonesia/Jakarta,A08,2,0.14530435,8.509028,5.8864527
148282,Indonesia/Jakarta,A03,7,0.15688458,8.62594,6.276595
148289,Indonesia/Jakarta,A03,7,0.12190993,9.528936,3.8906245
148308,Indonesia/Jakarta,A03,7,0.16099524,8.097791,6.156337
148319,Indonesia/Jakarta,A03,7,0.14088883,9.454263,4.4692883
148323,Indonesia/Jakarta,A03,7,0.12927239,8.720196,4.684822
148335,Indonesia/Jakarta,A07,4,0.17548573,4.101875,5.5970187
148344,Indonesia/Jakarta,A08,2,0.13786781,6.664131,2.8821125
148355,Indonesia/Jakarta,A08,2,0.18524726,5.230824,4.17877
148371,Indonesia/Jakarta,A01,6,0.13279282,7.6540933,4.8895516
148410,Indonesia/Jakarta,A03,7,0.27630952,10.948382,3.5749016
148420,Indonesia/Jakarta,A03,7,0.21615317,5.325419,3.91042
148440,Indonesia/Jakarta,A08,2,0.15364273,7.818289,6.0887785
148449,Indonesia/Jakarta,A07,4,0.16345565,3.1565728,4.989444
148453,Indonesia/Jakarta,A08,2,0.128537,8.354048,6.238326
148459,Indonesia/Jakarta,A02,0,0.1773614,8.646784,5.098455
148477,Indonesia/Jakarta,A03,7,0.17859997,10.007805,3.5820265
148501,Indonesia/Jakarta,A06,5,0.21118963,6.5095615,5.6674995
148507,Indonesia/Jakarta,A07,4,0.1177717,4.006723,5.3052635
148513,Indonesia/Jakarta,A04,1,0.18278526,8.914132,6.9697285
148523,Indonesia/Jakarta,A03,7,0.16649249,9.703533,3.9854856
148532,Indonesia/Jakarta,A07,4,0.2125481,4.9186797,4.9750857
148556,Indonesia/Jakarta,A02,0,0.22280565,11.144759,5.2740817
148558,Indonesia/Jakarta,A05,3,0.15964909,7.273633,1.598775
148580,Indonesia/Jakarta,A05,3,0.17858024,9.059245,1.7360947
148582,Indonesia/Jakarta,A06,5,0.15188463,6.1273985,3.656632
148609,Indonesia/Jakarta,A07,4,0.21947996,3.0943403,4.9760647
148614,Indonesia/Jakarta,A07,4,0.1657246,3.2008655,4.8523426
148619,Indonesia/Jakarta,A04,1,0.1472425,8.811006,6.9978037
148622,Indonesia/Jakarta,A06,5,0.14243267,7.0827527,3.344471
148635,Indonesia/Jakarta,A08,2,0.13785438,5.418058,4.7367897
148657,Indonesia/Jakarta,A05,3,0.19024783,7.595236,1.6845485
148666,Indonesia/Jakarta,A08,2,0.15113619,5.4062104,4.499345
148671,Indonesia/Jakarta,A03,7,0.17372563,7.584671,3.168513
148704,Indonesia/Jakarta,A07,4,0.14509282,4.70156,4.6302686
148736,Indonesia/Jakarta,A05,3,0.24556056,5.06528,2.9985993
148753,Indonesia/Jakarta,A07,4,0.13339783,4.8302093,4.8648496
148768,Indonesia/Jakarta,A07,4,0.15501732,4.607856,4.532661
148798,Indonesia/Jakarta,A08,2,0.11683607,5.2041206,5.915261
148863,Indonesia/Jakarta,A03,7,0.18720922,8.58601,4.267091
148912,Indonesia/Jakarta,A08,2,0.14683041,9.12597,6.154383
148939,Indonesia/Jakarta,A07,4,0.19395427,3.0210915,5.2315526
148942,Indonesia/Jakarta,A05,3,0.1441967,7.610147,1.8646854
148967,Indonesia/Jakarta,A08,2,0.21276222,7.678506,2.887288
148968,Indonesia/Jakarta,A08,2,0.19400702,4.890101,3.8077238
148969,Indonesia/Jakarta,A03,7,0.24656105,6.805109,5.119184
149007,Indonesia/Jakarta,A03,7,0.18091232,9.416303,3.710632
149013,Indonesia/Jakarta,A08,2,0.19267969,4.790269,5.0663066
149014,Indonesia/Jakarta,A03,7,0.1708258,9.776623,4.6487937
149032,Indonesia/Jakarta,A03,7,0.1518342,10.277264,4.068331
149042,Indonesia/Jakarta,A08,2,0.16334143,3.8985107,4.593723
149052,Indonesia/Jakarta,A03,7,0.17481054,7.1440787,4.7338986
149079,Indonesia/Jakarta,A07,4,0.14390849,4.653687,3.5019546
149096,Indonesia/Jakarta,A03,7,0.13488518,9.321852,4.13931
149097,Indonesia/Jakarta,A04,1,0.15836617,7.7397118,7.7088466
149126,Indonesia/Jakarta,A03,7,0.17247543,6.407232,4.516889
149151,Indonesia/Jakarta,A02,0,0.1649665,9.228601,3.3506668
149161,Indonesia/Jakarta,A03,7,0.16043594,6.9242597,5.1976814
149163,Indonesia/Jakarta,A04,1,0.13919523,8.182325,7.1947255
149171,Indonesia/Jakarta,A06,5,0.14710383,6.288713,5.6625338
149202,Indonesia/Jakarta,A07,4,0.117496446,5.484249,5.319563
149222,Indonesia/Jakarta,A07,4,0.14567712,3.8921452,4.6973143
149244,Indonesia/Jakarta,A08,2,0.11828217,5.7842684,5.917034
149270,Indonesia/Jakarta,A03,7,0.20669323,6.7713957,5.074859
149290,Indonesia/Jakarta,A06,5,0.16732337,6.214721,3.726188
149295,Indonesia/Jakarta,A08,2,0.16515738,6.622541,3.6798954
149327,Indonesia/Jakarta,A04,1,0.13570437,8.509715,7.456179
149340,Indonesia/Jakarta,A03,7,0.1532629,6.041493,3.78301
149400,Indonesia/Jakarta,A03,7,0.26055017,4.309297,3.3817718
149405,Indonesia/Jakarta,A03,7,0.1588213,8.56692,3.8171887
149411,Indonesia/Jakarta,A08,2,0.1373904,5.270827,5.2146053
149425,Indonesia/Jakarta,A08,2,0.14005055,5.0798044,5.253701
149435,Indonesia/Jakarta,A03,7,0.119377315,9.15742,4.1930127
149452,Indonesia/Jakarta,A07,4,0.14316417,4.0605836,3.7975812
