gene,class,prevalence_n_cities,category,label,top_city,top_city_zh,top_share,top_lift_vs_global_mean,min_share_across_12,max_share,city_specificity_0to1,city_entropy_bits,present_cities_by_share,share_HongKong,share_Singapore,share_Amsterdam,share_CapeTown,share_Paris,share_SaoPaulo,share_MexicoCity,share_Sydney,share_Jakarta,share_Dhaka,share_NewDelhi,share_Manila,lift_HongKong,lift_Singapore,lift_Amsterdam,lift_CapeTown,lift_Paris,lift_SaoPaulo,lift_MexicoCity,lift_Sydney,lift_Jakarta,lift_Dhaka,lift_NewDelhi,lift_Manila
387,city_unique_1city,1,单城独有,单城独有,Manila,马尼拉,0.0006845238095238096,6.499579478553406,1.0629251700680272e-06,0.0006845238095238096,0.3438522246972797,2.3522651693918633,Manila,7.759353741496599e-05,6.058673469387755e-05,2.232142857142857e-05,9.566326530612244e-06,1.0629251700680272e-06,4.995748299319728e-05,4.67687074829932e-05,4.251700680272109e-06,0.00013499149659863946,5.9523809523809524e-05,0.00011267006802721089,0.0006845238095238096,0.736753574432296,0.5752733389402859,0.21194280908326324,0.09083263246425566,0.01009251471825063,0.4743481917577796,0.4440706476030277,0.04037005887300252,1.28174936921783,0.5651808242220353,1.0698065601345668,6.499579478553406
388,accessory_6to8cities,7,辅助型 6-8城,辅助型 6-8城,Dhaka,达卡,0.009620535714285715,3.429816528247071,2.1258503401360544e-06,0.009620535714285715,0.24726093273786975,2.698541328962557,HongKong|Singapore|SaoPaulo|Jakarta|Dhaka|NewDelhi|Manila,0.0010501700680272108,0.004357993197278911,2.1258503401360544e-06,0.0004602465986394558,1.4880952380952381e-05,0.0016230867346938775,0.0004634353741496599,0.00048681972789115646,0.007279974489795918,0.009620535714285715,0.0019398384353741496,0.006360544217687075,0.3743960589888527,1.55366785612783,0.0007578867590867464,0.16408248334228062,0.005305207313607225,0.5786465405627309,0.16521931348091073,0.17355606783086494,2.595383206492563,3.429816528247071,0.6915716676666561,2.2675971831875454
389,pair_specific_2cities,2,双城特异,双城特异,HongKong,香港,0.001101190476190476,3.683555555555555,5.5272108843537416e-05,0.001101190476190476,0.1573748814030621,3.020779452335739,HongKong|Dhaka,0.001101190476190476,0.0002657312925170068,0.0001328656462585034,7.334183673469388e-05,0.00017538265306122448,0.0004581207482993197,0.000195578231292517,0.00016262755102040816,8.503401360544217e-05,0.0006877125850340136,5.5272108843537416e-05,0.00019451530612244898,3.683555555555555,0.888888888888889,0.4444444444444445,0.24533333333333332,0.5866666666666667,1.5324444444444443,0.6542222222222221,0.5439999999999999,0.28444444444444444,2.3004444444444445,0.18488888888888888,0.6506666666666666
390,regional_3to5cities,3,区域型 3-5城,区域型 3-5城,HongKong,香港,0.0013244047619047619,3.045834182114483,4.0391156462585035e-05,0.0013244047619047619,0.09234241925659092,3.2539183904604063,HongKong|MexicoCity|Sydney,0.0013244047619047619,0.0001211734693877551,0.0003794642857142857,0.00019451530612244898,0.0004411139455782313,0.0004145408163265306,0.0005420918367346939,0.0006186224489795919,0.00031568877551020407,4.0391156462585035e-05,0.00039540816326530615,0.00043048469387755103,3.045834182114483,0.27867182725606027,0.8726828274597677,0.4473416174373599,1.0144632308005703,0.9533509879812588,1.2466897535139538,1.4226930128335709,0.7260134446934201,0.09289060908535343,0.9093501731513546,0.9900183336728458
391,core_universal_12cities,12,12城共有基因,12城共有基因,Singapore,新加坡,0.002965561224489796,1.4620725795886282,0.0008790391156462585,0.002965561224489796,0.02600593382510319,3.4917322031619253,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Dhaka|NewDelhi|Manila,0.0020758928571428573,0.002965561224489796,0.0028805272108843537,0.0011224489795918367,0.002024872448979592,0.0028613945578231294,0.0025637755102040816,0.0008790391156462585,0.0020535714285714285,0.001016156462585034,0.0016730442176870748,0.002223639455782313,1.0234508057120397,1.4620725795886282,1.4201493515000654,0.5533866107690292,0.998296868858902,1.4107166251801389,1.2639853268701688,0.4333813703655181,1.012445958338792,0.5009825756583256,0.8248395126424733,1.0962924145159176
392,core_universal_12cities,12,12城共有基因,12城共有基因,Manila,马尼拉,0.004402636054421769,1.5576308367282985,0.0007599914965986395,0.004402636054421769,0.03340373024706167,3.465211380401235,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Dhaka|NewDelhi|Manila,0.001485969387755102,0.00438031462585034,0.0015284863945578232,0.0007599914965986395,0.0026488095238095238,0.0031930272108843536,0.002824192176870748,0.0028348214285714287,0.002608418367346939,0.00336203231292517,0.0038892431972789116,0.004402636054421769,0.5257286117204638,1.5497336258226262,0.5407709182074585,0.2688812284550298,0.9371356941397682,1.1296772171732998,0.9991852083986211,1.0029457850203698,0.9228455029771232,1.1894703854591038,1.3759949858978378,1.5576308367282985
393,regional_3to5cities,4,区域型 3-5城,区域型 3-5城,HongKong,香港,0.0006366921768707483,1.6076940281816148,0.00016687925170068028,0.0006366921768707483,0.03362638960176756,3.4644131549641797,HongKong|Singapore|Jakarta|Manila,0.0006366921768707483,0.0005835459183673469,0.00032631802721088435,0.00016687925170068028,0.0003677721088435374,0.0004655612244897959,0.0003550170068027211,0.00017431972789115646,0.0005697278911564625,0.00025935374149659864,0.00027210884353741496,0.0005750425170068027,1.6076940281816148,1.473495862223216,0.8239767389845671,0.42138224110937145,0.928651308432118,1.1755759337955713,0.8964437486021024,0.44016998434354726,1.4386043390740324,0.654887049876985,0.6870946097070005,1.4520241556698723
394,pair_specific_2cities,2,双城特异,双城特异,Dhaka,达卡,0.0006239370748299319,2.668181818181818,1.3818027210884354e-05,0.0006239370748299319,0.12944743086919064,3.1208983152404133,Dhaka|Manila,0.0003401360544217687,5.7397959183673466e-05,5.5272108843537416e-05,0.0001286139455782313,7.971938775510203e-05,0.00025510204081632655,0.0001647534013605442,1.3818027210884354e-05,0.00021789965986394557,0.0006239370748299319,0.00030931122448979594,0.0005601615646258503,1.4545454545454546,0.24545454545454545,0.2363636363636364,0.55,0.3409090909090909,1.090909090909091,0.7045454545454545,0.0590909090909091,0.9318181818181818,2.668181818181818,1.3227272727272728,2.3954545454545455
395,pair_specific_2cities,2,双城特异,双城特异,Jakarta,雅加达,0.0033078231292517006,7.137614678899084,0.0,0.0033078231292517006,0.4918206402309584,1.8218039484124995,Jakarta|Dhaka,0.0,5.420918367346939e-05,7.4404761904761905e-06,6.802721088435374e-05,0.00037733843537414967,4.995748299319728e-05,2.8698979591836733e-05,5.314625850340136e-06,0.0033078231292517006,0.0011490221088435375,8.503401360544217e-05,0.000428358843537415,0.0,0.1169724770642202,0.016055045871559637,0.1467889908256881,0.8142201834862387,0.1077981651376147,0.061926605504587166,0.011467889908256883,7.137614678899084,2.4793577981651382,0.18348623853211013,0.9243119266055049
396,core_universal_12cities,12,12城共有基因,12城共有基因,Singapore,新加坡,0.006381802721088435,2.2727358758398784,0.0009321853741496599,0.006381802721088435,0.06735038389778936,3.343513900038407,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Dhaka|NewDelhi|Manila,0.001762329931972789,0.006381802721088435,0.004498299319727891,0.0009321853741496599,0.002202380952380952,0.001833545918367347,0.001962159863945578,0.002184311224489796,0.0020780187074829932,0.0061362670068027215,0.002183248299319728,0.0015412414965986394,0.627614270843191,2.2727358758398784,1.6019683921642847,0.33197690924576506,0.7843285700766536,0.6529762468060943,0.6987792183211884,0.7778934418472603,0.7400397463802403,2.1852938393110626,0.77751490489259,0.5488785842717895
397,regional_3to5cities,4,区域型 3-5城,区域型 3-5城,Amsterdam,阿姆斯特丹,0.003799957482993197,6.098947967017344,2.1258503401360543e-05,0.003799957482993197,0.33974929886212124,2.3669740046541463,Amsterdam|Dhaka|NewDelhi|Manila,7.334183673469388e-05,0.0001445578231292517,0.003799957482993197,2.1258503401360543e-05,0.0003720238095238095,0.00013180272108843536,0.00014774659863945577,5.420918367346939e-05,0.0002699829931972789,0.0012616921768707483,0.0006462585034013606,0.0005537840136054422,0.11771396076201307,0.23201592266135912,6.098947967017344,0.034119988626670456,0.597099800966733,0.21154392948535683,0.23713392095535965,0.08700597099800966,0.43332385555871483,2.0250213249928914,1.037247654250782,0.8888257037247654
398,pair_specific_2cities,2,双城特异,双城特异,Amsterdam,阿姆斯特丹,0.0056696428571428575,6.827520000000001,0.0,0.0056696428571428575,0.6405349044036933,1.288668888030905,Amsterdam|Paris,2.1258503401360544e-06,1.3818027210884354e-05,0.0056696428571428575,0.0002540391156462585,0.003838222789115646,9.566326530612244e-06,3.1887755102040818e-06,5.5272108843537416e-05,3.1887755102040818e-06,6.377551020408164e-05,5.208333333333334e-05,0.0,0.00256,0.016640000000000002,6.827520000000001,0.30591999999999997,4.62208,0.01152,0.0038400000000000005,0.06656000000000001,0.0038400000000000005,0.07680000000000001,0.06272000000000001,0.0
399,near_core_9to11cities,9,近核心 9-11城,近核心 9-11城,MexicoCity,墨西哥城,0.0011851615646258503,1.863509749303621,0.0001711309523809524,0.0011851615646258503,0.03972471513892495,3.44255088659628,Singapore|Amsterdam|Paris|SaoPaulo|MexicoCity|Jakarta|Dhaka|NewDelhi|Manila,0.00041879251700680274,0.0006281887755102041,0.0005771683673469388,0.00034545068027210885,0.0005208333333333333,0.0009045493197278911,0.0011851615646258503,0.0001711309523809524,0.0007153486394557824,0.0005102040816326531,0.0010629251700680273,0.0005920493197278912,0.6584958217270195,0.9877437325905293,0.9075208913649024,0.5431754874651811,0.8189415041782729,1.422284122562674,1.863509749303621,0.2690807799442897,1.124791086350975,0.8022284122562674,1.6713091922005572,0.9309192200557103
400,unused,0,未使用,未使用,SaoPaulo,圣保罗,0.0004528061224489796,1.9707016191210485,5.7397959183673466e-05,0.0004528061224489796,0.060923478583941315,3.366554114584238,,0.0001913265306122449,9.885204081632654e-05,0.00011054421768707483,8.503401360544217e-05,0.0002561649659863946,0.0004528061224489796,0.0003869047619047619,5.7397959183673466e-05,0.00026360544217687073,0.00022852891156462584,0.00024340986394557823,0.0003826530612244898,0.8326908249807247,0.4302235929067078,0.4811102544333076,0.3700848111025443,1.114880493446415,1.9707016191210485,1.6838858905165768,0.2498072474942174,1.1472629144178874,0.9946029298380878,1.059367771781033,1.6653816499614493
401,accessory_6to8cities,6,辅助型 6-8城,辅助型 6-8城,Paris,巴黎,0.0009545068027210884,1.7761661447173231,7.334183673469388e-05,0.0009545068027210884,0.06725290630703751,3.3438633535459132,HongKong|Amsterdam|Paris|SaoPaulo|MexicoCity|Sydney,0.0005389030612244898,0.00035820578231292516,0.0008343962585034014,0.00023171768707482994,0.0009545068027210884,0.0007929421768707483,0.0007397959183673469,0.0009460034013605442,0.00019770408163265307,7.334183673469388e-05,0.0004644982993197279,0.0003167517006802721,1.0028020438437448,0.6665567825943629,1.5526619416515577,0.43118509971979563,1.7761661447173231,1.4755233228943465,1.3766276578209988,1.7603428383055877,0.3678918740728532,0.1364760178012197,0.8643481127410582,0.5894181638371518
402,accessory_6to8cities,8,辅助型 6-8城,辅助型 6-8城,Sydney,悉尼,0.008223852040816326,3.4702848172235927,6.802721088435374e-05,0.008223852040816326,0.2186495543043422,2.801112047740695,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|Sydney|Manila,0.0007780612244897959,0.003359906462585034,0.0005952380952380953,0.005805697278911564,0.003208971088435374,0.004088010204081632,0.0003316326530612245,0.008223852040816326,0.00042410714285714285,6.802721088435374e-05,0.00010735544217687075,0.001446641156462585,0.3283247364880018,1.4178066831128053,0.2511773940345369,2.4498766539582864,1.3541152724826193,1.725050459744337,0.13994169096209913,3.4702848172235927,0.17896389324960751,0.028705987889661357,0.045301637138371834,0.6104507737160798
403,city_unique_1city,1,单城独有,单城独有,Paris,巴黎,0.012030187074829932,11.980945659844743,0.0,0.012030187074829932,0.9946461832770226,0.019193232187607732,Paris,0.0,0.0,1.16921768707483e-05,0.0,0.012030187074829932,3.1887755102040818e-06,0.0,4.251700680272109e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.011644318983768527,0.0,11.980945659844743,0.003175723359209598,0.0,0.004234297812279464,0.0,0.0,0.0,0.0
404,near_core_9to11cities,10,近核心 9-11城,近核心 9-11城,Paris,巴黎,0.0011500850340136054,1.4659591283730382,0.0003433248299319728,0.0011500850340136054,0.02342686024714269,3.5009780852255146,HongKong|Singapore|Amsterdam|Paris|SaoPaulo|MexicoCity|Jakarta|Dhaka|NewDelhi|Manila,0.0009247448979591837,0.0011490221088435375,0.0010044642857142856,0.00042517006802721087,0.0011500850340136054,0.0005006377551020409,0.0007536139455782313,0.0003433248299319728,0.0008992346938775511,0.0006823979591836735,0.0009406887755102041,0.0006409438775510204,1.178728689172406,1.4646042678107711,1.2803432313424408,0.5419442249068533,1.4659591283730382,0.6381393248278199,0.9605961386473975,0.43761996161228406,1.1462120356779948,0.8698204809754997,1.1990515976064129,0.8169809190470814
405,core_universal_12cities,12,12城共有基因,12城共有基因,CapeTown,开普敦,0.002581845238095238,1.229873417721519,0.001685799319727891,0.002581845238095238,0.00426231785052511,3.5696822510608692,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Dhaka|NewDelhi|Manila,0.0017049319727891156,0.0021301020408163265,0.0017729591836734694,0.002581845238095238,0.002066326530612245,0.0024022108843537414,0.002355442176870748,0.002148171768707483,0.002350127551020408,0.001685799319727891,0.001685799319727891,0.0023076105442176873,0.8121518987341771,1.0146835443037974,0.8445569620253164,1.229873417721519,0.9843037974683544,1.1443037974683543,1.1220253164556961,1.0232911392405062,1.1194936708860759,0.8030379746835442,0.8030379746835442,1.099240506329114
406,regional_3to5cities,4,区域型 3-5城,区域型 3-5城,SaoPaulo,圣保罗,0.0023639455782312924,4.859431900946832,3.188775510204082e-05,0.0023639455782312924,0.24691836692643454,2.6997694145505813,Singapore|CapeTown|SaoPaulo|MexicoCity,3.188775510204082e-05,0.0009693877551020408,0.00016050170068027212,0.0005038265306122449,0.0002848639455782313,0.0023639455782312924,0.0006356292517006802,0.0001796343537414966,0.0004538690476190476,3.295068027210884e-05,5.208333333333334e-05,0.00016900510204081632,0.06554989075018208,1.9927166788055353,0.3299344501092498,1.0356882738528768,0.5855790240349599,4.859431900946832,1.3066278222869627,0.36926438455935906,0.932993445010925,0.06773488710852148,0.10706482155863074,0.34741442097596503
407,city_unique_1city,1,单城独有,单城独有,CapeTown,开普敦,0.009046556122448979,10.151277209024945,6.3775510204081635e-06,0.009046556122448979,0.7084976689515694,1.0450249256814281,CapeTown,9.35374149659864e-05,6.3775510204081635e-06,0.00046875,0.009046556122448979,0.0004825680272108844,9.247448979591836e-05,6.909013605442177e-05,0.0001913265306122449,1.913265306122449e-05,0.00010735544217687075,5.314625850340136e-05,6.377551020408164e-05,0.10495974555213199,0.0071563462876453625,0.5259914521419341,10.151277209024945,0.5414968690984991,0.10376702117085775,0.07752708478282476,0.21469038862936085,0.021469038862936086,0.12046516250869693,0.05963621906371135,0.07156346287645363
408,unused,0,未使用,未使用,MexicoCity,墨西哥城,0.0001796343537414966,1.6031620553359682,2.657312925170068e-05,0.0001796343537414966,0.04083942594434253,3.4385546901597093,,0.0001445578231292517,9.141156462585034e-05,6.909013605442177e-05,2.657312925170068e-05,0.00017431972789115646,0.0001211734693877551,0.0001796343537414966,4.889455782312925e-05,0.00016581632653061225,9.672619047619048e-05,8.715986394557823e-05,0.00013924319727891157,1.2901185770750987,0.8158102766798419,0.616600790513834,0.23715415019762842,1.5557312252964424,1.0814229249011857,1.6031620553359682,0.4363636363636363,1.4798418972332015,0.8632411067193675,0.7778656126482212,1.242687747035573
409,pair_specific_2cities,2,双城特异,双城特异,Singapore,新加坡,0.0026105442176870748,5.165994741454865,5.314625850340136e-06,0.0026105442176870748,0.3450714887014271,2.347894153658516,HongKong|Singapore,0.0019058248299319727,0.0026105442176870748,9.35374149659864e-05,0.00021364795918367346,0.0001913265306122449,0.00014774659863945577,0.00023384353741496598,0.0001371173469387755,9.35374149659864e-05,0.0002264030612244898,5.314625850340136e-06,0.00020514455782312925,3.771428571428572,5.165994741454865,0.18510078878177041,0.42278702892199826,0.378615249780894,0.2923751095530237,0.46275197195442597,0.2713409290096407,0.18510078878177041,0.4480280455740579,0.010517090271691499,0.4059596844872919
410,unused,0,未使用,未使用,Paris,巴黎,0.00012011054421768707,4.318471337579617,3.1887755102040818e-06,0.00012011054421768707,0.1729174028068292,2.965060095936578,,2.8698979591836733e-05,2.7636054421768708e-05,1.4880952380952381e-05,3.1887755102040818e-06,0.00012011054421768707,4.251700680272109e-06,2.1258503401360543e-05,1.3818027210884354e-05,4.464285714285714e-05,9.566326530612244e-06,3.295068027210884e-05,1.2755102040816327e-05,1.0318471337579618,0.9936305732484076,0.535031847133758,0.11464968152866242,4.318471337579617,0.15286624203821655,0.7643312101910827,0.4968152866242038,1.6050955414012738,0.34394904458598724,1.1847133757961783,0.4585987261146497
411,regional_3to5cities,5,区域型 3-5城,区域型 3-5城,SaoPaulo,圣保罗,0.0009056122448979592,1.7364130434782608,0.00017644557823129253,0.0009056122448979592,0.04666204766191684,3.417680809646321,Singapore|Amsterdam|SaoPaulo|MexicoCity|Manila,0.0004326105442176871,0.0006271258503401361,0.0008843537414965987,0.0003826530612244898,0.00026679421768707485,0.0009056122448979592,0.0007164115646258503,0.0002891156462585034,0.0002891156462585034,0.00017644557823129253,0.0004581207482993197,0.0008301445578231293,0.8294836956521738,1.2024456521739129,1.6956521739130432,0.733695652173913,0.5115489130434783,1.7364130434782608,1.373641304347826,0.5543478260869565,0.5543478260869565,0.3383152173913043,0.8783967391304346,1.591711956521739
412,pair_specific_2cities,2,双城特异,双城特异,NewDelhi,新德里,0.0009119897959183673,7.632320237212751,0.0,0.0009119897959183673,0.7135569137499567,1.026887722797241,Dhaka|NewDelhi,0.0,0.0,0.0,0.0,0.0,1.0629251700680272e-06,6.3775510204081635e-06,0.0,2.1258503401360544e-06,0.000508078231292517,0.0009119897959183673,4.251700680272109e-06,0.0,0.0,0.0,0.0,0.0,0.008895478131949594,0.05337286879169756,0.0,0.017790956263899187,4.252038547071905,7.632320237212751,0.035581912527798375
413,near_core_9to11cities,10,近核心 9-11城,近核心 9-11城,NewDelhi,新德里,0.0035023384353741497,2.67795462241788,0.00021258503401360543,0.0035023384353741497,0.09187480537565595,3.255594768688375,Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Dhaka|NewDelhi|Manila,0.00024872448979591837,0.00021258503401360543,0.0006823979591836735,0.001326530612244898,0.0013084608843537415,0.001332908163265306,0.0027221513605442177,0.0011447704081632654,0.0010406037414965987,0.0007153486394557824,0.0035023384353741497,0.0014572704081632652,0.1901794784964443,0.16254656281747373,0.5217744666440908,1.0142905519810361,1.0004740941415509,1.0191669488655604,2.0814087368777514,0.8753132407720962,0.795665424991534,0.5469691838807992,2.67795462241788,1.1142566881137825
414,accessory_6to8cities,6,辅助型 6-8城,辅助型 6-8城,Singapore,新加坡,0.010359268707482994,5.71808536644991,4.251700680272109e-06,0.010359268707482994,0.4089914602187368,2.1187434527217963,HongKong|Singapore|SaoPaulo|Jakarta|Dhaka|Manila,0.0005973639455782313,0.010359268707482994,4.251700680272109e-06,5.314625850340136e-05,1.4880952380952381e-05,0.0014508928571428572,3.295068027210884e-05,8.928571428571429e-05,0.0015401785714285715,0.005756802721088436,0.0002508503401360544,0.0015901360544217688,0.32973157971935657,5.71808536644991,0.0023468439837676623,0.029335549797095777,0.008213953943186818,0.8008605094607149,0.018188040874199382,0.04928372365912091,0.8501442331198357,3.177626754021415,0.1384637950422921,0.8777196499291058
415,regional_3to5cities,5,区域型 3-5城,区域型 3-5城,Sydney,悉尼,0.03289753401360544,7.300676206950779,0.0,0.03289753401360544,0.5459131885469217,1.6278841911313235,Singapore|Amsterdam|CapeTown|Paris|Sydney,0.0,0.0006122448979591836,0.006510416666666667,0.011766581632653062,0.0012861394557823129,0.00036245748299319725,0.00036458333333333335,0.03289753401360544,6.27125850340136e-05,5.314625850340136e-06,7.334183673469388e-05,0.00013180272108843536,0.0,0.13587041987733922,1.4448026419248312,2.6112596320176134,0.2854222362006605,0.08043717565654977,0.08090894794779055,7.300676206950779,0.013917282591602454,0.0011794307281019027,0.016276144047806262,0.02924988205692719
416,city_unique_1city,1,单城独有,单城独有,HongKong,香港,0.0014742772108843538,10.710424710424707,2.1258503401360544e-06,0.0014742772108843538,0.7852507872321298,0.7698678748322034,HongKong,0.0014742772108843538,7.653061224489796e-05,2.1258503401360544e-06,2.1258503401360544e-06,2.1258503401360544e-06,2.33843537414966e-05,4.251700680272109e-06,2.1258503401360544e-06,1.3818027210884354e-05,1.3818027210884354e-05,2.4447278911564625e-05,1.2755102040816327e-05,10.710424710424707,0.5559845559845558,0.01544401544401544,0.01544401544401544,0.01544401544401544,0.16988416988416985,0.03088803088803088,0.01544401544401544,0.10038610038610035,0.10038610038610035,0.17760617760617756,0.09266409266409265
417,core_universal_12cities,12,12城共有基因,12城共有基因,CapeTown,开普敦,0.005984268707482993,2.072710538426139,0.001332908163265306,0.005984268707482993,0.04192092419275828,3.4346775594945433,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Dhaka|NewDelhi|Manila,0.0020482568027210884,0.001332908163265306,0.002150297619047619,0.005984268707482993,0.002977253401360544,0.002224702380952381,0.0032578656462585033,0.0036171343537414967,0.0019483418367346938,0.0019281462585034014,0.005326318027210885,0.0018505527210884354,0.7094339622641509,0.46166589967786464,0.7447768062586285,2.072710538426139,1.0312011044638747,0.7705476300046019,1.1283939254486883,1.2528301886792452,0.6748274275195582,0.6678324896456511,1.8448228255867465,0.6409572020248504
418,regional_3to5cities,4,区域型 3-5城,区域型 3-5城,Sydney,悉尼,0.0018813775510204082,3.595125253893026,6.3775510204081635e-06,0.0018813775510204082,0.24306766171907246,2.713574048320306,HongKong|CapeTown|Sydney|Jakarta,0.0005676020408163265,0.00030187074829931973,8.503401360544217e-06,0.0017081207482993197,6.3775510204081635e-06,0.0004761904761904762,0.00024766156462585035,0.0018813775510204082,0.0007334183673469388,0.00016369047619047618,3.295068027210884e-05,0.0001519982993197279,1.0846310088016247,0.5768449559918754,0.01624915368991198,3.2640487474610693,0.012186865267433986,0.9099526066350709,0.47325660121868646,3.595125253893026,1.4014895057549084,0.31279620853080564,0.06296547054840892,0.2904536222071767
419,near_core_9to11cities,10,近核心 9-11城,近核心 9-11城,Singapore,新加坡,0.0009917091836734694,1.6571936056838368,0.00038796768707482994,0.0009917091836734694,0.01103696965008416,3.545395378404007,HongKong|Singapore|Amsterdam|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Dhaka|NewDelhi,0.0005495323129251701,0.0009917091836734694,0.0006547619047619047,0.00038796768707482994,0.000585671768707483,0.0006823979591836735,0.0005622874149659863,0.0005516581632653061,0.0005112670068027211,0.0006345663265306123,0.0006345663265306123,0.0004347363945578231,0.9182948490230908,1.6571936056838368,1.094138543516874,0.6483126110124335,0.9786856127886326,1.1403197158081708,0.9396092362344584,0.9218472468916521,0.8543516873889877,1.060390763765542,1.060390763765542,0.7264653641207817
420,city_unique_1city,1,单城独有,单城独有,Amsterdam,阿姆斯特丹,0.047571215986394556,11.995175663904588,0.0,0.047571215986394556,0.9985732262112461,0.005114930529694619,Amsterdam,0.0,0.0,0.047571215986394556,0.0,1.913265306122449e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.995175663904588,0.0,0.004824336095414648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,pair_specific_2cities,2,双城特异,双城特异,HongKong,香港,0.01272108843537415,10.029050279329608,0.0,0.01272108843537415,0.7443830031851196,0.9163773481283054,HongKong|MexicoCity,0.01272108843537415,5.208333333333334e-05,0.0,0.0,9.566326530612244e-06,4.67687074829932e-05,0.0015412414965986394,0.0004262329931972789,3.50765306122449e-05,6.3775510204081635e-06,4.251700680272109e-06,0.0003784013605442177,10.029050279329608,0.04106145251396648,0.0,0.0,0.007541899441340781,0.03687150837988827,1.2150837988826815,0.3360335195530726,0.0276536312849162,0.005027932960893855,0.0033519553072625693,0.2983240223463687
422,city_unique_1city,1,单城独有,单城独有,Sydney,悉尼,0.0005707908163265306,9.603576751117735,0.0,0.0005707908163265306,0.7113104704265316,1.0349411378717153,Sydney,1.0629251700680272e-06,2.1258503401360544e-06,0.0,2.1258503401360544e-06,1.2755102040816327e-05,0.0,1.16921768707483e-05,0.0005707908163265306,2.1258503401360544e-06,1.0629251700680271e-05,9.991496598639456e-05,0.0,0.01788375558867362,0.03576751117734724,0.0,0.03576751117734724,0.21460506706408347,0.0,0.19672131147540986,9.603576751117735,0.03576751117734724,0.17883755588673622,1.6810730253353205,0.0
423,accessory_6to8cities,6,辅助型 6-8城,辅助型 6-8城,HongKong,香港,0.001017219387755102,2.152577319587629,9.35374149659864e-05,0.001017219387755102,0.07604098966239947,3.312358404263729,HongKong|MexicoCity|Jakarta|Dhaka|NewDelhi|Manila,0.001017219387755102,0.0003422619047619048,9.35374149659864e-05,0.0002147108843537415,0.0002561649659863946,0.00014668367346938775,0.0006749574829931973,0.00022215136054421769,0.000661139455782313,0.0005920493197278912,0.0006813350340136054,0.0007684948979591837,2.152577319587629,0.7242736644798502,0.19793814432989695,0.4543580131208998,0.5420805998125587,0.3104029990627929,1.428303655107779,0.4701030927835052,1.3990627928772261,1.2528584817244612,1.4417994376757266,1.6262417994376759
424,near_core_9to11cities,9,近核心 9-11城,近核心 9-11城,HongKong,香港,0.0025563350340136056,2.6567246616956637,0.00031037414965986396,0.0025563350340136056,0.08901013994339346,3.2658644868401483,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Manila,0.0025563350340136056,0.0018197278911564626,0.0008854166666666666,0.0007695578231292517,0.001753826530612245,0.0005739795918367347,0.0008152636054421769,0.0005442176870748299,0.00031887755102040814,0.00031037414965986396,0.0003560799319727891,0.0008428996598639455,2.6567246616956637,1.8911902789284722,0.9201877934272298,0.7997790665561998,1.822700911350455,0.5965202982601491,0.8472797569732116,0.5655896161281412,0.33140016570008274,0.32256282794808055,0.37006351836509244,0.8760011046672187
425,regional_3to5cities,3,区域型 3-5城,区域型 3-5城,Paris,巴黎,0.0009449404761904762,3.2036036036036046,3.1887755102040818e-06,0.0009449404761904762,0.21549421170068772,2.8124238326517244,Amsterdam|CapeTown|Paris,0.0002944302721088435,3.1887755102040818e-06,0.0008088860544217687,0.000550595238095238,0.0009449404761904762,0.00014562074829931973,1.7006802721088435e-05,3.188775510204082e-05,0.00014562074829931973,0.0002657312925170068,0.0003241921768707483,7.4404761904761905e-06,0.9981981981981984,0.010810810810810815,2.742342342342343,1.8666666666666671,3.2036036036036046,0.49369369369369387,0.05765765765765767,0.10810810810810816,0.49369369369369387,0.9009009009009012,1.0990990990990994,0.025225225225225235
426,accessory_6to8cities,7,辅助型 6-8城,辅助型 6-8城,Dhaka,达卡,0.0022427721088435376,2.831264676283127,0.00021577380952380953,0.0022427721088435376,0.08221900205813915,3.2902104614960117,Singapore|CapeTown|Sydney|Jakarta|Dhaka|NewDelhi|Manila,0.00021577380952380953,0.001095875850340136,0.00024340986394557823,0.0006324404761904762,0.00041241496598639455,0.0004846938775510204,0.00036458333333333335,0.0009375,0.0010767431972789115,0.0022427721088435376,0.0007227891156462585,0.0010767431972789115,0.27239181482723923,1.3834283797383429,0.30727943643072797,0.7983898020798391,0.5206306608520631,0.6118752096611876,0.4602482388460249,1.1834954713183496,1.3592754109359277,2.831264676283127,0.9124454880912446,1.3592754109359277
