unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_002441,HongKong,7,7,151.3,11,2.9942,0.0,0.0,0.5,22.26672,114.130929,11|21|25|14|16,0.1689|0.1199|0.1109|0.0942|0.0919,
unit_002443,HongKong,3,3,52.6,26,3.0149,0.0,0.0,0.5,22.284806,114.137657,26|8|28|23|24,0.1590|0.1060|0.0851|0.0826|0.0812,
unit_002444,HongKong,26,26,463.9,22,2.8317,0.0,0.18326,0.5457,22.33667,114.147989,22|24|26|9|13,0.1247|0.0980|0.0962|0.0891|0.0871,
unit_002445,HongKong,4,4,77.8,0,2.9496,0.0,0.0,0.5,22.341536,114.14214,0|9|1|16|2,0.1598|0.1091|0.0983|0.0877|0.0775,
unit_002446,HongKong,3,5,53.8,14,3.0734,1e-05,0.0,0.5,22.336729,114.144652,14|9|0|27|22,0.1362|0.1304|0.1216|0.1179|0.1030,
unit_002447,HongKong,12,12,235.7,0,2.9728,0.0,0.0,0.5,22.336833,114.143406,0|27|22|8|14,0.1347|0.1148|0.1027|0.0917|0.0792,
unit_002448,HongKong,5,5,108.2,8,2.9637,0.0,0.1666,0.5416,22.33579,114.142273,8|22|9|25|18,0.1328|0.1013|0.0953|0.0809|0.0666,
unit_002449,HongKong,13,13,205.5,11,3.0186,0.0,0.0,0.5,22.344328,114.138955,11|31|21|25|15,0.1675|0.1096|0.0894|0.0866|0.0842,
unit_002450,HongKong,7,7,110.8,0,2.9606,0.0,0.0,0.5,22.339704,114.148568,0|1|13|27|31,0.1282|0.1071|0.0985|0.0864|0.0776,
unit_002451,HongKong,9,9,200.4,21,2.8505,0.0,0.0,0.5,22.365667,114.150927,21|11|24|4|19,0.1379|0.0890|0.0840|0.0785|0.0736,
unit_002452,HongKong,7,7,153.3,21,2.9991,0.0,0.0,0.5,22.347904,114.151706,21|14|25|11|9,0.1432|0.1234|0.0955|0.0862|0.0830,
unit_002453,HongKong,8,8,175.9,8,2.8998,0.0,0.0,0.5,22.361311,114.162393,8|13|2|23|10,0.1066|0.0759|0.0753|0.0598|0.0594,
unit_002454,HongKong,8,8,175.9,0,2.912,0.0,0.0,0.5,22.363127,114.164362,0|1|21|24|10,0.1620|0.1367|0.0951|0.0918|0.0814,
unit_002455,HongKong,12,19,230.6,22,3.0926,0.0004,0.04544,0.5113,22.288375,114.138668,22|26|9|31|0,0.1376|0.1045|0.0996|0.0915|0.0884,
unit_002456,HongKong,19,23,455.6,0,3.0134,0.0003,0.0,0.4999,22.28906,114.142261,0|31|22|1|6,0.1515|0.1386|0.1041|0.0854|0.0791,
unit_002457,HongKong,5,8,106.8,0,3.0291,2e-05,0.04544,0.5114,22.288581,114.139238,0|1|31|22|9,0.1400|0.1334|0.1238|0.1019|0.0952,
unit_002458,HongKong,12,16,280.0,31,2.9956,0.00011,0.06178,0.5154,22.288913,114.143042,31|0|22|6|8,0.1487|0.1356|0.1345|0.0957|0.0796,
unit_002459,HongKong,6,7,127.3,0,2.9124,0.0,0.06178,0.5154,22.288826,114.140988,0|1|31|27|8,0.1776|0.1546|0.1229|0.0908|0.0584,
unit_002460,HongKong,5,8,101.8,0,3.0362,3e-05,0.04638,0.5116,22.288364,114.139336,0|1|31|22|9,0.1386|0.1311|0.1235|0.1049|0.0966,
unit_002461,HongKong,7,7,151.8,22,2.8366,0.0,0.0,0.5,22.287333,114.152378,22|26|9|8|24,0.1326|0.1173|0.0939|0.0795|0.0782,
unit_002462,HongKong,8,8,177.1,1,2.8453,0.0,0.0,0.5,22.287045,114.15427,1|0|27|8|22,0.1647|0.1261|0.0695|0.0693|0.0647,
unit_002463,HongKong,17,22,337.7,1,2.8547,1e-05,0.1277,0.5319,22.288722,114.146399,1|0|9|27|31,0.1546|0.1252|0.1041|0.0861|0.0767,
unit_002468,HongKong,6,6,127.2,19,3.0193,0.0,0.0,0.5,22.273256,114.124888,19|22|21|16|28,0.1138|0.1039|0.1039|0.0996|0.0868,
unit_002469,HongKong,8,8,178.1,26,3.0013,0.0,0.1472,0.5367,22.272999,114.120734,26|28|11|23|21,0.1252|0.1006|0.0964|0.0850|0.0830,
unit_002470,HongKong,8,8,178.1,21,3.0484,0.0,0.1472,0.5367,22.273723,114.119129,21|24|16|2|28,0.1388|0.0983|0.0913|0.0835|0.0738,
unit_002471,HongKong,22,22,434.2,23,3.0213,0.0,0.0,0.5,22.265852,114.133236,23|25|21|11|14,0.1141|0.1130|0.1044|0.1022|0.0957,
unit_002472,HongKong,10,10,162.9,26,2.9899,0.0,0.0,0.5,22.284548,114.147368,26|22|8|2|23,0.1223|0.1217|0.0927|0.0817|0.0792,
unit_002473,HongKong,8,8,175.8,19,3.0325,0.0,0.0,0.5,22.264832,114.150624,19|21|11|28|24,0.1037|0.0991|0.0892|0.0830|0.0804,
unit_002475,HongKong,7,7,163.2,19,2.9712,0.0,0.0,0.5,22.333465,114.028615,19|21|4|15|31,0.1091|0.1016|0.0788|0.0778|0.0746,
unit_002476,HongKong,8,8,176.6,16,3.0042,0.0,0.0,0.5,22.33969,114.134992,16|14|31|28|9,0.0941|0.0833|0.0808|0.0752|0.0699,
unit_002478,HongKong,24,24,488.2,14,3.0021,0.0,0.0,0.5,22.341518,114.137912,14|10|0|28|13,0.1126|0.1100|0.1098|0.0926|0.0825,
unit_002479,HongKong,6,6,133.1,1,2.9713,0.0,0.0,0.5,22.334701,114.134201,1|0|25|14|18,0.1577|0.1027|0.1011|0.0925|0.0770,
unit_002480,HongKong,27,31,535.0,25,3.0439,0.00016,0.0,0.5,22.338814,114.140454,25|27|11|16|28,0.1149|0.1083|0.1065|0.1023|0.0903,
unit_002481,HongKong,7,7,155.8,11,2.9683,0.0,0.14054,0.5351,22.291302,113.932892,11|0|19|4|10,0.1276|0.0927|0.0904|0.0900|0.0833,
unit_002482,HongKong,12,16,285.6,1,2.9441,2e-05,0.14054,0.5351,22.290823,113.935062,1|0|31|21|10,0.1510|0.1475|0.1010|0.0974|0.0904,
unit_002483,HongKong,17,17,305.0,22,2.8317,0.0,0.18326,0.5457,22.337259,114.147761,22|24|26|9|13,0.1247|0.0980|0.0962|0.0891|0.0871,
