unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_003308,HongKong,16,16,327.6,18,3.149,0.0,0.0,0.5,22.443821,114.045066,18|26|8|20|6,0.1222|0.0858|0.0812|0.0737|0.0662,
unit_003309,HongKong,11,11,213.3,26,3.0996,0.0,0.0,0.5,22.444268,114.041494,26|18|6|2|3,0.1081|0.0989|0.0805|0.0790|0.0737,
unit_003310,HongKong,21,21,288.4,9,2.8365,0.0,0.0,0.5,22.450525,114.048371,9|26|12|15|11,0.1815|0.0781|0.0682|0.0661|0.0538,
unit_003311,HongKong,8,8,177.6,15,3.0793,0.0,0.0,0.5,22.457614,114.151258,15|12|7|17|30,0.1058|0.0790|0.0747|0.0707|0.0687,
unit_003312,HongKong,8,8,181.9,15,3.1193,0.0,0.0,0.5,22.458876,114.145413,15|12|7|18|4,0.1275|0.1058|0.0645|0.0640|0.0637,
unit_003313,HongKong,7,8,152.5,9,3.0174,0.0,0.10623,0.5265,22.466847,114.151449,9|4|27|20|18,0.0989|0.0896|0.0799|0.0698|0.0648,
unit_003314,HongKong,5,8,101.7,9,3.0344,0.0,0.08533,0.5213,22.468001,114.152184,9|1|10|3|4,0.1469|0.0782|0.0640|0.0584|0.0580,
unit_003316,HongKong,4,9,76.3,10,3.0868,0.0,0.08026,0.5201,22.469183,114.15261,10|16|8|3|12,0.1148|0.0977|0.0720|0.0572|0.0530,
unit_003317,HongKong,8,15,178.0,9,2.9786,0.0,0.04826,0.5121,22.473898,114.153555,9|12|3|1|20,0.1648|0.0893|0.0802|0.0725|0.0575,
unit_003318,HongKong,14,19,279.4,9,2.9065,2e-05,0.04826,0.5121,22.476255,114.153891,9|12|3|1|15,0.1332|0.0919|0.0764|0.0727|0.0499,
