gene,class,prevalence_n_cities,category,label,top_city,top_city_zh,top_share,top_lift_vs_global_mean,min_share_across_12,max_share,city_specificity_0to1,city_entropy_bits,present_cities_by_share,share_HongKong,share_Singapore,share_Amsterdam,share_CapeTown,share_Paris,share_SaoPaulo,share_MexicoCity,share_Sydney,share_Jakarta,share_Dhaka,share_NewDelhi,share_Manila,lift_HongKong,lift_Singapore,lift_Amsterdam,lift_CapeTown,lift_Paris,lift_SaoPaulo,lift_MexicoCity,lift_Sydney,lift_Jakarta,lift_Dhaka,lift_NewDelhi,lift_Manila
402,regional_3to5cities,5,植被,树冠,Amsterdam,阿姆斯特丹,0.0025297619,4.0794172,1.3818027e-05,0.0025297619,0.24422965,2.7094084,Amsterdam|Paris|NewDelhi|CapeTown|Sydney,1.5943878e-05,8.5034014e-05,0.0025297619,0.00069621599,0.0013520408,0.0002997449,0.00030293367,0.00069090136,1.3818027e-05,0.00021045918,0.0012053571,3.9328231e-05,0.025710613,0.13712327,4.0794172,1.1226968,2.18026,0.48335952,0.48850164,1.1141266,0.022282531,0.33938009,1.9437223,0.063419511
403,accessory_6to8cities,7,建筑立面,建筑·结构,Jakarta,雅加达,0.0010406037,1.9028183,6.6964286e-05,0.0010406037,0.075137919,3.3155959,Jakarta|Manila|Dhaka|MexicoCity|CapeTown|SaoPaulo|HongKong,0.00056016156,0.00020727041,0.00024659864,0.00067602041,0.00022640306,0.00059630102,0.00080994898,6.6964286e-05,0.0010406037,0.00086415816,0.00030080782,0.0009672619,1.0242954,0.37900875,0.45092323,1.2361516,0.41399417,1.090379,1.4810496,0.12244898,1.9028183,1.5801749,0.55004859,1.7687075
404,core_universal_12cities,12,路面·道路,车行道,CapeTown,开普敦,0.033790391,2.2524932,0.0066135204,0.033790391,0.036839974,3.4528926,CapeTown|Sydney|MexicoCity|SaoPaulo|Paris|Amsterdam|NewDelhi|Dhaka|Manila|Jakarta|HongKong|Singapore,0.0083131378,0.0066135204,0.014398384,0.033790391,0.015119048,0.016034226,0.019369685,0.019516369,0.010280612,0.011481718,0.013763818,0.011335034,0.5541601,0.44086231,0.95980727,2.2524932,1.0078472,1.0688537,1.291198,1.300976,0.68531345,0.76538005,0.9175066,0.75560201
405,near_core_9to11cities,11,路面·道路,车行道,Manila,马尼拉,0.0094812925,1.9598652,0.00036989796,0.0094812925,0.067439064,3.343196,Manila|Dhaka|Jakarta|MexicoCity|SaoPaulo|NewDelhi|CapeTown|Singapore|Paris|HongKong|Sydney,0.001832483,0.0036065051,0.00036989796,0.0056802721,0.0035831207,0.0060310374,0.0064944728,0.001477466,0.0066964286,0.0069802296,0.0058195153,0.0094812925,0.3787901,0.74549583,0.07646111,1.1741614,0.74066208,1.2466676,1.3424637,0.30540501,1.3842098,1.4428739,1.2029442,1.9598652
406,accessory_6to8cities,7,建筑立面,矮墙·巷弄,MexicoCity,墨西哥城,0.0024043367,2.9828571,0.0001349915,0.0024043367,0.10632102,3.2038056,MexicoCity|Jakarta|SaoPaulo|CapeTown|Manila|Paris|NewDelhi,0.0001775085,0.00030505952,0.0001349915,0.00086840986,0.0008110119,0.0012988946,0.0024043367,0.00045812075,0.001349915,0.00036989796,0.00066645408,0.00082801871,0.22021978,0.37846154,0.16747253,1.0773626,1.0061538,1.6114286,2.9828571,0.56835165,1.6747253,0.4589011,0.82681319,1.0272527
407,regional_3to5cities,5,建筑立面,建筑·结构,HongKong,香港,0.010560162,7.776908,3.295068e-05,0.010560162,0.45817177,1.9424339,HongKong|Singapore|Amsterdam|Paris|Manila,0.010560162,0.0017017432,0.0011065051,0.0001775085,0.00090242347,0.00031887755,0.00038796769,0.00012436224,3.295068e-05,0.00024553571,0.00010310374,0.0006335034,7.776908,1.253229,0.8148728,0.13072407,0.66457926,0.23483366,0.28571429,0.091585127,0.024266145,0.18082192,0.07592955,0.4665362
408,core_universal_12cities,12,路面·道路,车行道,CapeTown,开普敦,0.0021800595,1.5761768,0.00098745748,0.0021800595,0.0098175744,3.5497669,CapeTown|Sydney|Manila|Amsterdam|Jakarta|MexicoCity|Singapore|Paris|HongKong|NewDelhi|Dhaka|SaoPaulo,0.0012244898,0.0013616071,0.0015082908,0.0021800595,0.0012276786,0.00098745748,0.0013722364,0.001690051,0.0014190051,0.0010267857,0.0010873724,0.0015125425,0.88530259,0.98443804,1.0904899,1.5761768,0.88760807,0.71392891,0.99212296,1.221902,1.0259366,0.74236311,0.78616715,1.0935639
409,core_universal_12cities,12,建筑立面,窗·竖构件,CapeTown,开普敦,0.0032536139,1.2153658,0.0018675595,0.0032536139,0.0055804723,3.5649567,CapeTown|SaoPaulo|MexicoCity|Singapore|Sydney|Paris|Manila|NewDelhi|Jakarta|HongKong|Amsterdam|Dhaka,0.0022576531,0.002897534,0.0019717262,0.0032536139,0.0027954932,0.0032153486,0.0031568878,0.0028008078,0.0025393282,0.0018675595,0.0025807823,0.0027880527,0.84333124,1.0823545,0.73652516,1.2153658,1.0442378,1.201072,1.1792344,1.0462231,0.94854912,0.6976144,0.96403401,1.0414585
410,near_core_9to11cities,9,建筑立面,沿街立面,HongKong,香港,0.0037287415,3.1622596,2.1258503e-05,0.0037287415,0.17018157,2.974868,HongKong|Singapore|Dhaka|SaoPaulo|Amsterdam|Paris|Sydney|NewDelhi|MexicoCity,0.0037287415,0.0024160289,0.00083758503,2.1258503e-05,0.00072704082,0.0019515306,0.00052614796,0.00061118197,0.00027954932,0.0023713861,0.00053146259,0.0001477466,3.1622596,2.0489784,0.71033654,0.018028846,0.61658654,1.6550481,0.44621394,0.51832933,0.23707933,2.0111178,0.45072115,0.12530048
411,near_core_9to11cities,10,建筑立面,窗·竖构件,Dhaka,达卡,0.003408801,2.5746973,0.00023384354,0.003408801,0.080566493,3.2961346,Dhaka|Sydney|Singapore|Manila|Jakarta|SaoPaulo|CapeTown|NewDelhi|MexicoCity|Paris,0.00023384354,0.0020089286,0.00046130952,0.00097682823,0.00059311224,0.0010310374,0.00081632653,0.0022374575,0.001392432,0.003408801,0.00097576531,0.0017517007,0.17662407,1.5173613,0.34843112,0.73780692,0.44798287,0.77875159,0.61657858,1.6899712,1.0517161,2.5746973,0.73700408,1.3230749
412,core_universal_12cities,12,路面·道路,车行道,Sydney,悉尼,0.0040529337,1.3468739,0.0012882653,0.0040529337,0.021124767,3.509231,Sydney|Paris|Singapore|CapeTown|SaoPaulo|HongKong|Amsterdam|MexicoCity|Manila|Jakarta|Dhaka|NewDelhi,0.0031611395,0.0039934099,0.0030622874,0.0038764881,0.0040072279,0.0033758503,0.0030272109,0.0040529337,0.0023501276,0.0013839286,0.0012882653,0.0025308248,1.0505122,1.3270929,1.0176616,1.2882374,1.3316849,1.1218651,1.0060049,1.3468739,0.78099611,0.45990816,0.42811727,0.84104557
413,accessory_6to8cities,7,建筑立面,住宅·楼房,Singapore,新加坡,0.0054804422,4.9780352,2.3384354e-05,0.0054804422,0.23762093,2.7331004,Singapore|HongKong|Amsterdam|Sydney|CapeTown|Paris|MexicoCity,0.0017240646,0.0054804422,0.0012776361,0.001065051,0.00071428571,0.00048788265,0.00054953231,0.0012329932,0.00016156463,5.8460884e-05,2.3384354e-05,0.00043579932,1.566015,4.9780352,1.1605117,0.96741492,0.64880521,0.44315713,0.4991552,1.1199614,0.14675356,0.053101617,0.021240647,0.39584842
414,pair_specific_2cities,2,植被,树丛·灌木,Paris,巴黎,0.0059385629,8.101015,0,0.0059385629,0.70323455,1.063893,Paris|Amsterdam,2.3384354e-05,1.0629252e-05,0.0026828231,1.0629252e-05,0.0059385629,2.1258503e-05,6.377551e-06,8.7159864e-05,0,0,4.2517007e-06,1.1692177e-05,0.031899468,0.014499758,3.659739,0.014499758,8.101015,0.028999517,0.008699855,0.11889802,0,0,0.0057999033,0.015949734
415,regional_3to5cities,3,植被,树冠,NewDelhi,新德里,0.0081048044,8.0538685,3.7202381e-05,0.0081048044,0.51907435,1.7241004,NewDelhi|CapeTown|Manila,4.5705782e-05,3.7202381e-05,0.00010522959,0.0014402636,5.952381e-05,9.460034e-05,0.00010204082,0.00019664116,0.00034545068,0.00025510204,0.0081048044,0.0012893282,0.045418537,0.036968577,0.10456826,1.431212,0.059149723,0.094005809,0.10139952,0.19540533,0.34327964,0.25349881,8.0538685,1.2812252
416,regional_3to5cities,3,建筑立面,住宅·楼房,Singapore,新加坡,0.0038860544,6.4584131,4.2517007e-06,0.0038860544,0.4284974,2.0488154,Singapore|Amsterdam|Paris,0.00011160714,0.0038860544,0.001264881,2.0195578e-05,0.0010980017,0.0001690051,3.9328231e-05,0.00042091837,4.9957483e-05,0.0001264881,4.2517007e-06,2.9761905e-05,0.18548506,6.4584131,2.102164,0.033563963,1.8248197,0.28087737,0.065361401,0.69954365,0.083026645,0.2102164,0.0070660974,0.049462682
417,unused,0,路面·道路,路口·人行道,NewDelhi,新德里,0.00036564626,3.4314214,0,0.00036564626,0.21032824,2.8309436,,4.4642857e-05,6.377551e-06,0,0.00025935374,0.00026254252,9.1411565e-05,3.7202381e-05,4.3579932e-05,5.952381e-05,3.5076531e-05,0.00036564626,7.3341837e-05,0.41895261,0.059850374,0,2.4339152,2.4638404,0.85785535,0.34912718,0.40897755,0.55860349,0.32917705,3.4314214,0.6882793
418,near_core_9to11cities,11,路面·道路,路口·人行道,CapeTown,开普敦,0.0064997874,2.7722997,5.7397959e-05,0.0064997874,0.10957008,3.1921579,CapeTown|Jakarta|Manila|SaoPaulo|Dhaka|NewDelhi|MexicoCity|Singapore|Sydney|Paris|HongKong,0.00066326531,0.0016507228,5.7397959e-05,0.0064997874,0.00079719388,0.0033715986,0.0020248724,0.00091092687,0.0038658588,0.0027264031,0.0021279762,0.0034385629,0.28289697,0.70406891,0.024481469,2.7722997,0.3400204,1.4380596,0.86365182,0.38852998,1.6488723,1.1628698,0.90762779,1.4666213
419,accessory_6to8cities,6,植被,树丛·灌木,Singapore,新加坡,0.0061022534,4.6093938,1.1692177e-05,0.0061022534,0.32117909,2.4335475,Singapore|Dhaka|Manila|SaoPaulo|Jakarta|HongKong,0.0010342262,0.0061022534,1.1692177e-05,0.00010841837,2.5510204e-05,0.0012308673,3.082483e-05,9.460034e-05,0.0012308673,0.0042166241,0.0003295068,0.0014710884,0.78121236,4.6093938,0.0088317945,0.081894821,0.01926937,0.92974709,0.023283822,0.071457246,0.92974709,3.1850662,0.24889603,1.1112003
420,core_universal_12cities,12,路面·道路,路肩·开阔地,Singapore,新加坡,0.0046577381,1.9184939,0.00095344388,0.0046577381,0.039193815,3.4444541,Singapore|Paris|HongKong|SaoPaulo|Manila|Jakarta|CapeTown|Amsterdam|MexicoCity|NewDelhi|Sydney|Dhaka,0.0029028486,0.0046577381,0.0020333759,0.0021534864,0.004303784,0.0028624575,0.0017867772,0.001122449,0.002329932,0.00095344388,0.0015221088,0.0025053146,1.1956657,1.9184939,0.83753512,0.88700792,1.7727024,1.1790288,0.73596264,0.46232989,0.95968477,0.39271772,0.62694735,1.0319238
421,accessory_6to8cities,8,车辆,车辆,HongKong,香港,0.0029379252,3.5610908,0.00016794218,0.0029379252,0.10361493,3.2135069,HongKong|Paris|Amsterdam|Sydney|MexicoCity|SaoPaulo|Dhaka|NewDelhi,0.0029379252,0.00038052721,0.00091943027,0.00044642857,0.0011277636,0.00075467687,0.00075892857,0.00088860544,0.00016794218,0.00054421769,0.00054102891,0.00043261054,3.5610908,0.46124114,1.1144514,0.54112089,1.3669744,0.91475199,0.91990552,1.0770883,0.20356453,0.65965214,0.65578699,0.52437191
422,core_universal_12cities,12,建筑立面,矮墙·巷弄,HongKong,香港,0.0026147959,1.362252,0.0012861395,0.0026147959,0.011129582,3.5450634,HongKong|Singapore|Sydney|NewDelhi|Paris|MexicoCity|CapeTown|Jakarta|SaoPaulo|Amsterdam|Dhaka|Manila,0.0026147959,0.0025967262,0.0014285714,0.0017729592,0.0020184949,0.0015997024,0.0019982993,0.0025457058,0.0016602891,0.0014168793,0.0020950255,0.0012861395,1.362252,1.352838,0.74425473,0.92367328,1.0515921,0.83341024,1.0410706,1.3262575,0.86497462,0.73816336,1.0914629,0.67005076
423,near_core_9to11cities,10,路面·道路,路口·人行道,NewDelhi,新德里,0.0088584184,4.398276,0.00020939626,0.0088584184,0.20505792,2.8498375,NewDelhi|CapeTown|Paris|Sydney|SaoPaulo|MexicoCity|Singapore|HongKong|Amsterdam|Manila,0.00069727891,0.00078762755,0.00066007653,0.0036277636,0.0034863946,0.0014275085,0.0010618622,0.0023607568,0.00020939626,0.00039221939,0.0088584184,0.0005994898,0.34620459,0.39106342,0.32773331,1.8012138,1.731023,0.70876946,0.52722315,1.1721348,0.10396693,0.19474008,4.398276,0.29765151
424,unused,0,路面·道路,路口·人行道,CapeTown,开普敦,0.0001264881,2.7728155,1.2755102e-05,0.0001264881,0.080248815,3.2972735,,6.5901361e-05,4.1454082e-05,1.2755102e-05,0.0001264881,4.6768707e-05,3.8265306e-05,1.4880952e-05,7.9719388e-05,3.5076531e-05,1.9132653e-05,3.7202381e-05,2.9761905e-05,1.4446602,0.90873784,0.27961164,2.7728155,1.0252427,0.83883493,0.32621359,1.7475728,0.76893202,0.41941747,0.81553396,0.65242717
425,near_core_9to11cities,9,植被,沿墙绿篱,Amsterdam,阿姆斯特丹,0.0021322279,2.1125055,0.00011479592,0.0021322279,0.10467764,3.2096971,Amsterdam|Paris|MexicoCity|SaoPaulo|Sydney|HongKong|Manila|Singapore|NewDelhi,0.00087372449,0.00056335034,0.0021322279,0.00016687925,0.0020812075,0.0015114796,0.0016751701,0.0014678997,0.00029230442,0.00011479592,0.00051870748,0.00071428571,0.86564282,0.55813953,2.1125055,0.16533567,2.061957,1.4974989,1.6596753,1.4543221,0.2896007,0.11373409,0.51390961,0.70767881
426,regional_3to5cities,5,路面·道路,车行道,CapeTown,开普敦,0.00070259354,1.5660415,0.00015306122,0.00070259354,0.030432186,3.4758643,CapeTown|HongKong|Sydney|MexicoCity|SaoPaulo,0.00061968537,0.00049319728,0.00033269558,0.00070259354,0.00033163265,0.00054634354,0.0006079932,0.0006122449,0.00027317177,0.00015306122,0.00025722789,0.00045386905,1.3812438,1.099309,0.74155972,1.5660415,0.73919052,1.217769,1.3551826,1.3646594,0.6088845,0.34116486,0.57334649,1.0116486
427,regional_3to5cities,3,路面·道路,路口·人行道,Singapore,新加坡,0.00076955782,1.9519209,9.3537415e-05,0.00076955782,0.057117798,3.3801973,Singapore|Sydney|Paris,0.0004644983,0.00076955782,0.00037627551,0.00025510204,0.00061118197,0.00016581633,9.3537415e-05,0.00074511054,0.00022108844,0.00025829082,0.00038159014,0.00038903061,1.1781622,1.9519209,0.95439227,0.64704561,1.5502134,0.42057964,0.23725006,1.8899124,0.56077286,0.65513368,0.96787239,0.98674455
428,accessory_6to8cities,6,车辆,车辆·店面,Manila,马尼拉,0.0076945153,3.7870782,4.0391156e-05,0.0076945153,0.29529509,2.5263407,Manila|HongKong|MexicoCity|Jakarta|Singapore|Dhaka,0.0068877551,0.0012149235,9.7789116e-05,6.377551e-05,4.0391156e-05,0.0002912415,0.0036309524,0.00040284864,0.0028932823,0.00079294218,0.00037096088,0.0076945153,3.3900078,0.59795972,0.048129741,0.031388962,0.019879676,0.14334292,1.7870782,0.19827361,1.4240126,0.39026942,0.18257913,3.7870782
429,near_core_9to11cities,10,路面·道路,路口·人行道,NewDelhi,新德里,0.0034056122,2.0315984,0.00036989796,0.0034056122,0.063556696,3.3571141,NewDelhi|Jakarta|SaoPaulo|Dhaka|MexicoCity|Manila|HongKong|CapeTown|Paris|Singapore,0.0018707483,0.00061118197,0.00036989796,0.0013764881,0.00098745748,0.0024649235,0.002002551,0.00044111395,0.0025021259,0.002102466,0.0034056122,0.0019812925,1.1159841,0.36459709,0.2206605,0.82113606,0.58906209,1.4704359,1.1946103,0.26314399,1.4926288,1.254214,2.0315984,1.1819287
430,near_core_9to11cities,11,植被,树冠,Jakarta,雅加达,0.002557398,2.0867303,0.00026679422,0.002557398,0.063024245,3.3590229,Jakarta|Manila|Sydney|SaoPaulo|HongKong|Dhaka|CapeTown|Singapore|Amsterdam|NewDelhi|MexicoCity,0.0014296344,0.0007982568,0.00072278912,0.00079931973,0.00026679422,0.0016783588,0.00051339286,0.0018739371,0.002557398,0.0014179422,0.00062818878,0.0020206207,1.1665221,0.65134432,0.58976583,0.65221162,0.21769297,1.3694709,0.4189072,1.5290546,2.0867303,1.1569818,0.51257589,1.6487424
431,accessory_6to8cities,7,建筑立面,沿街立面,HongKong,香港,0.018330145,5.5812072,2.869898e-05,0.018330145,0.34425048,2.3508374,HongKong|Singapore|NewDelhi|Manila|Dhaka|Sydney|Jakarta,0.018330145,0.0075010629,0.00020408163,0.00046768707,0.00015306122,0.0003039966,2.869898e-05,0.0013647959,0.0012404337,0.00171875,0.0056281888,0.0024702381,5.5812072,2.283942,0.062139274,0.1424025,0.046604455,0.092561627,0.0087383354,0.41555639,0.37769027,0.5233292,1.7136847,0.75214413
432,pair_specific_2cities,2,建筑立面,住宅·楼房,Dhaka,达卡,0.034023172,6.3269313,0,0.034023172,0.71667548,1.0157078,Dhaka|NewDelhi,4.2517007e-06,0,0,0,0,8.5034014e-06,2.1258503e-06,0,2.4447279e-05,0.034023172,0.030403912,6.377551e-05,0.00079064405,0,0,0,0,0.0015812881,0.00039532202,0,0.0045462033,6.3269313,5.6538956,0.011859661
433,near_core_9to11cities,10,路面·道路,车行道,Singapore,新加坡,0.004672619,2.6105805,0.00037733844,0.004672619,0.098010055,3.2336001,Singapore|Sydney|Paris|CapeTown|Amsterdam|Manila|MexicoCity|NewDelhi|Dhaka|Jakarta,0.00047087585,0.004672619,0.0016560374,0.0019812925,0.0029071003,0.00037733844,0.0011128827,0.0039647109,0.00098426871,0.0010140306,0.0010246599,0.0013127126,0.26307715,2.6105805,0.92522393,1.1069431,1.6241896,0.21081803,0.62176473,2.215074,0.54990845,0.56653635,0.57247488,0.73340921
434,accessory_6to8cities,7,植被,树冠,Jakarta,雅加达,0.0035214711,3.6705752,1.5943878e-05,0.0035214711,0.23600632,2.7388887,Jakarta|CapeTown|Manila|Singapore|MexicoCity|SaoPaulo|Sydney,0.00017857143,0.00083758503,2.1258503e-05,0.0025914116,1.5943878e-05,0.00077593537,0.00078337585,0.00058992347,0.0035214711,0.00015412415,0.00013392857,0.0019090136,0.1861324,0.87304958,0.022158619,2.7011356,0.016618964,0.80878958,0.8165451,0.61490167,3.6705752,0.16064999,0.1395993,1.989844
435,pair_specific_2cities,2,路面·道路,车行道,Sydney,悉尼,0.0087223639,10.518265,0,0.0087223639,0.81208478,0.67366903,Sydney|CapeTown,0,1.1692177e-05,9.460034e-05,0.00097363946,0.0001264881,1.0629252e-05,5.3146259e-06,0.0087223639,1.0629252e-06,0,0,5.3146259e-06,0,0.014099551,0.11407819,1.1741081,0.15253151,0.012817774,0.006408887,10.518265,0.0012817774,0,0,0.006408887
436,near_core_9to11cities,11,建筑立面,住宅·楼房,Singapore,新加坡,0.0029166667,2.0303367,0.0003252551,0.0029166667,0.06077033,3.3671031,Singapore|HongKong|Paris|CapeTown|Amsterdam|NewDelhi|MexicoCity|SaoPaulo|Sydney|Manila|Jakarta,0.0023830782,0.0029166667,0.0019993622,0.0020301871,0.0021598639,0.0010129677,0.0010310374,0.00092793367,0.00065795068,0.0003252551,0.0010618622,0.00073235544,1.6588975,2.0303367,1.3917869,1.4132445,1.5035146,0.70514243,0.71772105,0.64594895,0.45800962,0.22641509,0.73917869,0.50980392
437,unused,0,路面·道路,路口·人行道,SaoPaulo,圣保罗,6.6964286e-05,1.6542669,1.2755102e-05,6.6964286e-05,0.04107077,3.4377253,,3.7202381e-05,4.4642857e-05,2.1258503e-05,1.4880952e-05,5.2083333e-05,6.6964286e-05,3.082483e-05,1.2755102e-05,5.6335034e-05,4.0391156e-05,4.1454082e-05,6.6964286e-05,0.91903718,1.1028446,0.5251641,0.36761487,1.286652,1.6542669,0.76148795,0.31509846,1.3916849,0.99781179,1.02407,1.6542669
438,regional_3to5cities,3,建筑立面,沿街立面,HongKong,香港,0.0014572704,3.4635789,1.9132653e-05,0.0014572704,0.20246938,2.8591174,HongKong|Dhaka|Singapore,0.0014572704,0.00064519558,0.00042304422,0.00021577381,0.0001817602,1.9132653e-05,3.6139456e-05,2.5510204e-05,0.00041028912,0.0011522109,0.00038052721,0.00010204082,3.4635789,1.5334737,1.0054737,0.5128421,0.432,0.045473684,0.085894737,0.060631579,0.97515789,2.7385263,0.90442105,0.24252632
439,core_universal_12cities,12,建筑立面,住宅·楼房,SaoPaulo,圣保罗,0.0037308673,1.7287092,0.00074298469,0.0037308673,0.049265848,3.4083463,SaoPaulo|Paris|Singapore|Manila|Amsterdam|MexicoCity|NewDelhi|HongKong|Jakarta|Sydney|CapeTown|Dhaka,0.0016305272,0.0032174745,0.0025308248,0.0008067602,0.0036564626,0.0037308673,0.0024213435,0.00096088435,0.0013329082,0.00074298469,0.0019122024,0.002954932,0.75550995,1.490827,1.1726657,0.3738149,1.6942335,1.7287092,1.1219372,0.44522881,0.61760722,0.34426431,0.88602504,1.3691771
440,near_core_9to11cities,9,建筑立面,沿街立面,HongKong,香港,0.0055888605,3.3486891,0.00020727041,0.0055888605,0.14238949,3.0745015,HongKong|Singapore|Amsterdam|Dhaka|NewDelhi|Sydney|Paris|Jakarta|Manila,0.0055888605,0.0031909014,0.0022852891,0.00020727041,0.0012149235,0.00025297619,0.00026147959,0.0016284014,0.00078869048,0.0019610969,0.0018941327,0.00075361395,3.3486891,1.9118989,1.3692814,0.12419064,0.7279482,0.15157627,0.15667127,0.9756926,0.4725613,1.1750345,1.1349114,0.45154442
441,accessory_6to8cities,8,建筑立面,住宅·楼房,NewDelhi,新德里,0.0071821854,3.7292002,5.7397959e-05,0.0071821854,0.26469366,2.6360457,NewDelhi|Dhaka|SaoPaulo|MexicoCity|HongKong|Manila|Jakarta|Paris,0.00140625,9.3537415e-05,8.8222789e-05,5.7397959e-05,0.00066432823,0.0030739796,0.001832483,9.0348639e-05,0.00088860544,0.0064477041,0.0071821854,0.0012861395,0.73016603,0.048567355,0.045807846,0.029802695,0.3449386,1.5960999,0.95147864,0.04691165,0.46138987,3.3478361,3.7292002,0.66780113
442,near_core_9to11cities,10,建筑立面,建筑·结构,NewDelhi,新德里,0.0026573129,1.9498245,0.00023065476,0.0026573129,0.074205743,3.3189377,NewDelhi|MexicoCity|SaoPaulo|Singapore|Manila|Amsterdam|HongKong|Dhaka|Paris|Jakarta,0.0011915391,0.0017442602,0.001348852,0.00023065476,0.00081845238,0.0024043367,0.0026052296,0.00044111395,0.00055165816,0.00084821429,0.0026573129,0.0015125425,0.87430131,1.2798648,0.98973092,0.16924477,0.60054595,1.7642012,1.911608,0.32367087,0.40478357,0.62238398,1.9498245,1.1098401
443,near_core_9to11cities,10,建筑立面,矮墙·巷弄,CapeTown,开普敦,0.0038966837,1.8592621,0.00028592687,0.0038966837,0.078120688,3.3049028,CapeTown|MexicoCity|Dhaka|Jakarta|Manila|SaoPaulo|NewDelhi|Amsterdam|Paris|HongKong,0.00053784014,0.00028592687,0.0016964286,0.0038966837,0.0014360119,0.0022193878,0.003636267,0.00039753401,0.0029102891,0.0033641582,0.0020960884,0.0026732568,0.25662483,0.13642703,0.80943324,1.8592621,0.68517814,1.0589578,1.735007,0.18967922,1.3886142,1.6051731,1.0001268,1.2755167
444,accessory_6to8cities,7,车辆,车辆,Manila,马尼拉,0.0076913265,3.2648519,0,0.0076913265,0.34085008,2.3630277,Manila|Dhaka|NewDelhi|Jakarta|HongKong|MexicoCity|SaoPaulo,0.0010894983,3.4013605e-05,5.3146259e-06,3.295068e-05,1.0629252e-06,0.00050382653,0.00066645408,0,0.0047884779,0.0075829082,0.0058737245,0.0076913265,0.46247556,0.014438261,0.0022559783,0.013987066,0.00045119567,0.21386675,0.28289968,0,2.0326365,3.2188299,2.4933073,3.2648519
445,near_core_9to11cities,10,天空·远景,天空·远景,Sydney,悉尼,0.009957483,1.948318,0.00012755102,0.009957483,0.10205204,3.2191098,Sydney|Paris|Amsterdam|CapeTown|SaoPaulo|Singapore|Manila|MexicoCity|HongKong|Jakarta,0.0025329507,0.0056483844,0.0088297194,0.0075031888,0.0088541667,0.0067814626,0.0032259779,0.009957483,0.0023830782,0.00023915816,0.00012755102,0.0052465986,0.49560651,1.1051838,1.7276556,1.4681017,1.732439,1.3268861,0.63120678,1.948318,0.46628191,0.046794572,0.024957105,1.0265689
446,accessory_6to8cities,7,植被,沿墙绿篱,Sydney,悉尼,0.0018548044,2.5271542,1.0629252e-05,0.0018548044,0.15069014,3.044744,Sydney|CapeTown|SaoPaulo|Paris|Manila|Amsterdam|MexicoCity,0.00010629252,0.00036777211,0.00084715136,0.0014859694,0.0010629252,0.0011139456,0.00082057823,0.0018548044,0.00013392857,2.6573129e-05,1.0629252e-05,0.00097682823,0.14482259,0.50108617,1.1542361,2.0246198,1.4482259,1.5177408,1.1180304,2.5271542,0.18247647,0.036205648,0.014482259,1.3309196
447,near_core_9to11cities,9,路面·道路,路口·人行道,Amsterdam,阿姆斯特丹,0.0017655187,2.3147137,1.8069728e-05,0.0017655187,0.11884736,3.1588992,Amsterdam|Paris|HongKong|Singapore|MexicoCity|CapeTown|SaoPaulo|Manila|Sydney,0.0012478741,0.0011468963,0.0017655187,0.00078443878,0.0015391156,0.00059736395,0.00080463435,0.00050488946,0.00016262755,1.8069728e-05,5.2083333e-05,0.00052933673,1.6360469,1.5036581,2.3147137,1.028452,2.0178841,0.7831843,1.0549297,0.66194402,0.21321565,0.023690628,0.068284752,0.69399605
448,core_universal_12cities,12,路面·道路,车行道,Dhaka,达卡,0.014486607,3.6525002,0.0012531888,0.014486607,0.11245287,3.1818232,Dhaka|Manila|Jakarta|Paris|HongKong|Amsterdam|Singapore|NewDelhi|MexicoCity|Sydney|SaoPaulo|CapeTown,0.0035926871,0.0028784014,0.0029304847,0.0012531888,0.0039434524,0.0013977466,0.0018484269,0.0017017432,0.0044812925,0.014486607,0.0027816752,0.0062988946,0.90582219,0.72572973,0.73886147,0.31596579,0.99426045,0.35241307,0.46604283,0.42905956,1.1298658,3.6525002,0.70134221,1.5881368
449,regional_3to5cities,4,路面·道路,路口·人行道,Jakarta,雅加达,0.0017357568,2.9476534,7.2278912e-05,0.0017357568,0.16603527,2.9897323,Jakarta|Manila|Dhaka|NewDelhi,0.00035076531,0.0001647534,7.2278912e-05,0.00017006803,0.0002869898,0.00033056973,0.0004730017,7.5467687e-05,0.0017357568,0.00092368197,0.0007727466,0.0017102466,0.59566787,0.27978339,0.12274368,0.28880866,0.48736462,0.56137184,0.8032491,0.12815884,2.9476534,1.5685921,1.3122744,2.9043321
450,near_core_9to11cities,11,车辆,车辆·店面,SaoPaulo,圣保罗,0.0067240646,1.8086343,0.00049532313,0.0067240646,0.044346625,3.4259815,SaoPaulo|MexicoCity|NewDelhi|Singapore|Manila|Dhaka|CapeTown|Jakarta|HongKong|Paris|Sydney,0.0031303146,0.0044525935,0.00049532313,0.0034162415,0.0024372874,0.0067240646,0.0057791241,0.0018122874,0.0031579507,0.0041326531,0.004701318,0.0043739371,0.8419899,1.1976556,0.13323168,0.91889831,0.65557991,1.8086343,1.5544649,0.48746784,0.84942342,1.1115982,1.2645573,1.1764986
451,regional_3to5cities,3,路面·道路,路口·人行道,Paris,巴黎,0.021190476,7.5405661,0,0.021190476,0.60024678,1.4331003,Paris|CapeTown|SaoPaulo,0.00022427721,0.00041028912,0.0003380102,0.0099107143,0.021190476,0.00092793367,0.00022852891,0.00028805272,3.8265306e-05,1.0629252e-05,0,0.00015518707,0.079808359,0.14600013,0.1202799,3.5266973,7.5405661,0.33020236,0.081321314,0.10250268,0.013616592,0.0037823867,0,0.055222846
