unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_006114,Singapore,5,10,102.5,9,2.7955,1e-05,0.02061,0.5052,1.401998,103.895418,9|5|22|10|13,0.1500|0.1072|0.0676|0.0664|0.0653,
unit_006118,Singapore,5,7,101.8,9,2.8286,0.0,0.02431,0.5061,1.344479,103.69621,9|5|13|12|24,0.1105|0.0822|0.0782|0.0778|0.0737,
unit_006119,Singapore,6,9,127.2,9,2.8672,1e-05,0.0287,0.5072,1.345543,103.696747,9|3|22|13|10,0.1109|0.1005|0.0846|0.0689|0.0683,
unit_006122,Singapore,8,22,180.6,7,2.8511,7e-05,0.04701,0.5117,1.34345,103.860667,7|14|17|24|10,0.1159|0.0976|0.0930|0.0843|0.0824,
unit_006124,Singapore,7,21,154.8,27,2.9297,9e-05,0.03626,0.509,1.343743,103.862618,27|7|13|29|20,0.1115|0.1011|0.0840|0.0675|0.0668,
unit_006127,Singapore,16,15,382.5,21,2.9325,0.0001,0.04664,0.5116,1.311681,103.755367,21|3|7|26|12,0.1013|0.0964|0.0908|0.0742|0.0619,
unit_006130,Singapore,5,8,101.8,14,2.8957,2e-05,0.13125,0.5328,1.330294,103.742264,14|17|27|24|7,0.0986|0.0793|0.0791|0.0772|0.0697,
unit_006132,Singapore,3,3,50.1,27,2.7357,0.0,0.10691,0.5267,1.378058,103.730321,27|7|3|4|9,0.1336|0.0961|0.0928|0.0755|0.0640,
unit_006133,Singapore,3,4,53.5,3,2.9428,0.0,0.12691,0.5317,1.341458,103.891164,3|7|17|29|24,0.1232|0.0768|0.0685|0.0670|0.0650,
unit_006135,Singapore,5,12,103.4,14,2.8452,1e-05,0.05047,0.5126,1.322757,103.647114,14|17|10|13|26,0.0897|0.0873|0.0760|0.0661|0.0648,
unit_006137,Singapore,3,6,51.7,26,2.7764,2e-05,0.05471,0.5137,1.32357,103.64628,26|30|7|14|21,0.1099|0.0896|0.0756|0.0745|0.0722,
unit_006145,Singapore,3,7,53.0,29,2.7011,1e-05,0.0393,0.5098,1.322922,103.695074,29|27|5|13|10,0.1111|0.0968|0.0915|0.0729|0.0686,
unit_006146,Singapore,6,7,138.5,29,2.8723,0.0,0.10666,0.5266,1.327048,103.668862,29|26|12|14|7,0.0936|0.0895|0.0845|0.0820|0.0739,
unit_006149,Singapore,3,9,54.2,8,2.9078,1e-05,0.04331,0.5108,1.283982,103.816272,8|3|9|24|5,0.1035|0.0990|0.0875|0.0865|0.0861,
unit_006151,Singapore,4,6,77.1,20,2.9005,0.0,0.02672,0.5067,1.280927,103.784819,20|26|29|31|4,0.1110|0.1011|0.0902|0.0773|0.0761,
unit_006153,Singapore,3,10,57.7,22,2.9665,1e-05,0.06572,0.5164,1.283209,103.822089,22|4|29|31|24,0.0936|0.0829|0.0765|0.0752|0.0740,
unit_006160,Singapore,4,10,77.5,9,2.9087,2e-05,0.03505,0.5088,1.383306,103.886696,9|21|3|29|4,0.0960|0.0754|0.0700|0.0658|0.0654,
unit_006162,Singapore,3,6,51.6,27,2.9571,2e-05,0.02807,0.507,1.383981,103.885903,27|3|21|9|18,0.0964|0.0819|0.0771|0.0610|0.0554,
unit_006163,Singapore,3,6,51.6,27,2.9571,2e-05,0.02807,0.507,1.383981,103.885903,27|3|21|9|18,0.0964|0.0819|0.0771|0.0610|0.0554,
unit_006165,Singapore,4,10,77.5,9,2.9087,2e-05,0.03505,0.5088,1.383306,103.886696,9|21|3|29|4,0.0960|0.0754|0.0700|0.0658|0.0654,
unit_006166,Singapore,12,6,183.6,20,2.7156,1e-05,0.02216,0.5055,1.366685,103.883252,20|18|31|22|13,0.1283|0.1079|0.0768|0.0625|0.0575,
unit_006171,Singapore,7,7,150.3,27,2.7737,0.0,0.03576,0.5089,1.302429,103.914922,27|24|9|3|29,0.1541|0.1106|0.0823|0.0642|0.0632,
unit_006172,Singapore,48,43,1177.0,27,2.8805,0.00016,0.03887,0.5097,1.304111,103.920894,27|24|29|3|21,0.1222|0.1104|0.0731|0.0721|0.0625,
unit_006173,Singapore,7,10,150.3,4,2.8849,3e-05,0.02768,0.5069,1.305885,103.926832,4|27|5|12|31,0.0979|0.0937|0.0868|0.0802|0.0632,
unit_006175,Singapore,3,3,50.1,29,2.8966,0.0,0.01954,0.5049,1.306504,103.928035,29|27|26|21|5,0.1104|0.0975|0.0821|0.0690|0.0668,
unit_006177,Singapore,5,7,105.1,27,2.8064,0.0,0.04933,0.5123,1.307339,103.917904,27|9|21|17|13,0.1015|0.0923|0.0853|0.0809|0.0695,
unit_006183,Singapore,4,7,78.4,22,2.8335,0.0,0.02499,0.5062,1.357442,103.847413,22|31|10|9|26,0.1016|0.0915|0.0875|0.0851|0.0792,
